data_iniSE,SE,casos_est,casos_est_min,casos_est_max,casos,p_rt1,p_inc100k,Localidade_id,nivel,id,versao_modelo,municipio_nome,rt,pop,tmin,umidmax,receptivo,transmissao,nivel_inc,umidmed,umidmin,tmed,tmax,casprov,casprov_est,casprov_est_min,casprov_est_max,casconf,notif_accum_year,casos_est_lag_1,tmin_lag_1,rt_lag_1,casos_est_lag_2,tmin_lag_2,rt_lag_2,casos_est_lag_3,tmin_lag_3,rt_lag_3,casos_est_lag_4,tmin_lag_4,rt_lag_4,casos_est_roll_4,tmin_roll_4,target_h1,target_h2,target_h3,target_h4
2010-01-03,201001,2.0,2,2,2,0.0,1.5242741,0,1,355620620100119589,2023-08-20,Valinhos,0.0,131210,21.2857142857143,93.1428571428571,1,0,0,76.4912714285714,50.1428571428571,25.0019282857143,31.1428571428571,1,,,,,29800,,,,,,,,,,,,,,,1.0,1.0,3.0,3.0
2010-01-10,201002,1.0,1,1,1,0.0,0.76213706,0,1,355620620100219589,2023-08-20,Valinhos,0.0,131210,20.1428571428571,94.0,1,0,0,77.5372057142857,54.8571428571429,23.9557038571429,29.4285714285714,0,,,,,29800,2.0,21.2857142857143,0.0,,,,,,,,,,,,1.0,3.0,3.0,5.0
2010-01-17,201003,1.0,1,1,1,0.0,0.76213706,0,2,355620620100319589,2023-08-20,Valinhos,0.0,131210,20.2857142857143,99.1428571428571,1,0,0,83.1837132857143,56.8571428571429,23.1957815714286,28.8571428571429,1,,,,,29800,1.0,20.1428571428571,0.0,2.0,21.2857142857143,0.0,,,,,,,,,3.0,3.0,5.0,8.0
2010-01-24,201004,3.0,3,3,3,0.0,2.286411,0,2,355620620100419589,2023-08-20,Valinhos,0.0,131210,19.5714285714286,96.5714285714286,1,0,0,84.1945108571429,65.1428571428571,22.4905087142857,26.8571428571429,2,,,,,29800,1.0,20.2857142857143,0.0,1.0,20.1428571428571,0.0,2.0,21.2857142857143,0.0,,,,1.75,20.321428571428577,3.0,5.0,8.0,11.0
2010-01-31,201005,3.0,3,3,3,0.0,2.286411,0,2,355620620100519589,2023-08-20,Valinhos,0.0,131210,20.4285714285714,92.2857142857143,1,0,0,69.2675774285714,40.7142857142857,25.9899467142857,33.1428571428571,0,,,,,29800,3.0,19.5714285714286,0.0,1.0,20.2857142857143,0.0,1.0,20.1428571428571,0.0,2.0,21.2857142857143,0.0,2.0,20.10714285714285,5.0,8.0,11.0,4.0
2010-02-07,201006,5.0,5,5,5,0.83609784,3.8106852,0,2,355620620100619589,2023-08-20,Valinhos,2.0019865,131210,21.2857142857143,89.1428571428571,1,0,1,69.0830762857143,44.8571428571429,25.3415934285714,31.0,1,,,,,29800,3.0,20.4285714285714,0.0,3.0,19.5714285714286,0.0,1.0,20.2857142857143,0.0,1.0,20.1428571428571,0.0,3.0,20.39285714285715,8.0,11.0,4.0,5.0
2010-02-14,201007,8.0,8,8,8,0.9115699,6.0970964,0,2,355620620100719589,2023-08-20,Valinhos,2.2079864,131210,20.8571428571429,93.1428571428571,1,0,1,73.2277857142857,51.4285714285714,24.905616,30.2857142857143,3,,,,,29800,5.0,21.2857142857143,2.0019865,3.0,20.4285714285714,0.0,3.0,19.5714285714286,0.0,1.0,20.2857142857143,0.0,4.75,20.5357142857143,11.0,4.0,5.0,18.0
2010-02-21,201008,11.0,11,11,11,0.9235744,8.383508,0,2,355620620100819589,2023-08-20,Valinhos,2.0307074,131210,20.0,92.5714285714286,1,0,1,72.9784302857143,52.1428571428571,24.529406,30.1428571428571,6,,,,,29800,8.0,20.8571428571429,2.2079864,5.0,21.2857142857143,2.0019865,3.0,20.4285714285714,0.0,3.0,19.5714285714286,0.0,6.75,20.64285714285715,4.0,5.0,18.0,16.0
2010-02-28,201009,4.0,4,4,4,0.14264406,3.0485482,0,1,355620620100919589,2023-08-20,Valinhos,0.53659314,131210,18.7142857142857,92.4285714285714,0,0,0,80.7983588571429,67.8571428571429,21.6103865714286,25.1428571428571,1,,,,,29800,11.0,20.0,2.0307074,8.0,20.8571428571429,2.2079864,5.0,21.2857142857143,2.0019865,3.0,20.4285714285714,0.0,7.0,20.214285714285722,5.0,18.0,16.0,11.0
2010-03-07,201010,5.0,5,5,5,0.20489945,3.8106852,0,1,355620620101019589,2023-08-20,Valinhos,0.6372981,131210,19.5714285714286,84.0,1,0,1,59.470756,34.8571428571429,25.5778988571429,31.4285714285714,3,,,,,29800,4.0,18.7142857142857,0.53659314,11.0,20.0,2.0307074,8.0,20.8571428571429,2.2079864,5.0,21.2857142857143,2.0019865,7.0,19.785714285714302,18.0,16.0,11.0,10.0
2010-03-14,201011,18.0,18,18,18,0.98949003,13.718467,0,1,355620620101119589,2023-08-20,Valinhos,2.611106,131210,19.4285714285714,92.2857142857143,1,1,2,72.3993591428572,48.8571428571429,24.0626705714286,29.5714285714286,7,,,,,29800,5.0,19.5714285714286,0.6372981,4.0,18.7142857142857,0.53659314,11.0,20.0,2.0307074,8.0,20.8571428571429,2.2079864,9.5,19.428571428571423,16.0,11.0,10.0,8.0
2010-03-21,201012,16.0,16,16,16,0.9304298,12.194193,0,2,355620620101219589,2023-08-20,Valinhos,1.8157158,131210,20.4285714285714,94.0,1,0,1,76.832472,49.8571428571429,24.4353267142857,30.5714285714286,8,,,,,29800,18.0,19.4285714285714,2.611106,5.0,19.5714285714286,0.6372981,4.0,18.7142857142857,0.53659314,11.0,20.0,2.0307074,10.75,19.535714285714274,11.0,10.0,8.0,7.0
2010-03-28,201013,11.0,11,11,11,0.32999504,8.383508,0,2,355620620101319589,2023-08-20,Valinhos,0.8382843,131210,20.0,95.7142857142857,1,0,1,81.3027914285714,58.5714285714286,23.0035677142857,28.2857142857143,2,,,,,29800,16.0,20.4285714285714,1.8157158,18.0,19.4285714285714,2.611106,5.0,19.5714285714286,0.6372981,4.0,18.7142857142857,0.53659314,12.5,19.85714285714285,10.0,8.0,7.0,9.0
2010-04-04,201014,10.0,10,10,10,0.19035418,7.6213703,0,1,355620620101419589,2023-08-20,Valinhos,0.70277506,131210,14.7142857142857,99.1428571428571,0,0,1,80.8463232857143,58.5714285714286,18.4613455714286,23.4285714285714,4,,,,,29800,11.0,20.0,0.8382843,16.0,20.4285714285714,1.8157158,18.0,19.4285714285714,2.611106,5.0,19.5714285714286,0.6372981,13.75,18.642857142857125,8.0,7.0,9.0,13.0
2010-04-11,201015,8.0,8,8,8,0.17396758,6.0970964,0,1,355620620101519589,2023-08-20,Valinhos,0.66082495,131210,14.8571428571429,94.0,0,0,1,68.7406822857143,38.8571428571429,20.7179088571429,27.7142857142857,4,,,,,29800,10.0,14.7142857142857,0.70277506,11.0,20.0,0.8382843,16.0,20.4285714285714,1.8157158,18.0,19.4285714285714,2.611106,11.25,17.5,7.0,9.0,13.0,11.0
2010-04-18,201016,7.0,7,7,7,0.2335473,5.334959,0,1,355620620101619589,2023-08-20,Valinhos,0.70642084,131210,16.5714285714286,92.4285714285714,0,0,1,69.0355662857143,44.1428571428571,22.7071132857143,29.2857142857143,3,,,,,29800,8.0,14.8571428571429,0.66082495,10.0,14.7142857142857,0.70277506,11.0,20.0,0.8382843,16.0,20.4285714285714,1.8157158,9.0,16.5357142857143,9.0,13.0,11.0,8.0
2010-04-25,201017,9.0,9,9,9,0.55283755,6.8592334,0,1,355620620101719589,2023-08-20,Valinhos,1.064058,131210,16.8571428571429,93.1428571428571,0,0,1,72.4951551428571,47.7142857142857,21.4027331428571,27.4285714285714,5,,,,,29800,7.0,16.5714285714286,0.70642084,8.0,14.8571428571429,0.66082495,10.0,14.7142857142857,0.70277506,11.0,20.0,0.8382843,8.5,15.750000000000025,13.0,11.0,8.0,6.0
2010-05-02,201018,13.0,13,13,13,0.8573811,9.907782,0,1,355620620101819589,2023-08-20,Valinhos,1.5855962,131210,15.0,98.2857142857143,0,0,1,73.8074145714286,45.1428571428571,21.0347981428571,28.1428571428571,9,,,,,29800,9.0,16.8571428571429,1.064058,7.0,16.5714285714286,0.70642084,8.0,14.8571428571429,0.66082495,10.0,14.7142857142857,0.70277506,9.25,15.821428571428601,11.0,8.0,6.0,2.0
2010-05-09,201019,11.0,11,11,11,0.63229316,8.383508,0,1,355620620101919589,2023-08-20,Valinhos,1.1577073,131210,11.2857142857143,98.2857142857143,0,0,1,75.9486391428571,48.8571428571429,15.7775917142857,21.8571428571429,5,,,,,29800,13.0,15.0,1.5855962,9.0,16.8571428571429,1.064058,7.0,16.5714285714286,0.70642084,8.0,14.8571428571429,0.66082495,10.0,14.92857142857145,8.0,6.0,2.0,2.0
2010-05-16,201020,8.0,8,8,8,0.24905492,6.0970964,0,1,355620620102019589,2023-08-20,Valinhos,0.7358123,131210,12.0,97.4285714285714,0,0,1,79.0791357142857,56.4285714285714,17.235335,22.7142857142857,1,,,,,29800,11.0,11.2857142857143,1.1577073,13.0,15.0,1.5855962,9.0,16.8571428571429,1.064058,7.0,16.5714285714286,0.70642084,10.25,13.7857142857143,6.0,2.0,2.0,1.0
2010-05-23,201021,6.0,6,6,6,0.13508175,4.572822,0,1,355620620102119589,2023-08-20,Valinhos,0.58186203,131210,14.2857142857143,97.4285714285714,0,0,1,76.3105577142857,49.5714285714286,18.956522,25.0,1,,,,,29800,8.0,12.0,0.7358123,11.0,11.2857142857143,1.1577073,13.0,15.0,1.5855962,9.0,16.8571428571429,1.064058,9.5,13.142857142857151,2.0,2.0,1.0,0.0
2010-05-30,201022,2.0,2,2,2,0.017805701,1.5242741,0,1,355620620102219589,2023-08-20,Valinhos,0.24522604,131210,12.2857142857143,95.7142857142857,0,0,0,74.9538768571429,49.1428571428571,17.387405,23.1428571428571,0,,,,,29800,6.0,14.2857142857143,0.58186203,8.0,12.0,0.7358123,11.0,11.2857142857143,1.1577073,13.0,15.0,1.5855962,6.75,12.464285714285724,2.0,1.0,0.0,3.0
2010-06-06,201023,2.0,2,2,2,0.07949439,1.5242741,0,1,355620620102319589,2023-08-20,Valinhos,0.35880408,131210,9.71428571428571,93.8571428571429,0,0,0,71.7696694285714,44.2857142857143,14.8537782857143,21.7142857142857,0,,,,,29800,2.0,12.2857142857143,0.24522604,6.0,14.2857142857143,0.58186203,8.0,12.0,0.7358123,11.0,11.2857142857143,1.1577073,4.5,12.071428571428577,1.0,0.0,3.0,0.0
2010-06-13,201024,1.0,1,1,1,0.10365973,0.76213706,0,1,355620620102419589,2023-08-20,Valinhos,0.3058036,131210,9.71428571428571,92.1428571428571,0,0,0,65.1268131428571,35.2857142857143,16.7580227142857,25.0,0,,,,,29800,2.0,9.71428571428571,0.35880408,2.0,12.2857142857143,0.24522604,6.0,14.2857142857143,0.58186203,8.0,12.0,0.7358123,2.75,11.500000000000005,0.0,3.0,0.0,0.0
2010-06-20,201025,0.0,0,0,0,0.0,0.0,0,1,355620620102519589,2023-08-20,Valinhos,0.0,131210,13.0,88.8571428571429,0,0,0,68.7637265714286,43.7142857142857,18.8795031428571,25.8571428571429,0,,,,,29800,1.0,9.71428571428571,0.3058036,2.0,9.71428571428571,0.35880408,2.0,12.2857142857143,0.24522604,6.0,14.2857142857143,0.58186203,1.25,11.17857142857143,3.0,0.0,0.0,4.0
2010-06-27,201026,3.0,3,3,3,0.8435731,2.286411,0,1,355620620102619589,2023-08-20,Valinhos,2.54126,131210,10.8571428571429,94.0,0,0,0,66.9386642857143,36.2857142857143,17.2448242857143,25.1428571428571,0,,,,,29800,0.0,13.0,0.0,1.0,9.71428571428571,0.3058036,2.0,9.71428571428571,0.35880408,2.0,12.2857142857143,0.24522604,1.5,10.82142857142858,0.0,0.0,4.0,1.0
2010-07-04,201027,0.0,0,0,0,0.0,0.0,0,1,355620620102719589,2023-08-20,Valinhos,0.0,131210,11.5714285714286,93.8571428571429,0,0,0,65.2849791428571,34.2857142857143,17.983002,25.8571428571429,0,,,,,29800,3.0,10.8571428571429,2.54126,0.0,13.0,0.0,1.0,9.71428571428571,0.3058036,2.0,9.71428571428571,0.35880408,1.0,11.285714285714302,0.0,4.0,1.0,2.0
2010-07-11,201028,0.0,0,0,0,0.0,0.0,0,1,355620620102819589,2023-08-20,Valinhos,0.0,131210,14.1428571428571,94.0,0,0,0,80.3205824285714,61.5714285714286,17.2897932857143,21.4285714285714,0,,,,,29800,0.0,11.5714285714286,0.0,3.0,10.8571428571429,2.54126,0.0,13.0,0.0,1.0,9.71428571428571,0.3058036,0.75,12.39285714285715,4.0,1.0,2.0,0.0
2010-07-18,201029,4.0,4,4,4,0.9426282,3.0485482,0,1,355620620102919589,2023-08-20,Valinhos,4.225745,131210,14.8571428571429,89.8571428571429,0,0,0,67.7214957142857,40.2857142857143,20.503401,27.2857142857143,1,,,,,29800,0.0,14.1428571428571,0.0,0.0,11.5714285714286,0.0,3.0,10.8571428571429,2.54126,0.0,13.0,0.0,1.75,12.857142857142875,1.0,2.0,0.0,1.0
2010-07-25,201030,1.0,1,1,1,0.44013453,0.76213706,0,1,355620620103019589,2023-08-20,Valinhos,0.8446063,131210,13.7142857142857,89.1428571428571,0,0,0,63.2554337142857,37.2857142857143,19.3770702857143,26.0,0,,,,,29800,4.0,14.8571428571429,4.225745,0.0,14.1428571428571,0.0,0.0,11.5714285714286,0.0,3.0,10.8571428571429,2.54126,1.25,13.571428571428575,2.0,0.0,1.0,2.0
2010-08-01,201031,2.0,2,2,2,0.5091364,1.5242741,0,1,355620620103119589,2023-08-20,Valinhos,1.0209192,131210,12.4285714285714,91.4285714285714,0,0,0,70.44236,46.5714285714286,16.4901448571429,23.0,0,,,,,29800,1.0,13.7142857142857,0.8446063,4.0,14.8571428571429,4.225745,0.0,14.1428571428571,0.0,0.0,11.5714285714286,0.0,1.75,13.785714285714274,0.0,1.0,2.0,2.0
2010-08-08,201032,0.0,0,0,0,0.0,0.0,0,1,355620620103219589,2023-08-20,Valinhos,0.0,131210,12.0,84.1428571428571,0,0,0,63.275952,38.5714285714286,18.0740474285714,25.8571428571429,0,,,,,29800,2.0,12.4285714285714,1.0209192,1.0,13.7142857142857,0.8446063,4.0,14.8571428571429,4.225745,0.0,14.1428571428571,0.0,1.75,13.25,1.0,2.0,2.0,3.0
2010-08-15,201033,1.0,1,1,1,0.4033727,0.76213706,0,1,355620620103319589,2023-08-20,Valinhos,0.76346684,131210,8.42857142857143,89.8571428571429,0,0,0,61.4380948571429,31.8571428571429,15.2269045714286,23.5714285714286,0,,,,,29800,0.0,12.0,0.0,2.0,12.4285714285714,1.0209192,1.0,13.7142857142857,0.8446063,4.0,14.8571428571429,4.225745,1.0,11.642857142857132,2.0,2.0,3.0,1.0
2010-08-22,201034,2.0,2,2,2,0.77551675,1.5242741,0,1,355620620103419589,2023-08-20,Valinhos,2.20845,131210,12.4285714285714,75.4285714285714,0,0,0,46.3188097142857,19.8571428571429,21.3423808571429,31.1428571428571,0,,,,,29800,1.0,8.42857142857143,0.76346684,0.0,12.0,0.0,2.0,12.4285714285714,1.0209192,1.0,13.7142857142857,0.8446063,1.25,11.321428571428559,2.0,3.0,1.0,2.0
2010-08-29,201035,2.0,2,2,2,0.72207856,1.5242741,0,1,355620620103519589,2023-08-20,Valinhos,1.8118982,131210,14.2857142857143,78.5714285714286,0,0,0,49.6033881428571,24.7142857142857,22.0228938571429,30.7142857142857,0,,,,,29800,2.0,12.4285714285714,2.20845,1.0,8.42857142857143,0.76346684,0.0,12.0,0.0,2.0,12.4285714285714,1.0209192,1.25,11.785714285714283,3.0,1.0,2.0,3.0
2010-09-05,201036,3.0,3,3,3,0.74700993,2.286411,0,1,355620620103619589,2023-08-20,Valinhos,1.7701484,131210,13.7142857142857,91.4285714285714,0,0,0,69.5900868571429,45.2857142857143,18.1939105714286,24.2857142857143,0,,,,,29800,2.0,14.2857142857143,1.8118982,2.0,12.4285714285714,2.20845,1.0,8.42857142857143,0.76346684,0.0,12.0,0.0,2.0,12.214285714285708,1.0,2.0,3.0,1.0
2010-09-12,201037,1.0,1,1,1,0.23068734,0.76213706,0,1,355620620103719589,2023-08-20,Valinhos,0.47259218,131210,14.5714285714286,77.4285714285714,0,0,0,55.1130954285714,30.2857142857143,21.3785714285714,29.7142857142857,0,,,,,29800,3.0,13.7142857142857,1.7701484,2.0,14.2857142857143,1.8118982,2.0,12.4285714285714,2.20845,1.0,8.42857142857143,0.76346684,2.0,13.75,2.0,3.0,1.0,1.0
2010-09-19,201038,2.0,2,2,2,0.46897602,1.5242741,0,1,355620620103819589,2023-08-20,Valinhos,0.93321115,131210,15.4285714285714,89.8571428571429,0,0,0,67.5400537142857,39.5714285714286,21.0732131428571,28.8571428571429,0,,,,,29800,1.0,14.5714285714286,0.47259218,3.0,13.7142857142857,1.7701484,2.0,14.2857142857143,1.8118982,2.0,12.4285714285714,2.20845,2.0,14.5,3.0,1.0,1.0,1.0
2010-09-26,201039,3.0,3,3,3,0.70942867,2.286411,0,1,355620620103919589,2023-08-20,Valinhos,1.5891949,131210,16.5714285714286,100.0,0,0,0,90.0215422857143,71.0,19.2344121428571,22.2857142857143,0,,,,,29800,2.0,15.4285714285714,0.93321115,1.0,14.5714285714286,0.47259218,3.0,13.7142857142857,1.7701484,2.0,14.2857142857143,1.8118982,2.25,15.071428571428575,1.0,1.0,1.0,0.0
2010-10-03,201040,1.0,1,1,1,0.25158814,0.76213706,0,1,355620620104019589,2023-08-20,Valinhos,0.5022944,131210,14.8571428571429,94.8571428571429,0,0,0,75.1478571428571,49.5714285714286,19.2166665714286,25.4285714285714,0,,,,,29800,3.0,16.5714285714286,1.5891949,2.0,15.4285714285714,0.93321115,1.0,14.5714285714286,0.47259218,3.0,13.7142857142857,1.7701484,1.75,15.357142857142875,1.0,1.0,0.0,2.0
2010-10-10,201041,1.0,1,1,1,0.24244222,0.76213706,0,1,355620620104119589,2023-08-20,Valinhos,0.48916808,131210,13.1428571428571,90.2857142857143,0,0,0,68.4290114285714,43.5714285714286,18.684592,26.0,0,,,,,29800,1.0,14.8571428571429,0.5022944,3.0,16.5714285714286,1.5891949,2.0,15.4285714285714,0.93321115,1.0,14.5714285714286,0.47259218,1.75,15.0,1.0,0.0,2.0,4.0
2010-10-17,201042,1.0,1,1,1,0.34540614,0.76213706,0,1,355620620104219589,2023-08-20,Valinhos,0.6520459,131210,14.2857142857143,94.0,0,0,0,68.809524,38.4285714285714,20.4897617142857,28.2857142857143,0,,,,,29800,1.0,13.1428571428571,0.48916808,1.0,14.8571428571429,0.5022944,3.0,16.5714285714286,1.5891949,2.0,15.4285714285714,0.93321115,1.5,14.714285714285724,0.0,2.0,4.0,5.0
2010-10-24,201043,0.0,0,0,0,0.0,0.0,0,1,355620620104319589,2023-08-20,Valinhos,0.0,131210,15.2857142857143,94.8571428571429,0,0,0,67.8422994285714,38.0,21.0883067142857,28.0,0,,,,,29800,1.0,14.2857142857143,0.6520459,1.0,13.1428571428571,0.48916808,1.0,14.8571428571429,0.5022944,3.0,16.5714285714286,1.5891949,0.75,14.39285714285715,2.0,4.0,5.0,4.0
2010-10-31,201044,2.0,2,2,2,0.7996428,1.5242741,0,1,355620620104419589,2023-08-20,Valinhos,2.4496276,131210,16.4285714285714,96.5714285714286,0,0,0,69.6465567142857,41.2857142857143,21.9190291428571,28.4285714285714,0,,,,,29800,0.0,15.2857142857143,0.0,1.0,14.2857142857143,0.6520459,1.0,13.1428571428571,0.48916808,1.0,14.8571428571429,0.5022944,1.0,14.785714285714274,4.0,5.0,4.0,5.0
2010-11-07,201045,4.0,4,4,4,0.9374312,3.0485482,0,1,355620620104519589,2023-08-20,Valinhos,3.9971886,131210,16.4285714285714,89.8571428571429,0,0,0,69.595,46.5714285714286,20.957687,27.4285714285714,0,,,,,29800,2.0,16.4285714285714,2.4496276,0.0,15.2857142857143,0.0,1.0,14.2857142857143,0.6520459,1.0,13.1428571428571,0.48916808,1.75,15.60714285714285,5.0,4.0,5.0,3.0
2010-11-14,201046,5.0,5,5,5,0.8809829,3.8106852,0,1,355620620104619589,2023-08-20,Valinhos,2.3874514,131210,15.2857142857143,94.0,0,0,1,70.8960594285714,41.8571428571429,20.5619104285714,27.4285714285714,0,,,,,29800,4.0,16.4285714285714,3.9971886,2.0,16.4285714285714,2.4496276,0.0,15.2857142857143,0.0,1.0,14.2857142857143,0.6520459,2.75,15.85714285714285,4.0,5.0,3.0,3.0
2010-11-21,201047,4.0,4,4,4,0.57501096,3.0485482,0,1,355620620104719589,2023-08-20,Valinhos,1.1395702,131210,17.5714285714286,96.5714285714286,0,0,0,71.8464178571429,42.8571428571429,22.9235934285714,29.7142857142857,0,,,,,29800,5.0,15.2857142857143,2.3874514,4.0,16.4285714285714,3.9971886,2.0,16.4285714285714,2.4496276,0.0,15.2857142857143,0.0,3.75,16.428571428571423,5.0,3.0,3.0,6.0
2010-11-28,201048,5.0,5,5,5,0.5937589,3.8106852,0,1,355620620104819589,2023-08-20,Valinhos,1.1604834,131210,19.5714285714286,95.7142857142857,1,0,1,72.597646,45.1428571428571,24.1064468571429,31.2857142857143,0,,,,,29800,4.0,17.5714285714286,1.1395702,5.0,15.2857142857143,2.3874514,4.0,16.4285714285714,3.9971886,2.0,16.4285714285714,2.4496276,4.5,17.214285714285726,3.0,3.0,6.0,5.0
2010-12-05,201049,3.0,3,3,3,0.29197383,2.286411,0,1,355620620104919589,2023-08-20,Valinhos,0.6814653,131210,19.5714285714286,94.0,1,0,0,71.4179281428571,42.1428571428571,24.389514,31.5714285714286,0,,,,,29800,5.0,19.5714285714286,1.1604834,4.0,17.5714285714286,1.1395702,5.0,15.2857142857143,2.3874514,4.0,16.4285714285714,3.9971886,4.25,18.000000000000025,3.0,6.0,5.0,5.0
2010-12-12,201050,3.0,3,3,3,0.32520846,2.286411,0,1,355620620105019589,2023-08-20,Valinhos,0.7249127,131210,18.5714285714286,99.1428571428571,0,0,0,86.3274988571429,61.4285714285714,21.3538272857143,26.7142857142857,0,,,,,29800,3.0,19.5714285714286,0.6814653,5.0,19.5714285714286,1.1604834,4.0,17.5714285714286,1.1395702,5.0,15.2857142857143,2.3874514,3.75,18.8214285714286,6.0,5.0,5.0,3.0
2010-12-19,201051,6.0,6,6,6,0.78155446,4.572822,0,1,355620620105119589,2023-08-20,Valinhos,1.6237282,131210,19.1428571428571,96.5714285714286,1,0,1,75.3861242857143,48.0,23.6813125714286,30.1428571428571,1,,,,,29800,3.0,18.5714285714286,0.7249127,3.0,19.5714285714286,0.6814653,5.0,19.5714285714286,1.1604834,4.0,17.5714285714286,1.1395702,4.25,19.214285714285726,5.0,5.0,3.0,6.0
2010-12-26,201052,5.0,5,5,5,0.6460885,3.8106852,0,1,355620620105219589,2023-08-20,Valinhos,1.2713344,131210,17.5714285714286,92.2857142857143,0,0,1,74.0561897142857,50.7142857142857,22.3621431428571,28.5714285714286,0,,,,,29800,6.0,19.1428571428571,1.6237282,3.0,18.5714285714286,0.7249127,3.0,19.5714285714286,0.6814653,5.0,19.5714285714286,1.1604834,4.25,18.714285714285726,5.0,3.0,6.0,7.0
2011-01-02,201101,5.0,5,5,5,0.5287272,3.8106852,0,1,355620620110119589,2023-08-20,Valinhos,1.0451398,131210,19.5714285714286,100.0,1,0,1,87.223504,63.7142857142857,21.9409504285714,26.4285714285714,1,,,,,29800,5.0,17.5714285714286,1.2713344,6.0,19.1428571428571,1.6237282,3.0,18.5714285714286,0.7249127,3.0,19.5714285714286,0.6814653,4.75,18.714285714285726,3.0,6.0,7.0,12.0
2011-01-09,201102,3.0,3,3,3,0.22712365,2.286411,0,1,355620620110219589,2023-08-20,Valinhos,0.6006841,131210,19.8571428571429,100.0,1,0,0,83.8244405714286,57.1428571428571,23.2121534285714,28.5714285714286,0,,,,,29800,5.0,19.5714285714286,1.0451398,5.0,17.5714285714286,1.2713344,6.0,19.1428571428571,1.6237282,3.0,18.5714285714286,0.7249127,4.75,19.035714285714302,6.0,7.0,12.0,23.0
2011-01-16,201103,6.0,6,6,6,0.6739628,4.572822,0,2,355620620110319589,2023-08-20,Valinhos,1.3065994,131210,19.5714285714286,98.2857142857143,1,0,1,81.0726108571429,51.7142857142857,23.4048752857143,30.0,0,,,,,29800,3.0,19.8571428571429,0.6006841,5.0,19.5714285714286,1.0451398,5.0,17.5714285714286,1.2713344,6.0,19.1428571428571,1.6237282,4.75,19.142857142857174,7.0,12.0,23.0,23.0
2011-01-23,201104,7.0,7,7,7,0.77536607,5.334959,0,2,355620620110419589,2023-08-20,Valinhos,1.5440972,131210,19.4285714285714,97.4285714285714,1,0,1,70.4006504285714,39.4285714285714,25.3814247142857,33.0,2,,,,,29800,6.0,19.5714285714286,1.3065994,3.0,19.8571428571429,0.6006841,5.0,19.5714285714286,1.0451398,5.0,17.5714285714286,1.2713344,5.25,19.607142857142875,12.0,23.0,23.0,18.0
2011-01-30,201105,12.0,12,12,12,0.93772316,9.145644,0,2,355620620110519589,2023-08-20,Valinhos,2.0854425,131210,19.8571428571429,96.5714285714286,1,0,1,75.0150011428571,45.0,23.8681217142857,29.5714285714286,3,,,,,29800,7.0,19.4285714285714,1.5440972,6.0,19.5714285714286,1.3065994,3.0,19.8571428571429,0.6006841,5.0,19.5714285714286,1.0451398,7.0,19.678571428571452,23.0,23.0,18.0,13.0
2011-02-06,201106,23.0,23,23,23,0.9960185,17.529152,0,2,355620620110619589,2023-08-20,Valinhos,2.6823184,131210,19.2857142857143,95.7142857142857,1,1,2,65.8416662857143,38.1428571428571,25.4002747142857,32.2857142857143,2,,,,,29800,12.0,19.8571428571429,2.0854425,7.0,19.4285714285714,1.5440972,6.0,19.5714285714286,1.3065994,3.0,19.8571428571429,0.6006841,12.0,19.5357142857143,23.0,18.0,13.0,24.0
2011-02-13,201107,23.0,23,23,23,0.9424742,17.529152,0,4,355620620110719589,2023-08-20,Valinhos,1.6879323,131210,19.1428571428571,96.5714285714286,1,0,2,76.2083207142857,45.5714285714286,23.293827,30.5714285714286,8,,,,,29800,23.0,19.2857142857143,2.6823184,12.0,19.8571428571429,2.0854425,7.0,19.4285714285714,1.5440972,6.0,19.5714285714286,1.3065994,16.25,19.428571428571423,18.0,13.0,24.0,22.0
2011-02-20,201108,18.0,18,18,18,0.4325882,13.718467,0,4,355620620110819589,2023-08-20,Valinhos,0.9463015,131210,19.5714285714286,97.4285714285714,1,0,2,75.4939448571428,44.7142857142857,24.226606,31.5714285714286,1,,,,,29800,23.0,19.1428571428571,1.6879323,23.0,19.2857142857143,2.6823184,12.0,19.8571428571429,2.0854425,7.0,19.4285714285714,1.5440972,19.0,19.464285714285722,13.0,24.0,22.0,13.0
2011-02-27,201109,13.0,13,13,13,0.0943339,9.907782,0,4,355620620110919589,2023-08-20,Valinhos,0.6348252,131210,18.2857142857143,100.0,0,0,1,88.67071,70.5714285714286,20.3237907142857,24.0,3,,,,,29800,18.0,19.5714285714286,0.9463015,23.0,19.1428571428571,1.6879323,23.0,19.2857142857143,2.6823184,12.0,19.8571428571429,2.0854425,19.25,19.071428571428577,24.0,22.0,13.0,19.0
2011-03-06,201110,24.0,24,24,24,0.80399054,18.291288,0,1,355620620111019589,2023-08-20,Valinhos,1.2984476,131210,18.1428571428571,94.0,0,0,2,77.9831905714286,59.4285714285714,22.0801608571429,27.1428571428571,6,,,,,29800,13.0,18.2857142857143,0.6348252,18.0,19.5714285714286,0.9463015,23.0,19.1428571428571,1.6879323,23.0,19.2857142857143,2.6823184,19.5,18.785714285714274,22.0,13.0,19.0,15.0
2011-03-13,201111,22.0,22,22,22,0.7452219,16.767015,0,4,355620620111119589,2023-08-20,Valinhos,1.2302762,131210,19.5714285714286,94.1428571428571,1,0,2,78.7145914285714,59.5714285714286,22.5956121428571,27.2857142857143,4,,,,,29800,24.0,18.1428571428571,1.2984476,13.0,18.2857142857143,0.6348252,18.0,19.5714285714286,0.9463015,23.0,19.1428571428571,1.6879323,19.25,18.892857142857153,13.0,19.0,15.0,18.0
