data_iniSE,SE,casos_est,casos_est_min,casos_est_max,casos,p_rt1,p_inc100k,Localidade_id,nivel,id,versao_modelo,municipio_nome,rt,pop,receptivo,transmissao,nivel_inc,casprov,casprov_est,casprov_est_min,casprov_est_max,casconf,notif_accum_year,tmin,tmed,tmax,precipitacao,umidade,casos_est_lag_1,tmin_lag_1,rt_lag_1,casos_est_lag_2,tmin_lag_2,rt_lag_2,casos_est_lag_3,tmin_lag_3,rt_lag_3,casos_est_lag_4,tmin_lag_4,rt_lag_4,casos_est_roll_4,tmin_roll_4,log_casos,var_log_1,var_log_2,var_log_3,var_log_4,semana_ano,target_h1,target_h2,target_h3,target_h4
2010-03-14,201011,71.0,71,71,71,0.40761316,30.308334,0,3,351907120101119589,2023-08-20,Hortol̢ndia,0.96200866,234259,1,0.0,1,70,,,,,80642,20.06,24.54,30.21,30.8,75.43,85.0,19.54,1.5623876,90.0,19.79,2.6495776,48.0,20.94,2.1761217,34.0,21.61,1.767089,73.5,20.0825,4.276666119016055,-0.17768117723745203,-0.23419338750079444,0.38484582090542885,0.7213180575266418,10,36.0,119.0,61.0,60.0
2010-03-21,201012,36.0,36,36,36,3.7373033e-05,15.367606,0,2,351907120101219589,2023-08-20,Hortol̢ndia,0.4641886,234259,1,0.0,1,36,,,,,80642,21.3,25.14,30.8,33.6,77.71,71.0,20.06,0.96200866,85.0,19.54,1.5623876,90.0,19.79,2.6495776,48.0,20.94,2.1761217,70.5,20.1725,3.6109179126442243,-0.665748206371831,-0.843429383609283,-0.8999415938726254,-0.2809023854664021,11,119.0,61.0,60.0,47.0
2010-03-28,201013,119.0,119,119,119,0.99987787,50.798473,0,2,351907120101319589,2023-08-20,Hortol̢ndia,1.722023,234259,1,1.0,2,117,,,,,80642,20.6,24.01,28.89,51.8,79.29,36.0,21.3,0.4641886,71.0,20.06,0.96200866,85.0,19.54,1.5623876,90.0,19.79,2.6495776,77.75,20.375,4.787491742782046,1.1765738301378215,0.5108256237659905,0.3331444465285385,0.27663223626519606,12,61.0,60.0,47.0,25.0
2010-04-04,201014,61.0,61,61,61,0.25078383,26.039555,0,1,351907120101419589,2023-08-20,Hortol̢ndia,0.8888969,234259,0,0.0,1,62,,,,,80642,15.74,19.34,23.53,25.8,78.71,119.0,20.6,1.722023,36.0,21.3,0.4641886,71.0,20.06,0.96200866,85.0,19.54,1.5623876,71.75,19.425,4.127134385045092,-0.6603573577369541,0.5162164724008673,-0.14953173397096364,-0.32721291120841567,13,60.0,47.0,25.0,18.0
2010-04-11,201015,60.0,60,60,60,0.05801274,25.612677,0,1,351907120101519589,2023-08-20,Hortol̢ndia,0.76523846,234259,0,0.0,1,60,,,,,80642,15.57,21.64,28.14,0.3,67.29,61.0,15.74,0.8888969,119.0,20.6,1.722023,36.0,21.3,0.4641886,71.0,20.06,0.96200866,69.0,18.302500000000002,4.110873864173311,-0.016260520871780315,-0.6766178786087345,0.499955951529087,-0.16579225484274396,14,47.0,25.0,18.0,41.0
2010-04-18,201016,47.0,47,47,47,0.009479375,20.063263,0,1,351907120101619589,2023-08-20,Hortol̢ndia,0.6486726,234259,0,0.0,1,47,,,,,80642,18.43,24.23,30.9,1.0,64.29,60.0,15.57,0.76523846,61.0,15.74,0.8888969,119.0,20.6,1.722023,36.0,21.3,0.4641886,71.75,17.585,3.871201010907891,-0.2396728532654202,-0.2559333741372005,-0.9162907318741547,0.2602830982636668,15,25.0,18.0,41.0,38.0
2010-04-25,201017,25.0,25,25,25,0.00011045433,10.671948,0,1,351907120101719589,2023-08-20,Hortol̢ndia,0.43093604,234259,0,0.0,1,26,,,,,80642,18.37,22.86,28.8,2.5,68.71,47.0,18.43,0.6486726,60.0,15.57,0.76523846,61.0,15.74,0.8888969,119.0,20.6,1.722023,48.25,17.0275,3.258096538021482,-0.613104472886409,-0.8527773261518292,-0.8690378470236095,-1.5293952047605637,16,18.0,41.0,38.0,63.0
2010-05-02,201018,18.0,18,18,18,0.00034922612,7.683803,0,1,351907120101819589,2023-08-20,Hortol̢ndia,0.4080208,234259,0,0.0,1,23,,,,,80642,16.7,22.77,29.69,8.4,62.0,25.0,18.37,0.43093604,47.0,18.43,0.6486726,60.0,15.57,0.76523846,61.0,15.74,0.8888969,37.5,17.2675,2.9444389791664403,-0.3136575588550419,-0.9267620317414509,-1.166434885006871,-1.1826954058786514,17,41.0,38.0,63.0,27.0
2010-05-09,201019,41.0,41,41,41,0.8710306,17.501995,0,1,351907120101919589,2023-08-20,Hortol̢ndia,1.3040271,234259,0,0.0,1,41,,,,,80642,12.76,17.39,23.34,6.8,70.14,18.0,16.7,0.4080208,25.0,18.37,0.43093604,47.0,18.43,0.6486726,60.0,15.57,0.76523846,32.75,16.565,3.7376696182833684,0.7932306391169281,0.4795730802618863,-0.13353139262452274,-0.37320424588994294,18,38.0,63.0,27.0,9.0
2010-05-16,201020,38.0,38,38,38,0.89237034,16.221361,0,1,351907120102019589,2023-08-20,Hortol̢ndia,1.3564398,234259,0,0.0,1,38,,,,,80642,13.84,18.64,24.17,11.7,70.57,41.0,12.76,1.3040271,18.0,16.7,0.4080208,25.0,18.37,0.43093604,47.0,18.43,0.6486726,30.5,15.4175,3.6635616461296463,-0.07410797215372211,0.719122666963206,0.40546510810816416,-0.20763936477824485,19,63.0,27.0,9.0,10.0
2010-05-23,201021,63.0,63,63,63,0.99798435,26.89331,0,1,351907120102119589,2023-08-20,Hortol̢ndia,1.8064715,234259,0,1.0,1,62,,,,,80642,15.51,20.16,26.39,0.5,70.71,38.0,13.84,1.3564398,41.0,12.76,1.3040271,18.0,16.7,0.4080208,25.0,18.37,0.43093604,40.0,14.702499999999999,4.1588830833596715,0.4953214372300252,0.4212134650763031,1.2144441041932312,0.9007865453381894,20,27.0,9.0,10.0,11.0
2010-05-30,201022,27.0,27,27,27,0.027509594,11.525704,0,1,351907120102219589,2023-08-20,Hortol̢ndia,0.6297886,234259,0,0.0,1,27,,,,,80642,14.53,19.03,24.4,23.3,66.57,63.0,15.51,1.8064715,38.0,13.84,1.3564398,41.0,12.76,1.3040271,18.0,16.7,0.4080208,42.25,14.16,3.332204510175204,-0.8266785731844677,-0.3313571359544425,-0.4054651081081646,0.38776553100876354,21,9.0,10.0,11.0,10.0
2010-06-06,201023,9.0,9,9,9,2.4402905e-07,3.8419015,0,1,351907120102319589,2023-08-20,Hortol̢ndia,0.20621298,234259,0,0.0,1,9,,,,,80642,10.64,15.86,22.63,0.6,69.0,27.0,14.53,0.6297886,63.0,15.51,1.8064715,38.0,13.84,1.3564398,41.0,12.76,1.3040271,34.25,13.63,2.302585092994046,-1.029619417181158,-1.8562979903656256,-1.3609765531356004,-1.4350845252893225,22,10.0,11.0,10.0,17.0
2010-06-13,201024,10.0,10,10,10,0.0003445651,4.2687793,0,1,351907120102419589,2023-08-20,Hortol̢ndia,0.322903,234259,0,0.0,1,10,,,,,80642,10.4,17.61,26.9,0.0,58.29,9.0,10.64,0.20621298,27.0,14.53,0.6297886,63.0,15.51,1.8064715,38.0,13.84,1.3564398,27.25,12.77,2.3978952727983707,0.09531017980432477,-0.9343092373768331,-1.7609878105613008,-1.2656663733312756,23,11.0,10.0,17.0,11.0
2010-06-20,201025,11.0,11,11,11,0.13438377,4.6956573,0,1,351907120102519589,2023-08-20,Hortol̢ndia,0.65818393,234259,0,0.0,1,11,,,,,80642,14.54,20.23,27.81,1.7,62.71,10.0,10.4,0.322903,9.0,10.64,0.20621298,27.0,14.53,0.6297886,63.0,15.51,1.8064715,14.25,12.5275,2.4849066497880004,0.08701137698962969,0.18232155679395445,-0.8472978603872034,-1.6739764335716711,24,10.0,17.0,11.0,12.0
2010-06-27,201026,10.0,10,10,10,0.40258017,4.2687793,0,1,351907120102619589,2023-08-20,Hortol̢ndia,0.90002066,234259,0,0.0,1,11,,,,,80642,11.14,17.8,26.5,0.0,59.57,11.0,14.54,0.65818393,10.0,10.4,0.322903,9.0,10.64,0.20621298,27.0,14.53,0.6297886,10.0,11.68,2.3978952727983707,-0.08701137698962969,0.0,0.09531017980432477,-0.9343092373768331,25,17.0,11.0,12.0,14.0
2010-07-04,201027,17.0,17,17,17,0.8864552,7.256925,0,1,351907120102719589,2023-08-20,Hortol̢ndia,1.5799708,234259,0,0.0,1,17,,,,,80642,12.8,18.99,27.14,0.0,55.0,10.0,11.14,0.90002066,11.0,14.54,0.65818393,10.0,10.4,0.322903,9.0,10.64,0.20621298,12.0,12.219999999999999,2.8903717578961645,0.49247648509779385,0.40546510810816416,0.49247648509779385,0.5877866649021186,26,11.0,12.0,14.0,15.0
2010-07-11,201028,11.0,11,11,11,0.42061508,4.6956573,0,1,351907120102819589,2023-08-20,Hortol̢ndia,0.9211182,234259,0,0.0,1,12,,,,,80642,15.73,19.16,23.73,44.3,76.0,17.0,12.8,1.5799708,10.0,11.14,0.90002066,11.0,14.54,0.65818393,10.0,10.4,0.322903,12.25,13.5525,2.4849066497880004,-0.40546510810816416,0.08701137698962969,0.0,0.08701137698962969,27,12.0,14.0,15.0,10.0
2010-07-18,201029,12.0,12,12,12,0.40774378,5.122535,0,1,351907120102919589,2023-08-20,Hortol̢ndia,0.91249484,234259,0,0.0,1,11,,,,,80642,16.19,21.33,28.04,0.0,69.14,11.0,15.73,0.9211182,17.0,12.8,1.5799708,10.0,11.14,0.90002066,11.0,14.54,0.65818393,12.5,13.965,2.5649493574615367,0.08004270767353638,-0.3254224004346278,0.16705408466316607,0.08004270767353638,28,14.0,15.0,10.0,10.0
2010-07-25,201030,14.0,14,14,14,0.59687155,5.976291,0,1,351907120103019589,2023-08-20,Hortol̢ndia,1.0979185,234259,0,0.0,1,14,,,,,80642,15.64,20.77,26.97,0.0,59.43,12.0,16.19,0.91249484,11.0,15.73,0.9211182,17.0,12.8,1.5799708,10.0,11.14,0.90002066,13.5,15.09,2.70805020110221,0.14310084364067333,0.2231435513142097,-0.18232155679395445,0.3101549283038394,29,15.0,10.0,10.0,19.0
2010-08-01,201031,15.0,15,15,15,0.67798704,6.403169,0,1,351907120103119589,2023-08-20,Hortol̢ndia,1.1895235,234259,0,0.0,1,14,,,,,80642,13.96,18.04,24.79,0.1,67.0,14.0,15.64,1.0979185,12.0,16.19,0.91249484,11.0,15.73,0.9211182,17.0,12.8,1.5799708,13.0,15.380000000000003,2.772588722239781,0.06453852113757108,0.2076393647782444,0.2876820724517808,-0.11778303565638337,30,10.0,10.0,19.0,15.0
2010-08-08,201032,10.0,10,10,10,0.24103306,4.2687793,0,1,351907120103219589,2023-08-20,Hortol̢ndia,0.750249,234259,0,0.0,1,10,,,,,80642,13.47,19.84,27.27,0.0,56.71,15.0,13.96,1.1895235,14.0,15.64,1.0979185,12.0,16.19,0.91249484,11.0,15.73,0.9211182,12.75,14.815000000000001,2.3978952727983707,-0.3746934494414105,-0.3101549283038394,-0.16705408466316607,-0.08701137698962969,31,10.0,19.0,15.0,7.0
2010-08-15,201033,10.0,10,10,10,0.25977907,4.2687793,0,1,351907120103319589,2023-08-20,Hortol̢ndia,0.7674436,234259,0,0.0,1,10,,,,,80642,9.93,17.0,25.27,0.0,50.71,10.0,13.47,0.750249,15.0,13.96,1.1895235,14.0,15.64,1.0979185,12.0,16.19,0.91249484,12.25,13.250000000000002,2.3978952727983707,0.0,-0.3746934494414105,-0.3101549283038394,-0.16705408466316607,32,19.0,15.0,7.0,13.0
2010-08-22,201034,19.0,19,19,19,0.90422124,8.110681,0,1,351907120103419589,2023-08-20,Hortol̢ndia,1.5999902,234259,0,0.0,1,12,,,,,80642,13.99,22.81,32.47,0.0,34.57,10.0,9.93,0.7674436,10.0,13.47,0.750249,15.0,13.96,1.1895235,14.0,15.64,1.0979185,13.5,12.837499999999999,2.995732273553991,0.5978370007556202,0.5978370007556202,0.2231435513142097,0.2876820724517808,33,15.0,7.0,13.0,13.0
2010-08-29,201035,15.0,15,15,15,0.6721824,6.403169,0,1,351907120103519589,2023-08-20,Hortol̢ndia,1.1820358,234259,0,0.0,1,14,,,,,80642,16.84,24.06,32.4,0.0,39.86,19.0,13.99,1.5999902,10.0,9.93,0.7674436,10.0,13.47,0.750249,15.0,13.96,1.1895235,13.5,13.557500000000001,2.772588722239781,-0.2231435513142097,0.3746934494414105,0.3746934494414105,0.0,34,7.0,13.0,13.0,4.0
2010-09-05,201036,7.0,7,7,7,0.045535766,2.9881456,0,1,351907120103619589,2023-08-20,Hortol̢ndia,0.47894728,234259,0,0.0,1,7,,,,,80642,15.07,20.23,27.46,6.9,62.71,15.0,16.84,1.1820358,19.0,13.99,1.5999902,10.0,9.93,0.7674436,10.0,13.47,0.750249,12.75,13.9575,2.0794415416798357,-0.6931471805599454,-0.9162907318741551,-0.3184537311185349,-0.3184537311185349,35,13.0,13.0,4.0,9.0
2010-09-12,201037,13.0,13,13,13,0.4557786,5.549413,0,1,351907120103719589,2023-08-20,Hortol̢ndia,0.95845383,234259,0,0.0,1,12,,,,,80642,17.43,23.87,31.63,0.0,47.0,7.0,15.07,0.47894728,15.0,16.84,1.1820358,19.0,13.99,1.5999902,10.0,9.93,0.7674436,13.5,15.8325,2.6390573296152584,0.5596157879354227,-0.13353139262452274,-0.35667494393873245,0.24116205681688774,36,13.0,4.0,9.0,4.0
2010-09-19,201038,13.0,13,13,13,0.63389885,5.549413,0,1,351907120103819589,2023-08-20,Hortol̢ndia,1.1462666,234259,0,0.0,1,12,,,,,80642,17.51,23.09,30.04,8.8,57.57,13.0,17.43,0.95845383,7.0,15.07,0.47894728,15.0,16.84,1.1820358,19.0,13.99,1.5999902,12.0,16.712500000000002,2.6390573296152584,0.0,0.5596157879354227,-0.13353139262452274,-0.35667494393873245,37,4.0,9.0,4.0,9.0
2010-09-26,201039,4.0,4,4,4,0.026845975,1.7075118,0,1,351907120103919589,2023-08-20,Hortol̢ndia,0.3591615,234259,0,0.0,0,4,,,,,80642,18.57,20.89,24.27,101.9,85.29,13.0,17.51,1.1462666,13.0,17.43,0.95845383,7.0,15.07,0.47894728,15.0,16.84,1.1820358,9.25,17.145,1.6094379124341003,-1.0296194171811581,-1.0296194171811581,-0.47000362924573547,-1.1631508098056809,38,9.0,4.0,9.0,3.0
2010-10-03,201040,9.0,9,9,9,0.3869161,3.8419015,0,1,351907120104019589,2023-08-20,Hortol̢ndia,0.8795382,234259,0,0.0,1,9,,,,,80642,16.51,20.61,25.57,34.0,75.29,4.0,18.57,0.3591615,13.0,17.51,1.1462666,13.0,17.43,0.95845383,7.0,15.07,0.47894728,9.75,17.505000000000003,2.302585092994046,0.6931471805599456,-0.3364722366212125,-0.3364722366212125,0.22314355131421015,39,4.0,9.0,3.0,0.0
2010-10-10,201041,4.0,4,4,4,0.11975055,1.7075118,0,1,351907120104119589,2023-08-20,Hortol̢ndia,0.50825727,234259,0,0.0,0,4,,,,,80642,14.4,20.09,27.14,6.5,70.14,9.0,16.51,0.8795382,4.0,18.57,0.3591615,13.0,17.51,1.1462666,13.0,17.43,0.95845383,7.5,16.747500000000002,1.6094379124341003,-0.6931471805599456,0.0,-1.0296194171811581,-1.0296194171811581,40,9.0,3.0,0.0,7.0
2010-10-17,201042,9.0,9,9,9,0.7180386,3.8419015,0,1,351907120104219589,2023-08-20,Hortol̢ndia,1.32888,234259,0,0.0,1,8,,,,,80642,16.1,21.99,28.64,18.2,69.86,4.0,14.4,0.50825727,9.0,16.51,0.8795382,4.0,18.57,0.3591615,13.0,17.51,1.1462666,6.5,16.395,2.302585092994046,0.6931471805599456,0.0,0.6931471805599456,-0.3364722366212125,41,3.0,0.0,7.0,1.0
2010-10-24,201043,3.0,3,3,3,0.12048771,1.2806338,0,1,351907120104319589,2023-08-20,Hortol̢ndia,0.46959063,234259,0,0.0,0,3,,,,,80642,16.79,22.56,29.44,24.8,67.57,9.0,16.1,1.32888,4.0,14.4,0.50825727,9.0,16.51,0.8795382,4.0,18.57,0.3591615,6.25,15.950000000000001,1.3862943611198906,-0.9162907318741553,-0.2231435513142097,-0.9162907318741553,-0.2231435513142097,42,0.0,7.0,1.0,1.0
2010-10-31,201044,0.0,0,0,0,0.0,0.0,0,1,351907120104419589,2023-08-20,Hortol̢ndia,0.0,234259,0,0.0,0,0,,,,,80642,18.87,23.56,29.13,36.7,67.57,3.0,16.79,0.46959063,9.0,16.1,1.32888,4.0,14.4,0.50825727,9.0,16.51,0.8795382,4.0,16.54,0.0,-1.3862943611198906,-2.302585092994046,-1.6094379124341003,-2.302585092994046,43,7.0,1.0,1.0,2.0
2010-11-07,201045,7.0,7,7,7,0.8272885,2.9881456,0,1,351907120104519589,2023-08-20,Hortol̢ndia,1.7461126,234259,0,0.0,1,7,,,,,80642,17.93,22.4,27.91,44.5,71.29,0.0,18.87,0.0,3.0,16.79,0.46959063,9.0,16.1,1.32888,4.0,14.4,0.50825727,4.75,17.4225,2.0794415416798357,2.0794415416798357,0.6931471805599452,-0.22314355131421015,0.47000362924573547,44,1.0,1.0,2.0,2.0
2010-11-14,201046,1.0,1,1,1,0.12687196,0.42687795,0,1,351907120104619589,2023-08-20,Hortol̢ndia,0.3357333,234259,0,0.0,0,1,,,,,80642,16.84,22.24,28.17,25.9,69.43,7.0,17.93,1.7461126,0.0,18.87,0.0,3.0,16.79,0.46959063,9.0,16.1,1.32888,2.75,17.6075,0.6931471805599453,-1.3862943611198904,0.6931471805599453,-0.6931471805599453,-1.6094379124341005,45,1.0,2.0,2.0,1.0
2010-11-21,201047,1.0,1,1,1,0.10216933,0.42687795,0,1,351907120104719589,2023-08-20,Hortol̢ndia,0.30386215,234259,0,0.0,0,1,,,,,80642,19.44,24.37,30.8,25.7,74.57,1.0,16.84,0.3357333,7.0,17.93,1.7461126,0.0,18.87,0.0,3.0,16.79,0.46959063,2.25,18.27,0.6931471805599453,0.0,-1.3862943611198904,0.6931471805599453,-0.6931471805599453,46,2.0,2.0,1.0,5.0
2010-11-28,201048,2.0,2,2,2,0.40582803,0.8537559,0,1,351907120104819589,2023-08-20,Hortol̢ndia,0.8139359,234259,1,0.0,0,1,,,,,80642,21.0,25.34,31.57,32.1,73.86,1.0,19.44,0.30386215,1.0,16.84,0.3357333,7.0,17.93,1.7461126,0.0,18.87,0.0,2.75,18.8025,1.0986122886681098,0.4054651081081645,0.4054651081081645,-0.980829253011726,1.0986122886681098,47,2.0,1.0,5.0,22.0
2010-12-05,201049,2.0,2,2,2,0.59102273,0.8537559,0,1,351907120104919589,2023-08-20,Hortol̢ndia,1.24132,234259,1,0.0,0,1,,,,,80642,21.09,25.77,32.0,11.4,71.57,2.0,21.0,0.8139359,1.0,19.44,0.30386215,1.0,16.84,0.3357333,7.0,17.93,1.7461126,1.5,19.5925,1.0986122886681098,0.0,0.4054651081081645,0.4054651081081645,-0.980829253011726,48,1.0,5.0,22.0,48.0
2010-12-12,201050,1.0,1,1,1,0.31582424,0.42687795,0,1,351907120105019589,2023-08-20,Hortol̢ndia,0.60139304,234259,0,0.0,0,1,,,,,80642,20.36,23.24,27.69,101.8,83.14,2.0,21.09,1.24132,2.0,21.0,0.8139359,1.0,19.44,0.30386215,1.0,16.84,0.3357333,1.5,20.4725,0.6931471805599453,-0.4054651081081645,-0.4054651081081645,0.0,0.0,49,5.0,22.0,48.0,76.0
2010-12-19,201051,5.0,5,5,5,0.90493315,2.1343896,0,1,351907120105119589,2023-08-20,Hortol̢ndia,2.6981652,234259,1,0.0,0,0,,,,,80642,20.54,24.81,30.51,52.6,78.43,1.0,20.36,0.60139304,2.0,21.09,1.24132,2.0,21.0,0.8139359,1.0,19.44,0.30386215,2.5,20.747500000000002,1.791759469228055,1.0986122886681096,0.6931471805599452,0.6931471805599452,1.0986122886681096,50,22.0,48.0,76.0,83.0
2010-12-26,201052,22.0,22,22,22,0.99996686,9.3913145,0,1,351907120105219589,2023-08-20,Hortol̢ndia,6.4837527,234259,0,1.0,1,7,,,,,80642,19.34,23.71,28.76,36.5,74.43,5.0,20.54,2.6981652,1.0,20.36,0.60139304,2.0,21.09,1.24132,2.0,21.0,0.8139359,7.5,20.3325,3.1354942159291497,1.3437347467010947,2.4423470353692043,2.0368819272610397,2.0368819272610397,51,48.0,76.0,83.0,107.0
2011-01-02,201101,48.0,48,48,48,0.9999999,20.49014,0,3,351907120110119589,2023-08-20,Hortol̢ndia,4.674451,234259,1,1.0,1,11,,,,,80642,20.93,23.34,27.43,145.4,86.0,22.0,19.34,6.4837527,5.0,20.54,2.6981652,1.0,20.36,0.60139304,2.0,21.09,1.24132,19.0,20.2925,3.8918202981106265,0.7563260821814768,2.1000608288825715,3.198673117550681,2.793208009442517,52,76.0,83.0,107.0,67.0
2011-01-09,201102,76.0,76,76,76,0.9999998,32.442722,0,3,351907120110219589,2023-08-20,Hortol̢ndia,2.9494386,234259,1,1.0,1,20,,,,,80642,21.03,24.23,29.13,102.4,84.57,48.0,20.93,4.674451,22.0,19.34,6.4837527,5.0,20.54,2.6981652,1.0,20.36,0.60139304,37.75,20.46,4.343805421853684,0.45198512374305766,1.2083112059245344,2.552045952625629,3.6506582412937387,1,83.0,107.0,67.0,111.0
2011-01-16,201103,83.0,83,83,83,0.99911255,35.43087,0,3,351907120110319589,2023-08-20,Hortol̢ndia,1.7430285,234259,1,1.0,1,19,,,,,80642,21.14,24.7,29.53,43.2,80.57,76.0,21.03,2.9494386,48.0,20.93,4.674451,22.0,19.34,6.4837527,5.0,20.54,2.6981652,57.25,20.61,4.430816798843313,0.08701137698962924,0.5389965007326869,1.2953225829141637,2.6390573296152584,2,107.0,67.0,111.0,93.0
2011-01-23,201104,107.0,107,107,107,0.9980255,45.67594,0,3,351907120110419589,2023-08-20,Hortol̢ndia,1.5506144,234259,1,1.0,2,41,,,,,80642,21.37,26.47,32.79,9.5,71.86,83.0,21.14,1.7430285,76.0,21.03,2.9494386,48.0,20.93,4.674451,22.0,19.34,6.4837527,78.5,21.1175,4.68213122712422,0.25131442828090655,0.3383258052705358,0.7903109290135935,1.5466370111950702,3,67.0,111.0,93.0,90.0
2011-01-30,201105,67.0,67,67,67,0.08603758,28.600822,0,3,351907120110519589,2023-08-20,Hortol̢ndia,0.80047804,234259,1,0.0,1,24,,,,,80642,21.0,25.11,30.37,10.9,78.14,107.0,21.37,1.5506144,83.0,21.14,1.7430285,76.0,21.03,2.9494386,48.0,20.93,4.674451,83.25,21.135,4.219507705176107,-0.46262352194811296,-0.2113090936672064,-0.12429771667757716,0.3276874070654805,4,111.0,93.0,90.0,102.0
