data_iniSE,SE,casos_est,casos_est_min,casos_est_max,casos,p_rt1,p_inc100k,Localidade_id,nivel,id,versao_modelo,municipio_nome,rt,pop,receptivo,transmissao,nivel_inc,casprov,casprov_est,casprov_est_min,casprov_est_max,casconf,notif_accum_year,tmin,tmed,tmax,precipitacao,umidade,casos_est_lag_1,tmin_lag_1,rt_lag_1,casos_est_lag_2,tmin_lag_2,rt_lag_2,casos_est_lag_3,tmin_lag_3,rt_lag_3,casos_est_lag_4,tmin_lag_4,rt_lag_4,casos_est_roll_4,tmin_roll_4,log_casos,var_log_1,var_log_2,var_log_3,var_log_4,semana_ano,target_h1,target_h2,target_h3,target_h4
2010-03-21,201012,2076.0,2076,2076,2076,6.5669883e-06,446.46793,0,4,354980520101219589,2023-08-20,Ṣo Jos̩ do Rio Preto,0.87731016,464983,,0.0,2,2031,,,,,511494,22.14,25.49,30.04,51.0,83.0,2135.0,22.0,0.8207696,2392.0,21.36,0.8498624,2504.0,21.27,0.909989,3032.0,22.17,1.3007615,2276.75,21.6925,7.638679823876112,-0.02801037620397384,-0.141623264032261,-0.18736418964285306,-0.3786276838124696,11,1659.0,1420.0,1096.0,981.0
2010-03-28,201013,1659.0,1659,1659,1659,0.0,356.78723,0,4,354980520101319589,2023-08-20,Ṣo Jos̩ do Rio Preto,0.76399565,464983,,0.0,2,1638,,,,,511494,21.7,24.41,28.27,76.7,86.29,2076.0,22.14,0.87731016,2135.0,22.0,0.8207696,2392.0,21.36,0.8498624,2504.0,21.27,0.909989,2065.5,21.799999999999997,7.414572881350589,-0.22410694252552332,-0.25211731872949716,-0.3657302065577843,-0.4114711321683764,12,1420.0,1096.0,981.0,973.0
2010-04-04,201014,1420.0,1420,1420,1420,0.0,305.3875,0,4,354980520101419589,2023-08-20,Ṣo Jos̩ do Rio Preto,0.7231754,464983,,0.0,2,1407,,,,,511494,16.33,20.86,25.81,7.5,75.29,1659.0,21.7,0.76399565,2076.0,22.14,0.87731016,2135.0,22.0,0.8207696,2392.0,21.36,0.8498624,1822.5,20.542499999999997,7.259116128097101,-0.15545675325348807,-0.3795636957790114,-0.40757407198298523,-0.5211869598112724,13,1096.0,981.0,973.0,724.0
2010-04-11,201015,1096.0,1096,1096,1096,0.0,235.70753,0,4,354980520101519589,2023-08-20,Ṣo Jos̩ do Rio Preto,0.64731026,464983,,0.0,2,1073,,,,,511494,18.2,23.2,28.96,0.0,64.57,1420.0,16.33,0.7231754,1659.0,21.7,0.76399565,2076.0,22.14,0.87731016,2135.0,22.0,0.8207696,1562.75,19.592499999999998,7.00033446027523,-0.2587816678218706,-0.4142384210753587,-0.638345363600882,-0.6663557398048559,14,981.0,973.0,724.0,575.0
2010-04-18,201016,981.0,981,981,981,0.0,210.97545,0,4,354980520101619589,2023-08-20,Ṣo Jos̩ do Rio Preto,0.69675094,464983,,0.0,2,939,,,,,511494,20.64,26.07,31.91,0.3,67.71,1096.0,18.2,0.64731026,1420.0,16.33,0.7231754,1659.0,21.7,0.76399565,2076.0,22.14,0.87731016,1289.0,19.217499999999998,6.889591308354466,-0.11074315192076423,-0.36952481974263485,-0.5249815729961229,-0.7490885155216462,15,973.0,724.0,575.0,363.0
2010-04-25,201017,973.0,973,973,973,1.0434523e-05,209.25496,0,4,354980520101719589,2023-08-20,Ṣo Jos̩ do Rio Preto,0.8317615,464983,,0.0,2,935,,,,,511494,20.26,24.87,30.61,1.2,68.43,981.0,20.64,0.69675094,1096.0,18.2,0.64731026,1420.0,16.33,0.7231754,1659.0,21.7,0.76399565,1117.5,18.8575,6.881411303642535,-0.0081800047119307,-0.11892315663269493,-0.37770482445456555,-0.5331615777080536,16,724.0,575.0,363.0,310.0
2010-05-02,201018,724.0,724,724,724,1.2352341e-12,155.70462,0,4,354980520101819589,2023-08-20,Ṣo Jos̩ do Rio Preto,0.7130266,464983,,0.0,2,626,,,,,511494,18.61,24.0,30.03,0.0,65.57,973.0,20.26,0.8317615,981.0,20.64,0.69675094,1096.0,18.2,0.64731026,1420.0,16.33,0.7231754,943.5,19.427500000000002,6.586171654854675,-0.29523964878786035,-0.30341965349979105,-0.4141628054205553,-0.6729444732424259,17,575.0,363.0,310.0,223.0
2010-05-09,201019,575.0,575,575,575,0.0,123.66044,0,1,354980520101919589,2023-08-20,Ṣo Jos̩ do Rio Preto,0.6406912,464983,,0.0,1,428,,,,,511494,13.27,18.17,24.36,8.2,68.71,724.0,18.61,0.7130266,973.0,20.26,0.8317615,981.0,20.64,0.69675094,1096.0,18.2,0.64731026,813.25,18.195,6.3561076606958915,-0.2300639941587832,-0.5253036429466436,-0.5334836476585743,-0.6442267995793385,18,363.0,310.0,223.0,166.0
2010-05-16,201020,363.0,363,363,363,0.0,78.06737,0,1,354980520102019589,2023-08-20,Ṣo Jos̩ do Rio Preto,0.48986626,464983,,0.0,1,259,,,,,511494,14.14,19.37,25.76,6.1,68.43,575.0,13.27,0.6406912,724.0,18.61,0.7130266,973.0,20.26,0.8317615,981.0,20.64,0.69675094,658.75,16.57,5.8971538676367405,-0.45895379305915096,-0.6890177872179342,-0.9842574360057945,-0.9924374407177252,19,310.0,223.0,166.0,165.0
2010-05-23,201021,310.0,310,310,310,0.0,66.669106,0,1,354980520102119589,2023-08-20,Ṣo Jos̩ do Rio Preto,0.54752827,464983,,0.0,1,200,,,,,511494,16.81,21.84,28.46,0.0,68.14,363.0,14.14,0.48986626,575.0,13.27,0.6406912,724.0,18.61,0.7130266,973.0,20.26,0.8317615,493.0,15.7075,5.739792912179234,-0.1573609554575066,-0.6163147485166576,-0.8463787426754408,-1.1416183914633011,20,223.0,166.0,165.0,154.0
2010-05-30,201022,223.0,223,223,223,9.992007e-15,47.958744,0,1,354980520102219589,2023-08-20,Ṣo Jos̩ do Rio Preto,0.53795254,464983,,0.0,1,141,,,,,511494,15.29,19.69,25.03,10.1,71.71,310.0,16.81,0.54752827,363.0,14.14,0.48986626,575.0,13.27,0.6406912,724.0,18.61,0.7130266,367.75,14.8775,5.4116460518550396,-0.3281468603241944,-0.485507815781701,-0.944461608840852,-1.1745256029996352,21,166.0,165.0,154.0,137.0
2010-06-06,201023,166.0,166,166,166,1.906586e-11,35.70023,0,1,354980520102319589,2023-08-20,Ṣo Jos̩ do Rio Preto,0.53753936,464983,,0.0,1,85,,,,,511494,12.89,18.21,25.36,0.0,66.57,223.0,15.29,0.53795254,310.0,16.81,0.54752827,363.0,14.14,0.48986626,575.0,13.27,0.6406912,265.5,14.782499999999999,5.117993812416755,-0.2936522394382841,-0.6217990997624785,-0.7791600552199851,-1.238113848279136,22,165.0,154.0,137.0,110.0
2010-06-13,201024,165.0,165,165,165,0.00021066713,35.48517,0,1,354980520102419589,2023-08-20,Ṣo Jos̩ do Rio Preto,0.7012441,464983,,0.0,1,86,,,,,511494,14.57,20.67,28.4,0.0,57.14,166.0,12.89,0.53753936,223.0,15.29,0.53795254,310.0,16.81,0.54752827,363.0,14.14,0.48986626,216.0,14.889999999999999,5.111987788356544,-0.006006024060211779,-0.2996582634984959,-0.6278051238226903,-0.7851660792801969,23,154.0,137.0,110.0,115.0
2010-06-20,201025,154.0,154,154,154,0.037312202,33.11949,0,1,354980520102519589,2023-08-20,Ṣo Jos̩ do Rio Preto,0.8242008,464983,,0.0,1,63,,,,,511494,17.8,22.94,30.07,0.0,56.86,165.0,14.57,0.7012441,166.0,12.89,0.53753936,223.0,15.29,0.53795254,310.0,16.81,0.54752827,177.0,15.1375,5.043425116919247,-0.06856267143729688,-0.07456869549750866,-0.3682209349357928,-0.6963677952599872,24,137.0,110.0,115.0,123.0
2010-06-27,201026,137.0,137,137,137,0.058688343,29.463442,0,1,354980520102619589,2023-08-20,Ṣo Jos̩ do Rio Preto,0.83477455,464983,,0.0,1,28,,,,,511494,15.54,20.97,28.01,0.0,53.0,154.0,17.8,0.8242008,165.0,14.57,0.7012441,166.0,12.89,0.53753936,223.0,15.29,0.53795254,155.5,15.2,4.927253685157205,-0.1161714317620417,-0.18473410319933858,-0.19074012725955036,-0.4843923666978345,25,110.0,115.0,123.0,141.0
2010-07-04,201027,110.0,110,110,110,0.0059476225,23.656778,0,1,354980520102719589,2023-08-20,Ṣo Jos̩ do Rio Preto,0.73116857,464983,,0.0,1,17,,,,,511494,16.43,22.23,29.09,0.0,49.43,137.0,15.54,0.83477455,154.0,17.8,0.8242008,165.0,14.57,0.7012441,166.0,12.89,0.53753936,141.5,16.085,4.709530201312334,-0.21772348384487117,-0.33389491560691287,-0.40245758704420975,-0.40846361110442153,26,115.0,123.0,141.0,100.0
2010-07-11,201028,115.0,115,115,115,0.10892423,24.732086,0,1,354980520102819589,2023-08-20,Ṣo Jos̩ do Rio Preto,0.8555349,464983,,0.0,1,10,,,,,511494,16.21,20.84,26.51,18.6,70.71,110.0,16.43,0.73116857,137.0,15.54,0.83477455,154.0,17.8,0.8242008,165.0,14.57,0.7012441,129.0,16.495,4.7535901911063645,0.044059989794030585,-0.17366349405084058,-0.2898349258128823,-0.35839759725017917,27,123.0,141.0,100.0,120.0
2010-07-18,201029,123.0,123,123,123,0.5619825,26.45258,0,1,354980520102919589,2023-08-20,Ṣo Jos̩ do Rio Preto,1.0201578,464983,,0.0,1,6,,,,,511494,17.86,23.4,30.16,0.0,58.43,115.0,16.21,0.8555349,110.0,16.43,0.73116857,137.0,15.54,0.83477455,154.0,17.8,0.8242008,121.25,16.51,4.820281565605037,0.06669137449867257,0.11075136429270316,-0.10697211955216801,-0.2231435513142097,28,141.0,100.0,120.0,116.0
2010-07-25,201030,141.0,141,141,141,0.92424744,30.323689,0,1,354980520103019589,2023-08-20,Ṣo Jos̩ do Rio Preto,1.1952002,464983,,0.0,1,17,,,,,511494,17.87,23.03,29.33,0.0,47.71,123.0,17.86,1.0201578,115.0,16.21,0.8555349,110.0,16.43,0.73116857,137.0,15.54,0.83477455,122.25,17.0925,4.955827057601261,0.1355454919962238,0.20223686649489636,0.24629685628892695,0.028573372444055778,29,100.0,120.0,116.0,179.0
2010-08-01,201031,100.0,100,100,100,0.061388902,21.506163,0,1,354980520103119589,2023-08-20,Ṣo Jos̩ do Rio Preto,0.8131369,464983,,0.0,1,9,,,,,511494,14.8,20.96,28.79,0.0,57.57,141.0,17.87,1.1952002,123.0,17.86,1.0201578,115.0,16.21,0.8555349,110.0,16.43,0.73116857,119.75,16.685000000000002,4.61512051684126,-0.3407065407600012,-0.2051610487637774,-0.13846967426510481,-0.09440968447107423,30,120.0,116.0,179.0,211.0
2010-08-08,201032,120.0,120,120,120,0.41348833,25.807396,0,1,354980520103219589,2023-08-20,Ṣo Jos̩ do Rio Preto,0.9724136,464983,,0.0,1,9,,,,,511494,16.74,22.89,30.1,0.0,47.0,100.0,14.8,0.8131369,141.0,17.87,1.1952002,123.0,17.86,1.0201578,115.0,16.21,0.8555349,121.0,16.8175,4.795790545596741,0.18067002875548166,-0.16003651200451952,-0.024491020008295727,0.042200354490376846,31,116.0,179.0,211.0,184.0
2010-08-15,201033,116.0,116,116,116,0.48749852,24.94715,0,1,354980520103319589,2023-08-20,Ṣo Jos̩ do Rio Preto,0.9959046,464983,,0.0,1,0,,,,,511494,13.61,19.76,27.29,0.0,42.57,120.0,16.74,0.9724136,100.0,14.8,0.8131369,141.0,17.87,1.1952002,123.0,17.86,1.0201578,119.25,15.754999999999999,4.762173934797756,-0.033616610798985036,0.14705341795649662,-0.19365312280350455,-0.05810763080728076,32,179.0,211.0,184.0,272.0
2010-08-22,201034,179.0,179,179,179,0.99981374,38.496033,0,1,354980520103419589,2023-08-20,Ṣo Jos̩ do Rio Preto,1.5172509,464983,,1.0,1,3,,,,,511494,17.7,25.3,33.6,0.0,31.86,116.0,13.61,0.9959046,120.0,16.74,0.9724136,100.0,14.8,0.8131369,141.0,17.87,1.1952002,128.75,15.712499999999999,5.19295685089021,0.4307829160924541,0.3971663052934691,0.5778363340489507,0.23712979328894956,33,211.0,184.0,272.0,218.0
2010-08-29,201035,211.0,211,211,211,0.99997365,45.378002,0,1,354980520103519589,2023-08-20,Ṣo Jos̩ do Rio Preto,1.5507948,464983,,1.0,1,1,,,,,511494,19.97,26.69,33.91,0.0,34.0,179.0,17.7,1.5172509,116.0,13.61,0.9959046,120.0,16.74,0.9724136,100.0,14.8,0.8131369,156.5,17.005,5.356586274672012,0.1636294237818019,0.594412339874256,0.560795729075271,0.7414657578307526,34,184.0,272.0,218.0,181.0
2010-09-05,201036,184.0,184,184,184,0.8122386,39.57134,0,1,354980520103619589,2023-08-20,Ṣo Jos̩ do Rio Preto,1.0990942,464983,,0.0,1,2,,,,,511494,18.03,24.03,31.06,0.3,50.86,211.0,19.97,1.5507948,179.0,17.7,1.5172509,116.0,13.61,0.9959046,120.0,16.74,0.9724136,172.5,17.3275,5.220355825078324,-0.1362304495936879,0.02739897418811399,0.4581818902805681,0.42456527948158307,35,272.0,218.0,181.0,171.0
2010-09-12,201037,272.0,272,272,272,0.9998689,58.49676,0,1,354980520103719589,2023-08-20,Ṣo Jos̩ do Rio Preto,1.4056404,464983,,1.0,1,3,,,,,511494,20.43,26.77,34.2,0.0,40.71,184.0,18.03,1.0990942,211.0,19.97,1.5507948,179.0,17.7,1.5172509,116.0,13.61,0.9959046,211.5,19.0325,5.60947179518496,0.38911597010663534,0.25288552051294744,0.41651494429474933,0.8472978603872034,36,218.0,181.0,171.0,168.0
2010-09-19,201038,218.0,218,218,218,0.6094449,46.883434,0,1,354980520103819589,2023-08-20,Ṣo Jos̩ do Rio Preto,1.0271297,464983,,0.0,1,2,,,,,511494,20.51,26.76,33.83,2.7,46.71,272.0,20.43,1.4056404,184.0,18.03,1.0990942,211.0,19.97,1.5507948,179.0,17.7,1.5172509,221.25,19.735,5.389071729816501,-0.2204000653684588,0.16871590473817655,0.03248545514448864,0.19611487892629054,37,181.0,171.0,168.0,162.0
2010-09-26,201039,181.0,181,181,181,0.010234841,38.926155,0,1,354980520103919589,2023-08-20,Ṣo Jos̩ do Rio Preto,0.7947032,464983,,0.0,1,2,,,,,511494,20.34,23.4,28.1,48.1,75.0,218.0,20.51,1.0271297,272.0,20.43,1.4056404,184.0,18.03,1.0990942,211.0,19.97,1.5507948,213.75,19.8275,5.204006687076795,-0.1850650427397058,-0.4054651081081646,-0.016349138001529262,-0.15257958759521717,38,171.0,168.0,162.0,170.0
2010-10-03,201040,171.0,171,171,171,0.00999408,36.77554,0,1,354980520104019589,2023-08-20,Ṣo Jos̩ do Rio Preto,0.78907955,464983,,0.0,1,3,,,,,511494,18.23,23.46,29.36,51.7,74.14,181.0,20.34,0.7947032,218.0,20.51,1.0271297,272.0,20.43,1.4056404,184.0,18.03,1.0990942,210.5,19.877499999999998,5.147494476813453,-0.05651221026334241,-0.24157725300304822,-0.461977318371507,-0.07286134826487167,39,168.0,162.0,170.0,141.0
2010-10-10,201041,168.0,168,168,168,0.112679236,36.130352,0,1,354980520104119589,2023-08-20,Ṣo Jos̩ do Rio Preto,0.8798799,464983,,0.0,1,0,,,,,511494,17.34,23.01,29.54,9.1,67.29,171.0,18.23,0.78907955,181.0,20.34,0.7947032,218.0,20.51,1.0271297,272.0,20.43,1.4056404,184.5,19.105,5.1298987149230735,-0.017595761890379258,-0.07410797215372167,-0.2591730148934275,-0.4795730802618863,40,162.0,170.0,141.0,144.0
2010-10-17,201042,162.0,162,162,162,0.24897066,34.839985,0,1,354980520104219589,2023-08-20,Ṣo Jos̩ do Rio Preto,0.92882514,464983,,0.0,1,0,,,,,511494,18.74,24.54,30.8,16.6,67.14,168.0,17.34,0.8798799,171.0,18.23,0.78907955,181.0,20.34,0.7947032,218.0,20.51,1.0271297,170.5,18.6625,5.093750200806762,-0.03614851411631115,-0.053744276006690406,-0.11025648627003282,-0.2953215290097386,41,170.0,141.0,144.0,116.0
2010-10-24,201043,170.0,170,170,170,0.55305994,36.56048,0,1,354980520104319589,2023-08-20,Ṣo Jos̩ do Rio Preto,1.0146092,464983,,0.0,1,2,,,,,511494,19.69,25.81,32.09,23.4,62.29,162.0,18.74,0.92882514,168.0,17.34,0.8798799,171.0,18.23,0.78907955,181.0,20.34,0.7947032,167.75,18.5,5.14166355650266,0.04791335569589794,0.011764841579586793,-0.0058309203107924645,-0.062343130574134875,42,141.0,144.0,116.0,137.0
2010-10-31,201044,141.0,141,141,141,0.09267323,30.323689,0,1,354980520104419589,2023-08-20,Ṣo Jos̩ do Rio Preto,0.85927576,464983,,0.0,1,3,,,,,511494,20.31,24.79,30.31,45.3,69.71,170.0,19.69,1.0146092,162.0,18.74,0.92882514,168.0,17.34,0.8798799,171.0,18.23,0.78907955,160.25,19.02,4.955827057601261,-0.18583649890139942,-0.13792314320550147,-0.17407165732181262,-0.19166741921219188,43,144.0,116.0,137.0,122.0
2010-11-07,201045,144.0,144,144,144,0.19769345,30.968874,0,1,354980520104519589,2023-08-20,Ṣo Jos̩ do Rio Preto,0.9070015,464983,,0.0,1,1,,,,,511494,19.5,25.01,31.2,30.3,68.86,141.0,20.31,0.85927576,170.0,19.69,1.0146092,162.0,18.74,0.92882514,168.0,17.34,0.8798799,154.25,19.56,4.976733742420574,0.020906684819313348,-0.16492981408208607,-0.11701645838618813,-0.15316497250249927,44,116.0,137.0,122.0,122.0
2010-11-14,201046,116.0,116,116,116,0.024110263,24.94715,0,1,354980520104619589,2023-08-20,Ṣo Jos̩ do Rio Preto,0.78374743,464983,,0.0,1,4,,,,,511494,19.27,24.24,30.07,27.8,69.57,144.0,19.5,0.9070015,141.0,20.31,0.85927576,170.0,19.69,1.0146092,162.0,18.74,0.92882514,142.75,19.6925,4.762173934797756,-0.2145598076228179,-0.19365312280350455,-0.37948962170490397,-0.331576266009006,45,137.0,122.0,122.0,124.0
2010-11-21,201047,137.0,137,137,137,0.50120485,29.463442,0,1,354980520104719589,2023-08-20,Ṣo Jos̩ do Rio Preto,1.0003644,464983,,0.0,1,5,,,,,511494,21.61,26.37,32.23,70.6,74.71,116.0,19.27,0.78374743,144.0,19.5,0.9070015,141.0,20.31,0.85927576,170.0,19.69,1.0146092,134.5,20.1725,4.927253685157205,0.16507975035944877,-0.049480057263369126,-0.028573372444055778,-0.2144098713454552,46,122.0,122.0,124.0,131.0
2010-11-28,201048,122.0,122,122,122,0.3235001,26.237518,0,1,354980520104819589,2023-08-20,Ṣo Jos̩ do Rio Preto,0.943936,464983,,0.0,1,3,,,,,511494,22.59,26.56,31.61,52.5,76.0,137.0,21.61,1.0003644,116.0,19.27,0.78374743,144.0,19.5,0.9070015,141.0,20.31,0.85927576,129.75,20.7425,4.812184355372417,-0.11506932978478801,0.05001042057466076,-0.16454938704815714,-0.1436427022288438,47,122.0,124.0,131.0,204.0
2010-12-05,201049,122.0,122,122,122,0.3694412,26.237518,0,1,354980520104919589,2023-08-20,Ṣo Jos̩ do Rio Preto,0.95871544,464983,,0.0,1,2,,,,,511494,22.79,27.33,32.91,20.3,73.0,122.0,22.59,0.943936,137.0,21.61,1.0003644,116.0,19.27,0.78374743,144.0,19.5,0.9070015,124.25,21.564999999999998,4.812184355372417,0.0,-0.11506932978478801,0.05001042057466076,-0.16454938704815714,48,124.0,131.0,204.0,160.0
2010-12-12,201050,124.0,124,124,124,0.47578958,26.66764,0,1,354980520105019589,2023-08-20,Ṣo Jos̩ do Rio Preto,0.9923452,464983,,0.0,1,3,,,,,511494,21.37,24.16,28.2,82.7,83.0,122.0,22.79,0.95871544,122.0,22.59,0.943936,137.0,21.61,1.0003644,116.0,19.27,0.78374743,126.25,22.09,4.8283137373023015,0.016129381929884445,0.016129381929884445,-0.09893994785490356,0.06613980250454521,49,131.0,204.0,160.0,182.0
2010-12-19,201051,131.0,131,131,131,0.6879805,28.173073,0,1,354980520105119589,2023-08-20,Ṣo Jos̩ do Rio Preto,1.0633211,464983,,0.0,1,1,,,,,511494,21.76,25.36,30.59,51.6,78.14,124.0,21.37,0.9923452,122.0,22.79,0.95871544,122.0,22.59,0.943936,137.0,21.61,1.0003644,124.75,22.1275,4.882801922586371,0.05448818528406907,0.07061756721395351,0.07061756721395351,-0.0444517625708345,50,204.0,160.0,182.0,251.0
2010-12-26,201052,204.0,204,204,204,0.99998254,43.87257,0,1,354980520105219589,2023-08-20,Ṣo Jos̩ do Rio Preto,1.5824823,464983,,1.0,1,1,,,,,511494,21.23,25.36,30.39,45.2,76.57,131.0,21.76,1.0633211,124.0,21.37,0.9923452,122.0,22.79,0.95871544,122.0,22.59,0.943936,145.25,21.7875,5.3230099791384085,0.4402080565520379,0.49469624183610694,0.5108256237659914,0.5108256237659914,51,160.0,182.0,251.0,228.0
2011-01-02,201101,160.0,160,160,160,0.7639297,34.40986,0,1,354980520110119589,2023-08-20,Ṣo Jos̩ do Rio Preto,1.0853897,464983,,0.0,1,9,,,,,511494,21.77,24.5,28.86,88.4,84.29,204.0,21.23,1.5824823,131.0,21.76,1.0633211,124.0,21.37,0.9923452,122.0,22.79,0.95871544,154.75,21.532500000000002,5.081404364984463,-0.24160561415394533,0.19860244239809255,0.2530906276821616,0.26922000961204606,52,182.0,251.0,228.0,185.0
2011-01-09,201102,182.0,182,182,182,0.75851613,39.141216,0,1,354980520110219589,2023-08-20,Ṣo Jos̩ do Rio Preto,1.0777128,464983,,0.0,1,5,,,,,511494,21.69,24.67,29.1,69.0,86.0,160.0,21.77,1.0853897,204.0,21.23,1.5824823,131.0,21.76,1.0633211,124.0,21.37,0.9923452,169.25,21.6125,5.209486152841421,0.12808178785695823,-0.1135238262969871,0.3266842302550508,0.38117241553911985,1,251.0,228.0,185.0,183.0
2011-01-16,201103,251.0,251,251,251,0.9997795,53.98047,0,1,354980520110319589,2023-08-20,Ṣo Jos̩ do Rio Preto,1.4067767,464983,,1.0,1,8,,,,,511494,22.27,25.49,29.99,60.7,83.0,182.0,21.69,1.0777128,160.0,21.77,1.0853897,204.0,21.23,1.5824823,131.0,21.76,1.0633211,199.25,21.740000000000002,5.529429087511423,0.319942934670002,0.44802472252696024,0.20641910837301491,0.6466271649250528,2,228.0,185.0,183.0,219.0
