data_iniSE,SE,casos_est,casos_est_min,casos_est_max,casos,p_rt1,p_inc100k,Localidade_id,nivel,id,versao_modelo,municipio_nome,rt,pop,receptivo,transmissao,nivel_inc,casprov,casprov_est,casprov_est_min,casprov_est_max,casconf,notif_accum_year,tmin,tmed,tmax,precipitacao,umidade,casos_est_lag_1,tmin_lag_1,rt_lag_1,casos_est_lag_2,tmin_lag_2,rt_lag_2,casos_est_lag_3,tmin_lag_3,rt_lag_3,casos_est_lag_4,tmin_lag_4,rt_lag_4,casos_est_roll_4,tmin_roll_4,target_h1,target_h2,target_h3,target_h4
2010-01-03,201001,3.0,3,3,3,0.0,0.9725041,0,1,352690220100119589,2023-08-20,Limeira,0.0,308482,1,0,0,3,,,,,134628,22.29,26.17,31.69,28.6,76.29,,,,,,,,,,,,,,,0.0,0.0,2.0,6.0
2010-01-10,201002,0.0,0,0,0,0.0,0.0,0,1,352690220100219589,2023-08-20,Limeira,0.0,308482,0,0,0,0,,,,,134628,21.9,25.16,29.83,39.9,80.14,3.0,22.29,0.0,,,,,,,,,,,,0.0,2.0,6.0,2.0
2010-01-17,201003,0.0,0,0,0,0.0,0.0,0,1,352690220100319589,2023-08-20,Limeira,0.0,308482,0,0,0,0,,,,,134628,21.63,24.37,28.9,88.7,84.14,0.0,21.9,0.0,3.0,22.29,0.0,,,,,,,,,2.0,6.0,2.0,8.0
2010-01-24,201004,2.0,2,2,2,0.0,0.64833605,0,1,352690220100419589,2023-08-20,Limeira,0.0,308482,1,0,0,1,,,,,134628,20.59,23.43,27.6,118.0,86.71,0.0,21.63,0.0,0.0,21.9,0.0,3.0,22.29,0.0,,,,1.25,21.6025,6.0,2.0,8.0,20.0
2010-01-31,201005,6.0,6,6,6,0.0,1.9450082,0,1,352690220100519589,2023-08-20,Limeira,0.0,308482,1,0,0,2,,,,,134628,21.57,26.66,33.59,17.0,72.43,2.0,20.59,0.0,0.0,21.63,0.0,0.0,21.9,0.0,3.0,22.29,0.0,2.0,21.4225,2.0,8.0,20.0,11.0
2010-02-07,201006,2.0,2,2,2,0.42248514,0.64833605,0,1,352690220100619589,2023-08-20,Limeira,0.8435308,308482,0,0,0,0,,,,,134628,22.27,26.47,31.83,19.2,72.0,6.0,21.57,0.0,2.0,20.59,0.0,0.0,21.63,0.0,0.0,21.9,0.0,2.5,21.515,8.0,20.0,11.0,24.0
2010-02-14,201007,8.0,8,8,8,0.9007198,2.5933442,0,1,352690220100719589,2023-08-20,Limeira,2.1086671,308482,1,0,1,4,,,,,134628,21.89,25.94,30.53,59.7,73.71,2.0,22.27,0.8435308,6.0,21.57,0.0,2.0,20.59,0.0,0.0,21.63,0.0,4.5,21.580000000000002,20.0,11.0,24.0,26.0
2010-02-21,201008,20.0,20,20,20,0.99886996,6.4833603,0,1,352690220100819589,2023-08-20,Limeira,3.722121,308482,1,1,1,14,,,,,134628,21.33,25.71,30.76,23.9,74.0,8.0,21.89,2.1086671,2.0,22.27,0.8435308,6.0,21.57,0.0,2.0,20.59,0.0,9.0,21.765,11.0,24.0,26.0,15.0
2010-02-28,201009,11.0,11,11,11,0.63758105,3.5658484,0,2,352690220100919589,2023-08-20,Limeira,1.1650562,308482,1,0,1,11,,,,,134628,20.29,22.94,26.57,42.6,83.0,20.0,21.33,3.722121,8.0,21.89,2.1086671,2.0,22.27,0.8435308,6.0,21.57,0.0,10.25,21.445,24.0,26.0,15.0,13.0
2010-03-07,201010,24.0,24,24,24,0.9504298,7.7800326,0,1,352690220101019589,2023-08-20,Limeira,1.7134396,308482,0,1,1,19,,,,,134628,20.7,26.23,32.43,0.3,65.71,11.0,20.29,1.1650562,20.0,21.33,3.722121,8.0,21.89,2.1086671,2.0,22.27,0.8435308,15.75,21.0525,26.0,15.0,13.0,24.0
2010-03-14,201011,26.0,26,26,26,0.92101264,8.428369,0,1,352690220101119589,2023-08-20,Limeira,1.5402442,308482,1,0,1,18,,,,,134628,20.66,25.13,30.86,34.2,76.14,24.0,20.7,1.7134396,11.0,20.29,1.1650562,20.0,21.33,3.722121,8.0,21.89,2.1086671,20.25,20.744999999999997,15.0,13.0,24.0,27.0
2010-03-21,201012,15.0,15,15,15,0.17654628,4.86252,0,1,352690220101219589,2023-08-20,Limeira,0.7333906,308482,1,0,1,12,,,,,134628,21.7,25.56,31.4,36.3,79.0,26.0,20.66,1.5402442,24.0,20.7,1.7134396,11.0,20.29,1.1650562,20.0,21.33,3.722121,19.0,20.8375,13.0,24.0,27.0,60.0
2010-03-28,201013,13.0,13,13,13,0.0769415,4.2141843,0,2,352690220101319589,2023-08-20,Limeira,0.61335653,308482,1,0,1,9,,,,,134628,21.04,24.53,29.36,50.8,80.43,15.0,21.7,0.7333906,26.0,20.66,1.5402442,24.0,20.7,1.7134396,11.0,20.29,1.1650562,19.5,21.025,24.0,27.0,60.0,121.0
2010-04-04,201014,24.0,24,24,24,0.8227758,7.7800326,0,1,352690220101419589,2023-08-20,Limeira,1.3286096,308482,0,0,1,15,,,,,134628,16.14,19.76,24.11,20.8,79.71,13.0,21.04,0.61335653,15.0,21.7,0.7333906,26.0,20.66,1.5402442,24.0,20.7,1.7134396,19.5,19.884999999999998,27.0,60.0,121.0,141.0
2010-04-11,201015,27.0,27,27,27,0.92330015,8.752537,0,1,352690220101519589,2023-08-20,Limeira,1.5347453,308482,0,0,1,25,,,,,134628,15.66,22.01,28.57,0.2,67.43,24.0,16.14,1.3286096,13.0,21.04,0.61335653,15.0,21.7,0.7333906,26.0,20.66,1.5402442,19.75,18.635,60.0,121.0,141.0,70.0
2010-04-18,201016,60.0,60,60,60,0.999979,19.45008,0,1,352690220101619589,2023-08-20,Limeira,2.5617793,308482,0,1,1,42,,,,,134628,19.23,25.03,31.7,0.4,64.0,27.0,15.66,1.5347453,24.0,16.14,1.3286096,13.0,21.04,0.61335653,15.0,21.7,0.7333906,31.0,18.0175,121.0,141.0,70.0,40.0
2010-04-25,201017,121.0,121,121,121,1.0,39.22433,0,1,352690220101719589,2023-08-20,Limeira,3.1508968,308482,0,1,1,86,,,,,134628,18.74,23.59,29.44,1.6,67.29,60.0,19.23,2.5617793,27.0,15.66,1.5347453,24.0,16.14,1.3286096,13.0,21.04,0.61335653,58.0,17.4425,141.0,70.0,40.0,44.0
2010-05-02,201018,141.0,141,141,141,0.99999976,45.70769,0,3,352690220101819589,2023-08-20,Limeira,2.0519128,308482,0,1,2,114,,,,,134628,18.07,23.76,30.31,9.1,59.57,121.0,18.74,3.1508968,60.0,19.23,2.5617793,27.0,15.66,1.5347453,24.0,16.14,1.3286096,87.25,17.925,70.0,40.0,44.0,33.0
2010-05-09,201019,70.0,70,70,70,0.0067403284,22.691761,0,1,352690220101919589,2023-08-20,Limeira,0.68457395,308482,0,0,1,55,,,,,134628,13.14,17.8,23.99,7.2,69.57,141.0,18.07,2.0519128,121.0,18.74,3.1508968,60.0,19.23,2.5617793,27.0,15.66,1.5347453,98.0,17.295,40.0,44.0,33.0,26.0
2010-05-16,201020,40.0,40,40,40,5.5471685e-09,12.966721,0,1,352690220102019589,2023-08-20,Limeira,0.37040722,308482,0,0,1,29,,,,,134628,14.64,19.4,24.84,8.3,68.71,70.0,13.14,0.68457395,141.0,18.07,2.0519128,121.0,18.74,3.1508968,60.0,19.23,2.5617793,93.0,16.1475,44.0,33.0,26.0,16.0
2010-05-23,201021,44.0,44,44,44,0.00042172897,14.263393,0,1,352690220102119589,2023-08-20,Limeira,0.5438764,308482,0,0,1,20,,,,,134628,15.57,20.5,26.97,0.8,71.57,40.0,14.64,0.37040722,70.0,13.14,0.68457395,141.0,18.07,2.0519128,121.0,18.74,3.1508968,73.75,15.355,33.0,26.0,16.0,11.0
2010-05-30,201022,33.0,33,33,33,0.013080207,10.697545,0,1,352690220102219589,2023-08-20,Limeira,0.61704034,308482,0,0,1,21,,,,,134628,14.9,19.59,25.01,17.5,66.43,44.0,15.57,0.5438764,40.0,14.64,0.37040722,70.0,13.14,0.68457395,141.0,18.07,2.0519128,46.75,14.5625,26.0,16.0,11.0,9.0
2010-06-06,201023,26.0,26,26,26,0.031680524,8.428369,0,1,352690220102319589,2023-08-20,Limeira,0.63350314,308482,0,0,1,14,,,,,134628,11.73,16.59,23.31,2.2,68.14,33.0,14.9,0.61704034,44.0,15.57,0.5438764,40.0,14.64,0.37040722,70.0,13.14,0.68457395,35.75,14.209999999999999,16.0,11.0,9.0,6.0
2010-06-13,201024,16.0,16,16,16,0.005678381,5.1866884,0,1,352690220102419589,2023-08-20,Limeira,0.47824267,308482,0,0,1,3,,,,,134628,10.97,18.44,27.67,0.0,56.71,26.0,11.73,0.63350314,33.0,14.9,0.61704034,44.0,15.57,0.5438764,40.0,14.64,0.37040722,29.75,13.2925,11.0,9.0,6.0,5.0
2010-06-20,201025,11.0,11,11,11,0.00719143,3.5658484,0,1,352690220102519589,2023-08-20,Limeira,0.4333196,308482,0,0,1,2,,,,,134628,15.56,21.11,28.66,0.7,60.29,16.0,10.97,0.47824267,26.0,11.73,0.63350314,33.0,14.9,0.61704034,44.0,15.57,0.5438764,21.5,13.29,9.0,6.0,5.0,3.0
2010-06-27,201026,9.0,9,9,9,0.040525768,2.9175122,0,1,352690220102619589,2023-08-20,Limeira,0.5055023,308482,0,0,1,3,,,,,134628,12.04,18.53,27.16,0.0,56.57,11.0,15.56,0.4333196,16.0,10.97,0.47824267,26.0,11.73,0.63350314,33.0,14.9,0.61704034,15.5,12.575,6.0,5.0,3.0,7.0
2010-07-04,201027,6.0,6,6,6,0.063307784,1.9450082,0,1,352690220102719589,2023-08-20,Limeira,0.4871101,308482,0,0,0,0,,,,,134628,13.11,19.53,27.86,0.0,53.29,9.0,12.04,0.5055023,11.0,15.56,0.4333196,16.0,10.97,0.47824267,26.0,11.73,0.63350314,10.5,12.92,5.0,3.0,7.0,6.0
2010-07-11,201028,5.0,5,5,5,0.13562305,1.6208401,0,1,352690220102819589,2023-08-20,Limeira,0.55819124,308482,0,0,0,0,,,,,134628,16.03,19.63,24.57,43.1,77.14,6.0,13.11,0.4871101,9.0,12.04,0.5055023,11.0,15.56,0.4333196,16.0,10.97,0.47824267,7.75,14.184999999999999,3.0,7.0,6.0,6.0
2010-07-18,201029,3.0,3,3,3,0.10836221,0.9725041,0,1,352690220102919589,2023-08-20,Limeira,0.453751,308482,0,0,0,1,,,,,134628,16.5,21.74,28.59,0.0,69.14,5.0,16.03,0.55819124,6.0,13.11,0.4871101,9.0,12.04,0.5055023,11.0,15.56,0.4333196,5.75,14.42,7.0,6.0,6.0,3.0
2010-07-25,201030,7.0,7,7,7,0.7159985,2.2691762,0,1,352690220103019589,2023-08-20,Limeira,1.3759934,308482,0,0,0,1,,,,,134628,15.96,21.19,27.56,0.0,58.71,3.0,16.5,0.453751,5.0,16.03,0.55819124,6.0,13.11,0.4871101,9.0,12.04,0.5055023,5.25,15.4,6.0,6.0,3.0,4.0
2010-08-01,201031,6.0,6,6,6,0.6493383,1.9450082,0,1,352690220103119589,2023-08-20,Limeira,1.252675,308482,0,0,0,0,,,,,134628,13.9,18.59,25.81,0.0,67.0,7.0,15.96,1.3759934,3.0,16.5,0.453751,5.0,16.03,0.55819124,6.0,13.11,0.4871101,5.25,15.5975,6.0,3.0,4.0,3.0
2010-08-08,201032,6.0,6,6,6,0.54944235,1.9450082,0,1,352690220103219589,2023-08-20,Limeira,1.0729527,308482,0,0,0,0,,,,,134628,14.79,20.61,27.99,0.0,55.57,6.0,13.9,1.252675,7.0,15.96,1.3759934,3.0,16.5,0.453751,5.0,16.03,0.55819124,5.5,15.2875,3.0,4.0,3.0,7.0
2010-08-15,201033,3.0,3,3,3,0.15233271,0.9725041,0,1,352690220103319589,2023-08-20,Limeira,0.50966716,308482,0,0,0,0,,,,,134628,10.14,17.53,25.89,0.0,49.86,6.0,14.79,1.0729527,6.0,13.9,1.252675,7.0,15.96,1.3759934,3.0,16.5,0.453751,5.5,13.6975,4.0,3.0,7.0,6.0
2010-08-22,201034,4.0,4,4,4,0.34158483,1.2966721,0,1,352690220103419589,2023-08-20,Limeira,0.77231044,308482,0,0,0,0,,,,,134628,15.04,23.86,33.1,0.0,31.71,3.0,10.14,0.50966716,6.0,14.79,1.0729527,6.0,13.9,1.252675,7.0,15.96,1.3759934,4.75,13.4675,3.0,7.0,6.0,2.0
2010-08-29,201035,3.0,3,3,3,0.32580504,0.9725041,0,1,352690220103519589,2023-08-20,Limeira,0.7257097,308482,0,0,0,0,,,,,134628,17.23,24.76,32.91,0.0,39.14,4.0,15.04,0.77231044,3.0,10.14,0.50966716,6.0,14.79,1.0729527,6.0,13.9,1.252675,4.0,14.3,7.0,6.0,2.0,2.0
2010-09-05,201036,7.0,7,7,7,0.8485157,2.2691762,0,1,352690220103619589,2023-08-20,Limeira,1.8533186,308482,0,0,0,0,,,,,134628,15.26,20.77,27.94,7.2,63.0,3.0,17.23,0.7257097,4.0,15.04,0.77231044,3.0,10.14,0.50966716,6.0,14.79,1.0729527,4.25,14.4175,6.0,2.0,2.0,4.0
2010-09-12,201037,6.0,6,6,6,0.7011602,1.9450082,0,1,352690220103719589,2023-08-20,Limeira,1.3724236,308482,0,0,0,0,,,,,134628,18.24,24.61,32.36,0.2,46.0,7.0,15.26,1.8533186,3.0,17.23,0.7257097,4.0,15.04,0.77231044,3.0,10.14,0.50966716,5.0,16.442500000000003,2.0,2.0,4.0,1.0
2010-09-19,201038,2.0,2,2,2,0.09221639,0.64833605,0,1,352690220103819589,2023-08-20,Limeira,0.37676236,308482,0,0,0,0,,,,,134628,18.1,23.56,30.44,17.3,58.71,6.0,18.24,1.3724236,7.0,15.26,1.8533186,3.0,17.23,0.7257097,4.0,15.04,0.77231044,4.5,17.207500000000003,2.0,4.0,1.0,5.0
2010-09-26,201039,2.0,2,2,2,0.118143894,0.64833605,0,1,352690220103919589,2023-08-20,Limeira,0.41156644,308482,0,0,0,0,,,,,134628,18.87,21.21,24.69,94.4,86.57,2.0,18.1,0.37676236,6.0,18.24,1.3724236,7.0,15.26,1.8533186,3.0,17.23,0.7257097,4.25,17.6175,4.0,1.0,5.0,4.0
2010-10-03,201040,4.0,4,4,4,0.60165167,1.2966721,0,1,352690220104019589,2023-08-20,Limeira,1.1971079,308482,0,0,0,0,,,,,134628,16.74,21.24,26.3,27.7,76.14,2.0,18.87,0.41156644,2.0,18.1,0.37676236,6.0,18.24,1.3724236,7.0,15.26,1.8533186,3.5,17.9875,1.0,5.0,4.0,6.0
2010-10-10,201041,1.0,1,1,1,0.15832093,0.32416803,0,1,352690220104119589,2023-08-20,Limeira,0.37607047,308482,0,0,0,0,,,,,134628,14.7,20.54,27.61,12.5,71.14,4.0,16.74,1.1971079,2.0,18.87,0.41156644,2.0,18.1,0.37676236,6.0,18.24,1.3724236,2.25,17.1025,5.0,4.0,6.0,4.0
2010-10-17,201042,5.0,5,5,5,0.8082482,1.6208401,0,1,352690220104219589,2023-08-20,Limeira,1.8334155,308482,0,0,0,0,,,,,134628,16.47,22.4,29.21,21.2,71.86,1.0,14.7,0.37607047,4.0,16.74,1.1971079,2.0,18.87,0.41156644,2.0,18.1,0.37676236,3.0,16.695,4.0,6.0,4.0,4.0
2010-10-24,201043,4.0,4,4,4,0.6706574,1.2966721,0,1,352690220104319589,2023-08-20,Limeira,1.3744279,308482,0,0,0,0,,,,,134628,17.54,23.27,29.91,23.6,67.29,5.0,16.47,1.8334155,1.0,14.7,0.37607047,4.0,16.74,1.1971079,2.0,18.87,0.41156644,3.5,16.362499999999997,6.0,4.0,4.0,4.0
2010-10-31,201044,6.0,6,6,6,0.77487624,1.9450082,0,1,352690220104419589,2023-08-20,Limeira,1.5984591,308482,0,0,0,0,,,,,134628,19.29,24.14,29.63,33.4,67.71,4.0,17.54,1.3744279,5.0,16.47,1.8334155,1.0,14.7,0.37607047,4.0,16.74,1.1971079,4.0,17.0,4.0,4.0,4.0,4.0
2010-11-07,201045,4.0,4,4,4,0.4222819,1.2966721,0,1,352690220104519589,2023-08-20,Limeira,0.88001055,308482,0,0,0,0,,,,,134628,18.26,23.11,28.74,41.3,71.71,6.0,19.29,1.5984591,4.0,17.54,1.3744279,5.0,16.47,1.8334155,1.0,14.7,0.37607047,4.75,17.89,4.0,4.0,4.0,7.0
2010-11-14,201046,4.0,4,4,4,0.38593137,1.2966721,0,1,352690220104619589,2023-08-20,Limeira,0.8298224,308482,0,0,0,0,,,,,134628,17.49,23.03,28.8,16.2,68.43,4.0,18.26,0.88001055,6.0,19.29,1.5984591,4.0,17.54,1.3744279,5.0,16.47,1.8334155,4.5,18.145,4.0,4.0,7.0,3.0
2010-11-21,201047,4.0,4,4,4,0.4326394,1.2966721,0,1,352690220104719589,2023-08-20,Limeira,0.89491403,308482,0,0,0,0,,,,,134628,20.33,25.16,31.34,31.8,74.29,4.0,17.49,0.8298224,4.0,18.26,0.88001055,6.0,19.29,1.5984591,4.0,17.54,1.3744279,4.5,18.8425,4.0,7.0,3.0,6.0
2010-11-28,201048,4.0,4,4,4,0.4867287,1.2966721,0,1,352690220104819589,2023-08-20,Limeira,0.97803277,308482,1,0,0,0,,,,,134628,21.64,26.03,32.1,40.2,73.43,4.0,20.33,0.89491403,4.0,17.49,0.8298224,4.0,18.26,0.88001055,6.0,19.29,1.5984591,4.0,19.43,7.0,3.0,6.0,4.0
2010-12-05,201049,7.0,7,7,7,0.8135721,2.2691762,0,1,352690220104919589,2023-08-20,Limeira,1.6857033,308482,1,0,0,0,,,,,134628,21.64,26.44,32.66,14.8,70.57,4.0,21.64,0.97803277,4.0,20.33,0.89491403,4.0,17.49,0.8298224,4.0,18.26,0.88001055,4.75,20.275,3.0,6.0,4.0,5.0
2010-12-12,201050,3.0,3,3,3,0.2628032,0.9725041,0,2,352690220105019589,2023-08-20,Limeira,0.64461786,308482,1,0,0,0,,,,,134628,20.87,23.8,28.21,104.4,84.0,7.0,21.64,1.6857033,4.0,21.64,0.97803277,4.0,20.33,0.89491403,4.0,17.49,0.8298224,4.5,21.12,6.0,4.0,5.0,8.0
2010-12-19,201051,6.0,6,6,6,0.617471,1.9450082,0,2,352690220105119589,2023-08-20,Limeira,1.1893971,308482,1,0,0,1,,,,,134628,21.16,25.39,30.91,56.3,78.71,3.0,20.87,0.64461786,7.0,21.64,1.6857033,4.0,21.64,0.97803277,4.0,20.33,0.89491403,5.0,21.3275,4.0,5.0,8.0,9.0
2010-12-26,201052,4.0,4,4,4,0.38949767,1.2966721,0,1,352690220105219589,2023-08-20,Limeira,0.8346126,308482,0,0,0,0,,,,,134628,19.86,24.26,29.07,32.5,74.86,6.0,21.16,1.1893971,3.0,20.87,0.64461786,7.0,21.64,1.6857033,4.0,21.64,0.97803277,5.0,20.8825,5.0,8.0,9.0,12.0
2011-01-02,201101,5.0,5,5,5,0.5328238,1.6208401,0,1,352690220110119589,2023-08-20,Limeira,1.0518324,308482,1,0,0,2,,,,,134628,21.44,23.84,27.86,172.0,86.57,4.0,19.86,0.8346126,6.0,21.16,1.1893971,3.0,20.87,0.64461786,7.0,21.64,1.6857033,4.5,20.832500000000003,8.0,9.0,12.0,16.0
2011-01-09,201102,8.0,8,8,8,0.8165605,2.5933442,0,1,352690220110219589,2023-08-20,Limeira,1.6383666,308482,1,0,1,0,,,,,134628,21.53,24.76,29.44,93.2,84.86,5.0,21.44,1.0518324,4.0,19.86,0.8346126,6.0,21.16,1.1893971,3.0,20.87,0.64461786,5.75,20.997500000000002,9.0,12.0,16.0,19.0
2011-01-16,201103,9.0,9,9,9,0.81139505,2.9175122,0,2,352690220110319589,2023-08-20,Limeira,1.5727494,308482,1,0,1,2,,,,,134628,21.47,25.19,29.97,44.4,81.0,8.0,21.53,1.6383666,5.0,21.44,1.0518324,4.0,19.86,0.8346126,6.0,21.16,1.1893971,6.5,21.075000000000003,12.0,16.0,19.0,34.0
2011-01-23,201104,12.0,12,12,12,0.8541174,3.8900163,0,2,352690220110419589,2023-08-20,Limeira,1.6064285,308482,1,0,1,4,,,,,134628,21.79,26.96,33.43,11.1,72.43,9.0,21.47,1.5727494,8.0,21.53,1.6383666,5.0,21.44,1.0518324,4.0,19.86,0.8346126,8.5,21.5575,16.0,19.0,34.0,17.0
2011-01-30,201105,16.0,16,16,16,0.9027225,5.1866884,0,2,352690220110519589,2023-08-20,Limeira,1.6697557,308482,1,0,1,4,,,,,134628,21.5,25.54,30.71,29.6,79.0,12.0,21.79,1.6064285,9.0,21.47,1.5727494,8.0,21.53,1.6383666,5.0,21.44,1.0518324,11.25,21.572499999999998,19.0,34.0,17.0,54.0
2011-02-06,201106,19.0,19,19,19,0.88785607,6.1591926,0,2,352690220110619589,2023-08-20,Limeira,1.542579,308482,1,0,1,11,,,,,134628,21.87,26.64,32.83,15.9,72.71,16.0,21.5,1.6697557,12.0,21.79,1.6064285,9.0,21.47,1.5727494,8.0,21.53,1.6383666,14.0,21.6575,34.0,17.0,54.0,55.0
2011-02-13,201107,34.0,34,34,34,0.9946885,11.021712,0,2,352690220110719589,2023-08-20,Limeira,2.0933497,308482,1,1,1,24,,,,,134628,20.96,24.63,30.13,73.7,82.0,19.0,21.87,1.542579,16.0,21.5,1.6697557,12.0,21.79,1.6064285,9.0,21.47,1.5727494,20.25,21.529999999999998,17.0,54.0,55.0,123.0
2011-02-20,201108,17.0,17,17,17,0.24167745,5.510856,0,2,352690220110819589,2023-08-20,Limeira,0.7986792,308482,1,0,1,12,,,,,134628,21.53,26.14,32.14,49.0,77.57,34.0,20.96,2.0933497,19.0,21.87,1.542579,16.0,21.5,1.6697557,12.0,21.79,1.6064285,21.5,21.465,54.0,55.0,123.0,155.0
2011-02-27,201109,54.0,54,54,54,0.99922836,17.505074,0,2,352690220110919589,2023-08-20,Limeira,2.068272,308482,1,1,1,49,,,,,134628,20.19,21.84,24.37,176.5,90.71,17.0,21.53,0.7986792,34.0,20.96,2.0933497,19.0,21.87,1.542579,16.0,21.5,1.6697557,31.0,21.137500000000003,55.0,123.0,155.0,173.0
2011-03-06,201110,55.0,55,55,55,0.9933384,17.82924,0,2,352690220111019589,2023-08-20,Limeira,1.7110873,308482,1,1,1,42,,,,,134628,20.06,23.4,27.34,71.2,83.57,54.0,20.19,2.068272,17.0,21.53,0.7986792,34.0,20.96,2.0933497,19.0,21.87,1.542579,40.0,20.685,123.0,155.0,173.0,247.0
2011-03-13,201111,123.0,123,123,123,1.0,39.872665,0,3,352690220111119589,2023-08-20,Limeira,2.5879633,308482,1,1,2,87,,,,,134628,20.91,24.1,28.66,30.7,83.14,55.0,20.06,1.7110873,54.0,20.19,2.068272,17.0,21.53,0.7986792,34.0,20.96,2.0933497,62.25,20.6725,155.0,173.0,247.0,264.0
2011-03-20,201112,155.0,155,155,155,0.99999994,50.246044,0,4,352690220111219589,2023-08-20,Limeira,2.0886579,308482,1,1,2,114,,,,,134628,20.29,24.16,28.84,7.9,77.71,123.0,20.91,2.5879633,55.0,20.06,1.7110873,54.0,20.19,2.068272,17.0,21.53,0.7986792,96.75,20.3625,173.0,247.0,264.0,315.0
2011-03-27,201113,173.0,173,173,173,0.99985164,56.081066,0,4,352690220111319589,2023-08-20,Limeira,1.5416199,308482,1,1,2,135,,,,,134628,20.87,24.57,30.0,57.4,81.57,155.0,20.29,2.0886579,123.0,20.91,2.5879633,55.0,20.06,1.7110873,54.0,20.19,2.068272,126.5,20.5325,247.0,264.0,315.0,377.0
2011-04-03,201114,247.0,247,247,247,0.9999995,80.0695,0,4,352690220111419589,2023-08-20,Limeira,1.6465975,308482,0,1,2,193,,,,,134628,18.79,22.59,27.71,23.3,80.57,173.0,20.87,1.5416199,155.0,20.29,2.0886579,123.0,20.91,2.5879633,55.0,20.06,1.7110873,174.5,20.215,264.0,315.0,377.0,315.0
2011-04-10,201115,264.0,264,264,264,0.9998502,85.58036,0,4,352690220111519589,2023-08-20,Limeira,1.4084902,308482,0,1,2,212,,,,,134628,18.94,23.54,29.66,28.2,79.57,247.0,18.79,1.6465975,173.0,20.87,1.5416199,155.0,20.29,2.0886579,123.0,20.91,2.5879633,209.75,19.7225,315.0,377.0,315.0,251.0
2011-04-17,201116,315.0,315,315,315,0.9998645,102.11293,0,4,352690220111619589,2023-08-20,Limeira,1.3683262,308482,0,1,2,256,,,,,134628,19.36,24.67,30.34,1.2,73.43,264.0,18.94,1.4084902,247.0,18.79,1.6465975,173.0,20.87,1.5416199,155.0,20.29,2.0886579,249.75,19.490000000000002,377.0,315.0,251.0,215.0
2011-04-24,201117,377.0,377,377,377,0.9999831,122.21134,0,4,352690220111719589,2023-08-20,Limeira,1.387525,308482,0,1,2,314,,,,,134628,17.2,20.84,25.41,42.5,81.14,315.0,19.36,1.3683262,264.0,18.94,1.4084902,247.0,18.79,1.6465975,173.0,20.87,1.5416199,300.75,18.572499999999998,315.0,251.0,215.0,173.0
2011-05-01,201118,315.0,315,315,315,0.5492909,102.11293,0,4,352690220111819589,2023-08-20,Limeira,1.009937,308482,0,0,2,258,,,,,134628,15.27,20.21,26.11,6.2,79.86,377.0,17.2,1.387525,315.0,19.36,1.3683262,264.0,18.94,1.4084902,247.0,18.79,1.6465975,317.75,17.692500000000003,251.0,215.0,173.0,90.0
2011-05-08,201119,251.0,251,251,251,0.0003990227,81.36617,0,4,352690220111919589,2023-08-20,Limeira,0.75655687,308482,0,0,2,192,,,,,134628,16.77,21.2,26.76,0.0,78.43,315.0,15.27,1.009937,377.0,17.2,1.387525,315.0,19.36,1.3683262,264.0,18.94,1.4084902,314.5,17.15,215.0,173.0,90.0,47.0
2011-05-15,201120,215.0,215,215,215,2.4710333e-05,69.69612,0,4,352690220112019589,2023-08-20,Limeira,0.6993167,308482,0,0,2,172,,,,,134628,12.51,17.44,23.7,8.2,78.14,251.0,16.77,0.75655687,315.0,15.27,1.009937,377.0,17.2,1.387525,315.0,19.36,1.3683262,289.5,15.4375,173.0,90.0,47.0,28.0
2011-05-22,201121,173.0,173,173,173,1.47215915e-05,56.081066,0,4,352690220112119589,2023-08-20,Limeira,0.66665184,308482,0,0,2,135,,,,,134628,13.47,18.83,25.24,0.0,71.86,215.0,12.51,0.6993167,251.0,16.77,0.75655687,315.0,15.27,1.009937,377.0,17.2,1.387525,238.5,14.504999999999999,90.0,47.0,28.0,30.0
2011-05-29,201122,90.0,90,90,90,5.022649e-13,29.175121,0,1,352690220112219589,2023-08-20,Limeira,0.4246327,308482,0,0,1,62,,,,,134628,10.87,16.77,24.11,0.0,73.57,173.0,13.47,0.66665184,215.0,12.51,0.6993167,251.0,16.77,0.75655687,315.0,15.27,1.009937,182.25,13.405,47.0,28.0,30.0,18.0
2011-06-05,201123,47.0,47,47,47,2.220446e-16,15.235897,0,1,352690220112319589,2023-08-20,Limeira,0.29310086,308482,0,0,1,35,,,,,134628,10.79,15.47,21.63,43.8,74.57,90.0,10.87,0.4246327,173.0,13.47,0.66665184,215.0,12.51,0.6993167,251.0,16.77,0.75655687,131.25,11.909999999999998,28.0,30.0,18.0,16.0
2011-06-12,201124,28.0,28,28,28,4.884093e-12,9.076705,0,1,352690220112419589,2023-08-20,Limeira,0.27075824,308482,0,0,1,13,,,,,134628,10.69,16.7,24.36,0.0,75.86,47.0,10.79,0.29310086,90.0,10.87,0.4246327,173.0,13.47,0.66665184,215.0,12.51,0.6993167,84.5,11.454999999999998,30.0,18.0,16.0,11.0
2011-06-19,201125,30.0,30,30,30,0.0008440089,9.72504,0,1,352690220112519589,2023-08-20,Limeira,0.5063299,308482,0,0,1,11,,,,,134628,13.74,19.74,27.07,0.0,74.0,28.0,10.69,0.27075824,47.0,10.79,0.29310086,90.0,10.87,0.4246327,173.0,13.47,0.66665184,48.75,11.522499999999999,18.0,16.0,11.0,7.0
