data_iniSE,SE,casos_est,casos_est_min,casos_est_max,casos,p_rt1,p_inc100k,Localidade_id,nivel,id,versao_modelo,municipio_nome,rt,pop,tmin,umidmax,receptivo,transmissao,nivel_inc,umidmed,umidmin,tmed,tmax,casprov,casprov_est,casprov_est_min,casprov_est_max,casconf,notif_accum_year,casos_est_lag_1,tmin_lag_1,rt_lag_1,casos_est_lag_2,tmin_lag_2,rt_lag_2,casos_est_lag_3,tmin_lag_3,rt_lag_3,casos_est_lag_4,tmin_lag_4,rt_lag_4,casos_est_roll_4,tmin_roll_4,target_h1,target_h2,target_h3,target_h4
2010-01-03,201001,1.0,1,1,1,0.0,0.7379747,0,1,350330720100119589,2023-08-20,Araras,0.0,135506,21.2857142857143,93.1428571428571,1,0,0,76.4912714285714,50.1428571428571,25.0019282857143,31.1428571428571,0,,,,,28110,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
2010-01-10,201002,0.0,0,0,0,0.0,0.0,0,1,350330720100219589,2023-08-20,Araras,0.0,135506,20.1428571428571,94.0,0,0,0,77.5372057142857,54.8571428571429,23.9557038571429,29.4285714285714,0,,,,,28110,1.0,21.2857142857143,0.0,,,,,,,,,,,,0.0,0.0,0.0,10.0
2010-01-17,201003,0.0,0,0,0,0.0,0.0,0,1,350330720100319589,2023-08-20,Araras,0.0,135506,20.2857142857143,99.1428571428571,0,0,0,83.1837132857143,56.8571428571429,23.1957815714286,28.8571428571429,0,,,,,28110,0.0,20.1428571428571,0.0,1.0,21.2857142857143,0.0,,,,,,,,,0.0,0.0,10.0,7.0
2010-01-24,201004,0.0,0,0,0,0.0,0.0,0,1,350330720100419589,2023-08-20,Araras,0.0,135506,19.5714285714286,96.5714285714286,0,0,0,84.1945108571429,65.1428571428571,22.4905087142857,26.8571428571429,0,,,,,28110,0.0,20.2857142857143,0.0,0.0,20.1428571428571,0.0,1.0,21.2857142857143,0.0,,,,0.25,20.321428571428577,0.0,10.0,7.0,11.0
2010-01-31,201005,0.0,0,0,0,0.0,0.0,0,1,350330720100519589,2023-08-20,Araras,0.0,135506,20.4285714285714,92.2857142857143,0,0,0,69.2675774285714,40.7142857142857,25.9899467142857,33.1428571428571,0,,,,,28110,0.0,19.5714285714286,0.0,0.0,20.2857142857143,0.0,0.0,20.1428571428571,0.0,1.0,21.2857142857143,0.0,0.0,20.10714285714285,10.0,7.0,11.0,17.0
2010-02-07,201006,10.0,10,10,10,0.9997267,7.379747,0,1,350330720100619589,2023-08-20,Araras,18.370821,135506,21.2857142857143,89.1428571428571,1,1,1,69.0830762857143,44.8571428571429,25.3415934285714,31.0,5,,,,,28110,0.0,20.4285714285714,0.0,0.0,19.5714285714286,0.0,0.0,20.2857142857143,0.0,0.0,20.1428571428571,0.0,2.5,20.39285714285715,7.0,11.0,17.0,12.0
2010-02-14,201007,7.0,7,7,7,0.9235378,5.165823,0,1,350330720100719589,2023-08-20,Araras,2.5019855,135506,20.8571428571429,93.1428571428571,1,0,1,73.2277857142857,51.4285714285714,24.905616,30.2857142857143,6,,,,,28110,10.0,21.2857142857143,18.370821,0.0,20.4285714285714,0.0,0.0,19.5714285714286,0.0,0.0,20.2857142857143,0.0,4.25,20.5357142857143,11.0,17.0,12.0,13.0
2010-02-21,201008,11.0,11,11,11,0.87948626,8.117722,0,2,350330720100819589,2023-08-20,Araras,1.752396,135506,20.0,92.5714285714286,1,0,1,72.9784302857143,52.1428571428571,24.529406,30.1428571428571,7,,,,,28110,7.0,20.8571428571429,2.5019855,10.0,21.2857142857143,18.370821,0.0,20.4285714285714,0.0,0.0,19.5714285714286,0.0,7.0,20.64285714285715,17.0,12.0,13.0,26.0
2010-02-28,201009,17.0,17,17,17,0.95135665,12.54557,0,2,350330720100919589,2023-08-20,Araras,1.9336139,135506,18.7142857142857,92.4285714285714,1,1,1,80.7983588571429,67.8571428571429,21.6103865714286,25.1428571428571,16,,,,,28110,11.0,20.0,1.752396,7.0,20.8571428571429,2.5019855,10.0,21.2857142857143,18.370821,0.0,20.4285714285714,0.0,11.25,20.214285714285722,12.0,13.0,26.0,15.0
2010-03-07,201010,12.0,12,12,12,0.5516408,8.855697,0,2,350330720101019589,2023-08-20,Araras,1.0541607,135506,19.5714285714286,84.0,1,0,1,59.470756,34.8571428571429,25.5778988571429,31.4285714285714,12,,,,,28110,17.0,18.7142857142857,1.9336139,11.0,20.0,1.752396,7.0,20.8571428571429,2.5019855,10.0,21.2857142857143,18.370821,11.75,19.785714285714302,13.0,26.0,15.0,37.0
2010-03-14,201011,13.0,13,13,13,0.46291202,9.593671,0,2,350330720101119589,2023-08-20,Araras,0.9650014,135506,19.4285714285714,92.2857142857143,1,0,1,72.3993591428572,48.8571428571429,24.0626705714286,29.5714285714286,7,,,,,28110,12.0,19.5714285714286,1.0541607,17.0,18.7142857142857,1.9336139,11.0,20.0,1.752396,7.0,20.8571428571429,2.5019855,13.25,19.428571428571423,26.0,15.0,37.0,18.0
2010-03-21,201012,26.0,26,26,26,0.9724712,19.187342,0,2,350330720101219589,2023-08-20,Araras,1.8470558,135506,20.4285714285714,94.0,1,1,1,76.832472,49.8571428571429,24.4353267142857,30.5714285714286,13,,,,,28110,13.0,19.4285714285714,0.9650014,12.0,19.5714285714286,1.0541607,17.0,18.7142857142857,1.9336139,11.0,20.0,1.752396,17.0,19.535714285714274,15.0,37.0,18.0,35.0
2010-03-28,201013,15.0,15,15,15,0.41668543,11.06962,0,2,350330720101319589,2023-08-20,Araras,0.9283011,135506,20.0,95.7142857142857,1,0,1,81.3027914285714,58.5714285714286,23.0035677142857,28.2857142857143,10,,,,,28110,26.0,20.4285714285714,1.8470558,13.0,19.4285714285714,0.9650014,12.0,19.5714285714286,1.0541607,17.0,18.7142857142857,1.9336139,16.5,19.85714285714285,37.0,18.0,35.0,43.0
2010-04-04,201014,37.0,37,37,37,0.98946536,27.305063,0,1,350330720101419589,2023-08-20,Araras,1.862098,135506,14.7142857142857,99.1428571428571,0,1,2,80.8463232857143,58.5714285714286,18.4613455714286,23.4285714285714,26,,,,,28110,15.0,20.0,0.9283011,26.0,20.4285714285714,1.8470558,13.0,19.4285714285714,0.9650014,12.0,19.5714285714286,1.0541607,22.75,18.642857142857125,18.0,35.0,43.0,30.0
2010-04-11,201015,18.0,18,18,18,0.21664466,13.283545,0,1,350330720101519589,2023-08-20,Araras,0.78405803,135506,14.8571428571429,94.0,0,0,1,68.7406822857143,38.8571428571429,20.7179088571429,27.7142857142857,12,,,,,28110,37.0,14.7142857142857,1.862098,15.0,20.0,0.9283011,26.0,20.4285714285714,1.8470558,13.0,19.4285714285714,0.9650014,24.0,17.5,35.0,43.0,30.0,18.0
2010-04-18,201016,35.0,35,35,35,0.8746603,25.829115,0,1,350330720101619589,2023-08-20,Araras,1.3410685,135506,16.5714285714286,92.4285714285714,0,0,2,69.0355662857143,44.1428571428571,22.7071132857143,29.2857142857143,23,,,,,28110,18.0,14.8571428571429,0.78405803,37.0,14.7142857142857,1.862098,15.0,20.0,0.9283011,26.0,20.4285714285714,1.8470558,26.25,16.5357142857143,43.0,30.0,18.0,17.0
2010-04-25,201017,43.0,43,43,43,0.9654323,31.732912,0,4,350330720101719589,2023-08-20,Araras,1.5439128,135506,16.8571428571429,93.1428571428571,0,1,2,72.4951551428571,47.7142857142857,21.4027331428571,27.4285714285714,33,,,,,28110,35.0,16.5714285714286,1.3410685,18.0,14.8571428571429,0.78405803,37.0,14.7142857142857,1.862098,15.0,20.0,0.9283011,33.25,15.750000000000025,30.0,18.0,17.0,13.0
2010-05-02,201018,30.0,30,30,30,0.3793379,22.13924,0,4,350330720101819589,2023-08-20,Araras,0.9256241,135506,15.0,98.2857142857143,0,0,1,73.8074145714286,45.1428571428571,21.0347981428571,28.1428571428571,18,,,,,28110,43.0,16.8571428571429,1.5439128,35.0,16.5714285714286,1.3410685,18.0,14.8571428571429,0.78405803,37.0,14.7142857142857,1.862098,31.5,15.821428571428601,18.0,17.0,13.0,1.0
2010-05-09,201019,18.0,18,18,18,0.008788322,13.283545,0,1,350330720101919589,2023-08-20,Araras,0.5143987,135506,11.2857142857143,98.2857142857143,0,0,1,75.9486391428571,48.8571428571429,15.7775917142857,21.8571428571429,12,,,,,28110,30.0,15.0,0.9256241,43.0,16.8571428571429,1.5439128,35.0,16.5714285714286,1.3410685,18.0,14.8571428571429,0.78405803,31.5,14.92857142857145,17.0,13.0,1.0,5.0
2010-05-16,201020,17.0,17,17,17,0.03024441,12.54557,0,1,350330720102019589,2023-08-20,Araras,0.5739218,135506,12.0,97.4285714285714,0,0,1,79.0791357142857,56.4285714285714,17.235335,22.7142857142857,12,,,,,28110,18.0,11.2857142857143,0.5143987,30.0,15.0,0.9256241,43.0,16.8571428571429,1.5439128,35.0,16.5714285714286,1.3410685,27.0,13.7857142857143,13.0,1.0,5.0,7.0
2010-05-23,201021,13.0,13,13,13,0.06570948,9.593671,0,1,350330720102119589,2023-08-20,Araras,0.5981231,135506,14.2857142857143,97.4285714285714,0,0,1,76.3105577142857,49.5714285714286,18.956522,25.0,12,,,,,28110,17.0,12.0,0.5739218,18.0,11.2857142857143,0.5143987,30.0,15.0,0.9256241,43.0,16.8571428571429,1.5439128,19.5,13.142857142857151,1.0,5.0,7.0,5.0
2010-05-30,201022,1.0,1,1,1,1.3731877e-05,0.7379747,0,1,350330720102219589,2023-08-20,Araras,0.061911408,135506,12.2857142857143,95.7142857142857,0,0,0,74.9538768571429,49.1428571428571,17.387405,23.1428571428571,0,,,,,28110,13.0,14.2857142857143,0.5981231,17.0,12.0,0.5739218,18.0,11.2857142857143,0.5143987,30.0,15.0,0.9256241,12.25,12.464285714285724,5.0,7.0,5.0,4.0
2010-06-06,201023,5.0,5,5,5,0.061220452,3.6898735,0,1,350330720102319589,2023-08-20,Araras,0.45778,135506,9.71428571428571,93.8571428571429,0,0,0,71.7696694285714,44.2857142857143,14.8537782857143,21.7142857142857,1,,,,,28110,1.0,12.2857142857143,0.061911408,13.0,14.2857142857143,0.5981231,17.0,12.0,0.5739218,18.0,11.2857142857143,0.5143987,9.0,12.071428571428577,7.0,5.0,4.0,5.0
2010-06-13,201024,7.0,7,7,7,0.5974675,5.165823,0,1,350330720102419589,2023-08-20,Araras,1.1411709,135506,9.71428571428571,92.1428571428571,0,0,1,65.1268131428571,35.2857142857143,16.7580227142857,25.0,1,,,,,28110,5.0,9.71428571428571,0.45778,1.0,12.2857142857143,0.061911408,13.0,14.2857142857143,0.5981231,17.0,12.0,0.5739218,6.5,11.500000000000005,5.0,4.0,5.0,5.0
2010-06-20,201025,5.0,5,5,5,0.5026197,3.6898735,0,1,350330720102519589,2023-08-20,Araras,1.0039939,135506,13.0,88.8571428571429,0,0,0,68.7637265714286,43.7142857142857,18.8795031428571,25.8571428571429,0,,,,,28110,7.0,9.71428571428571,1.1411709,5.0,9.71428571428571,0.45778,1.0,12.2857142857143,0.061911408,13.0,14.2857142857143,0.5981231,4.5,11.17857142857143,4.0,5.0,5.0,10.0
2010-06-27,201026,4.0,4,4,4,0.30045673,2.9518988,0,1,350330720102619589,2023-08-20,Araras,0.7217384,135506,10.8571428571429,94.0,0,0,0,66.9386642857143,36.2857142857143,17.2448242857143,25.1428571428571,0,,,,,28110,5.0,13.0,1.0039939,7.0,9.71428571428571,1.1411709,5.0,9.71428571428571,0.45778,1.0,12.2857142857143,0.061911408,5.25,10.82142857142858,5.0,5.0,10.0,5.0
2010-07-04,201027,5.0,5,5,5,0.4736641,3.6898735,0,1,350330720102719589,2023-08-20,Araras,0.96107715,135506,11.5714285714286,93.8571428571429,0,0,0,65.2849791428571,34.2857142857143,17.983002,25.8571428571429,0,,,,,28110,4.0,10.8571428571429,0.7217384,5.0,13.0,1.0039939,7.0,9.71428571428571,1.1411709,5.0,9.71428571428571,0.45778,5.25,11.285714285714302,5.0,10.0,5.0,5.0
2010-07-11,201028,5.0,5,5,5,0.54200387,3.6898735,0,1,350330720102819589,2023-08-20,Araras,1.0670809,135506,14.1428571428571,94.0,0,0,0,80.3205824285714,61.5714285714286,17.2897932857143,21.4285714285714,1,,,,,28110,5.0,11.5714285714286,0.96107715,4.0,10.8571428571429,0.7217384,5.0,13.0,1.0039939,7.0,9.71428571428571,1.1411709,4.75,12.39285714285715,10.0,5.0,5.0,2.0
2010-07-18,201029,10.0,10,10,10,0.90948015,7.379747,0,1,350330720102919589,2023-08-20,Araras,1.9944133,135506,14.8571428571429,89.8571428571429,0,0,1,67.7214957142857,40.2857142857143,20.503401,27.2857142857143,2,,,,,28110,5.0,14.1428571428571,1.0670809,5.0,11.5714285714286,0.96107715,4.0,10.8571428571429,0.7217384,5.0,13.0,1.0039939,6.0,12.857142857142875,5.0,5.0,2.0,5.0
2010-07-25,201030,5.0,5,5,5,0.36202294,3.6898735,0,1,350330720103019589,2023-08-20,Araras,0.81522256,135506,13.7142857142857,89.1428571428571,0,0,0,63.2554337142857,37.2857142857143,19.3770702857143,26.0,1,,,,,28110,10.0,14.8571428571429,1.9944133,5.0,14.1428571428571,1.0670809,5.0,11.5714285714286,0.96107715,4.0,10.8571428571429,0.7217384,6.25,13.571428571428575,5.0,2.0,5.0,2.0
2010-08-01,201031,5.0,5,5,5,0.277403,3.6898735,0,1,350330720103119589,2023-08-20,Araras,0.717623,135506,12.4285714285714,91.4285714285714,0,0,0,70.44236,46.5714285714286,16.4901448571429,23.0,0,,,,,28110,5.0,13.7142857142857,0.81522256,10.0,14.8571428571429,1.9944133,5.0,14.1428571428571,1.0670809,5.0,11.5714285714286,0.96107715,6.25,13.785714285714274,2.0,5.0,2.0,3.0
2010-08-08,201032,2.0,2,2,2,0.06162136,1.4759494,0,1,350330720103219589,2023-08-20,Araras,0.3319551,135506,12.0,84.1428571428571,0,0,0,63.275952,38.5714285714286,18.0740474285714,25.8571428571429,0,,,,,28110,5.0,12.4285714285714,0.717623,5.0,13.7142857142857,0.81522256,10.0,14.8571428571429,1.9944133,5.0,14.1428571428571,1.0670809,5.5,13.25,5.0,2.0,3.0,5.0
2010-08-15,201033,5.0,5,5,5,0.564429,3.6898735,0,1,350330720103319589,2023-08-20,Araras,1.1058998,135506,8.42857142857143,89.8571428571429,0,0,0,61.4380948571429,31.8571428571429,15.2269045714286,23.5714285714286,0,,,,,28110,2.0,12.0,0.3319551,5.0,12.4285714285714,0.717623,5.0,13.7142857142857,0.81522256,10.0,14.8571428571429,1.9944133,4.25,11.642857142857132,2.0,3.0,5.0,0.0
2010-08-22,201034,2.0,2,2,2,0.22614272,1.4759494,0,1,350330720103419589,2023-08-20,Araras,0.54937154,135506,12.4285714285714,75.4285714285714,0,0,0,46.3188097142857,19.8571428571429,21.3423808571429,31.1428571428571,0,,,,,28110,5.0,8.42857142857143,1.1058998,2.0,12.0,0.3319551,5.0,12.4285714285714,0.717623,5.0,13.7142857142857,0.81522256,3.5,11.321428571428559,3.0,5.0,0.0,3.0
2010-08-29,201035,3.0,3,3,3,0.43004206,2.2139242,0,1,350330720103519589,2023-08-20,Araras,0.8776993,135506,14.2857142857143,78.5714285714286,0,0,0,49.6033881428571,24.7142857142857,22.0228938571429,30.7142857142857,0,,,,,28110,2.0,12.4285714285714,0.54937154,5.0,8.42857142857143,1.1058998,2.0,12.0,0.3319551,5.0,12.4285714285714,0.717623,3.0,11.785714285714283,5.0,0.0,3.0,0.0
2010-09-05,201036,5.0,5,5,5,0.7557264,3.6898735,0,1,350330720103619589,2023-08-20,Araras,1.5951861,135506,13.7142857142857,91.4285714285714,0,0,0,69.5900868571429,45.2857142857143,18.1939105714286,24.2857142857143,0,,,,,28110,3.0,14.2857142857143,0.8776993,2.0,12.4285714285714,0.54937154,5.0,8.42857142857143,1.1058998,2.0,12.0,0.3319551,3.75,12.214285714285708,0.0,3.0,0.0,1.0
2010-09-12,201037,0.0,0,0,0,0.0,0.0,0,1,350330720103719589,2023-08-20,Araras,0.0,135506,14.5714285714286,77.4285714285714,0,0,0,55.1130954285714,30.2857142857143,21.3785714285714,29.7142857142857,0,,,,,28110,5.0,13.7142857142857,1.5951861,3.0,14.2857142857143,0.8776993,2.0,12.4285714285714,0.54937154,5.0,8.42857142857143,1.1058998,2.5,13.75,3.0,0.0,1.0,3.0
2010-09-19,201038,3.0,3,3,3,0.4977295,2.2139242,0,1,350330720103819589,2023-08-20,Araras,0.99568117,135506,15.4285714285714,89.8571428571429,0,0,0,67.5400537142857,39.5714285714286,21.0732131428571,28.8571428571429,0,,,,,28110,0.0,14.5714285714286,0.0,5.0,13.7142857142857,1.5951861,3.0,14.2857142857143,0.8776993,2.0,12.4285714285714,0.54937154,2.75,14.5,0.0,1.0,3.0,4.0
2010-09-26,201039,0.0,0,0,0,0.0,0.0,0,1,350330720103919589,2023-08-20,Araras,0.0,135506,16.5714285714286,100.0,0,0,0,90.0215422857143,71.0,19.2344121428571,22.2857142857143,0,,,,,28110,3.0,15.4285714285714,0.99568117,0.0,14.5714285714286,0.0,5.0,13.7142857142857,1.5951861,3.0,14.2857142857143,0.8776993,2.0,15.071428571428575,1.0,3.0,4.0,0.0
2010-10-03,201040,1.0,1,1,1,0.34523645,0.7379747,0,1,350330720104019589,2023-08-20,Araras,0.6517446,135506,14.8571428571429,94.8571428571429,0,0,0,75.1478571428571,49.5714285714286,19.2166665714286,25.4285714285714,0,,,,,28110,0.0,16.5714285714286,0.0,3.0,15.4285714285714,0.99568117,0.0,14.5714285714286,0.0,5.0,13.7142857142857,1.5951861,1.0,15.357142857142875,3.0,4.0,0.0,4.0
2010-10-10,201041,3.0,3,3,3,0.848577,2.2139242,0,1,350330720104119589,2023-08-20,Araras,2.6032186,135506,13.1428571428571,90.2857142857143,0,0,0,68.4290114285714,43.5714285714286,18.684592,26.0,0,,,,,28110,1.0,14.8571428571429,0.6517446,0.0,16.5714285714286,0.0,3.0,15.4285714285714,0.99568117,0.0,14.5714285714286,0.0,1.75,15.0,4.0,0.0,4.0,1.0
2010-10-17,201042,4.0,4,4,4,0.8806829,2.9518988,0,1,350330720104219589,2023-08-20,Araras,2.660521,135506,14.2857142857143,94.0,0,0,0,68.809524,38.4285714285714,20.4897617142857,28.2857142857143,0,,,,,28110,3.0,13.1428571428571,2.6032186,1.0,14.8571428571429,0.6517446,0.0,16.5714285714286,0.0,3.0,15.4285714285714,0.99568117,2.0,14.714285714285724,0.0,4.0,1.0,2.0
2010-10-24,201043,0.0,0,0,0,0.0,0.0,0,1,350330720104319589,2023-08-20,Araras,0.0,135506,15.2857142857143,94.8571428571429,0,0,0,67.8422994285714,38.0,21.0883067142857,28.0,0,,,,,28110,4.0,14.2857142857143,2.660521,3.0,13.1428571428571,2.6032186,1.0,14.8571428571429,0.6517446,0.0,16.5714285714286,0.0,2.0,14.39285714285715,4.0,1.0,2.0,8.0
2010-10-31,201044,4.0,4,4,4,0.7215505,2.9518988,0,1,350330720104419589,2023-08-20,Araras,1.5431875,135506,16.4285714285714,96.5714285714286,0,0,0,69.6465567142857,41.2857142857143,21.9190291428571,28.4285714285714,0,,,,,28110,0.0,15.2857142857143,0.0,4.0,14.2857142857143,2.660521,3.0,13.1428571428571,2.6032186,1.0,14.8571428571429,0.6517446,2.75,14.785714285714274,1.0,2.0,8.0,2.0
2010-11-07,201045,1.0,1,1,1,0.2243517,0.7379747,0,1,350330720104519589,2023-08-20,Araras,0.46378618,135506,16.4285714285714,89.8571428571429,0,0,0,69.595,46.5714285714286,20.957687,27.4285714285714,0,,,,,28110,4.0,16.4285714285714,1.5431875,0.0,15.2857142857143,0.0,4.0,14.2857142857143,2.660521,3.0,13.1428571428571,2.6032186,2.25,15.60714285714285,2.0,8.0,2.0,4.0
2010-11-14,201046,2.0,2,2,2,0.4622358,1.4759494,0,1,350330720104619589,2023-08-20,Araras,0.9194916,135506,15.2857142857143,94.0,0,0,0,70.8960594285714,41.8571428571429,20.5619104285714,27.4285714285714,0,,,,,28110,1.0,16.4285714285714,0.46378618,4.0,16.4285714285714,1.5431875,0.0,15.2857142857143,0.0,4.0,14.2857142857143,2.660521,1.75,15.85714285714285,8.0,2.0,4.0,4.0
2010-11-21,201047,8.0,8,8,8,0.9722253,5.9037976,0,1,350330720104719589,2023-08-20,Araras,3.477014,135506,17.5714285714286,96.5714285714286,0,1,1,71.8464178571429,42.8571428571429,22.9235934285714,29.7142857142857,0,,,,,28110,2.0,15.2857142857143,0.9194916,1.0,16.4285714285714,0.46378618,4.0,16.4285714285714,1.5431875,0.0,15.2857142857143,0.0,3.75,16.428571428571423,2.0,4.0,4.0,4.0
2010-11-28,201048,2.0,2,2,2,0.26904413,1.4759494,0,1,350330720104819589,2023-08-20,Araras,0.606041,135506,19.5714285714286,95.7142857142857,1,0,0,72.597646,45.1428571428571,24.1064468571429,31.2857142857143,0,,,,,28110,8.0,17.5714285714286,3.477014,2.0,15.2857142857143,0.9194916,1.0,16.4285714285714,0.46378618,4.0,16.4285714285714,1.5431875,3.25,17.214285714285726,4.0,4.0,4.0,3.0
2010-12-05,201049,4.0,4,4,4,0.4357591,2.9518988,0,1,350330720104919589,2023-08-20,Araras,0.8994607,135506,19.5714285714286,94.0,1,0,0,71.4179281428571,42.1428571428571,24.389514,31.5714285714286,0,,,,,28110,2.0,19.5714285714286,0.606041,8.0,17.5714285714286,3.477014,2.0,15.2857142857143,0.9194916,1.0,16.4285714285714,0.46378618,4.0,18.000000000000025,4.0,4.0,3.0,5.0
2010-12-12,201050,4.0,4,4,4,0.49548355,2.9518988,0,2,350330720105019589,2023-08-20,Araras,0.99244595,135506,18.5714285714286,99.1428571428571,1,0,0,86.3274988571429,61.4285714285714,21.3538272857143,26.7142857142857,0,,,,,28110,4.0,19.5714285714286,0.8994607,2.0,19.5714285714286,0.606041,8.0,17.5714285714286,3.477014,2.0,15.2857142857143,0.9194916,4.5,18.8214285714286,4.0,3.0,5.0,7.0
2010-12-19,201051,4.0,4,4,4,0.5447676,2.9518988,0,2,350330720105119589,2023-08-20,Araras,1.0797712,135506,19.1428571428571,96.5714285714286,1,0,0,75.3861242857143,48.0,23.6813125714286,30.1428571428571,0,,,,,28110,4.0,18.5714285714286,0.99244595,4.0,19.5714285714286,0.8994607,2.0,19.5714285714286,0.606041,8.0,17.5714285714286,3.477014,3.5,19.214285714285726,3.0,5.0,7.0,3.0
2010-12-26,201052,3.0,3,3,3,0.36653388,2.2139242,0,1,350330720105219589,2023-08-20,Araras,0.78181726,135506,17.5714285714286,92.2857142857143,0,0,0,74.0561897142857,50.7142857142857,22.3621431428571,28.5714285714286,0,,,,,28110,4.0,19.1428571428571,1.0797712,4.0,18.5714285714286,0.99244595,4.0,19.5714285714286,0.8994607,2.0,19.5714285714286,0.606041,3.75,18.714285714285726,5.0,7.0,3.0,16.0
2011-01-02,201101,5.0,5,5,5,0.6666537,3.6898735,0,1,350330720110119589,2023-08-20,Araras,1.3208573,135506,19.5714285714286,100.0,1,0,0,87.223504,63.7142857142857,21.9409504285714,26.4285714285714,0,,,,,28110,3.0,17.5714285714286,0.78181726,4.0,19.1428571428571,1.0797712,4.0,18.5714285714286,0.99244595,4.0,19.5714285714286,0.8994607,4.0,18.714285714285726,7.0,3.0,16.0,0.0
2011-01-09,201102,7.0,7,7,7,0.8293926,5.165823,0,1,350330720110219589,2023-08-20,Araras,1.755939,135506,19.8571428571429,100.0,1,0,1,83.8244405714286,57.1428571428571,23.2121534285714,28.5714285714286,2,,,,,28110,5.0,19.5714285714286,1.3208573,3.0,17.5714285714286,0.78181726,4.0,19.1428571428571,1.0797712,4.0,18.5714285714286,0.99244595,4.75,19.035714285714302,3.0,16.0,0.0,10.0
2011-01-16,201103,3.0,3,3,3,0.24584983,2.2139242,0,2,350330720110319589,2023-08-20,Araras,0.6236201,135506,19.5714285714286,98.2857142857143,1,0,0,81.0726108571429,51.7142857142857,23.4048752857143,30.0,0,,,,,28110,7.0,19.8571428571429,1.755939,5.0,19.5714285714286,1.3208573,3.0,17.5714285714286,0.78181726,4.0,19.1428571428571,1.0797712,4.5,19.142857142857174,16.0,0.0,10.0,9.0
2011-01-23,201104,16.0,16,16,16,0.98879874,11.807595,0,2,350330720110419589,2023-08-20,Araras,2.7717824,135506,19.4285714285714,97.4285714285714,1,1,1,70.4006504285714,39.4285714285714,25.3814247142857,33.0,1,,,,,28110,3.0,19.5714285714286,0.6236201,7.0,19.8571428571429,1.755939,5.0,19.5714285714286,1.3208573,3.0,17.5714285714286,0.78181726,7.75,19.607142857142875,0.0,10.0,9.0,5.0
2011-01-30,201105,0.0,0,0,0,0.0,0.0,0,1,350330720110519589,2023-08-20,Araras,0.0,135506,19.8571428571429,96.5714285714286,0,0,0,75.0150011428571,45.0,23.8681217142857,29.5714285714286,0,,,,,28110,16.0,19.4285714285714,2.7717824,3.0,19.5714285714286,0.6236201,7.0,19.8571428571429,1.755939,5.0,19.5714285714286,1.3208573,6.5,19.678571428571452,10.0,9.0,5.0,3.0
2011-02-06,201106,10.0,10,10,10,0.68097097,7.379747,0,1,350330720110619589,2023-08-20,Araras,1.2423283,135506,19.2857142857143,95.7142857142857,1,0,1,65.8416662857143,38.1428571428571,25.4002747142857,32.2857142857143,1,,,,,28110,0.0,19.8571428571429,0.0,16.0,19.4285714285714,2.7717824,3.0,19.5714285714286,0.6236201,7.0,19.8571428571429,1.755939,7.25,19.5357142857143,9.0,5.0,3.0,5.0
2011-02-13,201107,9.0,9,9,9,0.69917995,6.6417723,0,1,350330720110719589,2023-08-20,Araras,1.291095,135506,19.1428571428571,96.5714285714286,1,0,1,76.2083207142857,45.5714285714286,23.293827,30.5714285714286,0,,,,,28110,10.0,19.2857142857143,1.2423283,0.0,19.8571428571429,0.0,16.0,19.4285714285714,2.7717824,3.0,19.5714285714286,0.6236201,8.75,19.428571428571423,5.0,3.0,5.0,14.0
2011-02-20,201108,5.0,5,5,5,0.24668685,3.6898735,0,2,350330720110819589,2023-08-20,Araras,0.68350744,135506,19.5714285714286,97.4285714285714,1,0,0,75.4939448571428,44.7142857142857,24.226606,31.5714285714286,0,,,,,28110,9.0,19.1428571428571,1.291095,10.0,19.2857142857143,1.2423283,0.0,19.8571428571429,0.0,16.0,19.4285714285714,2.7717824,6.0,19.464285714285722,3.0,5.0,14.0,14.0
2011-02-27,201109,3.0,3,3,3,0.07190752,2.2139242,0,2,350330720110919589,2023-08-20,Araras,0.40250432,135506,18.2857142857143,100.0,1,0,0,88.67071,70.5714285714286,20.3237907142857,24.0,0,,,,,28110,5.0,19.5714285714286,0.68350744,9.0,19.1428571428571,1.291095,10.0,19.2857142857143,1.2423283,0.0,19.8571428571429,0.0,6.75,19.071428571428577,5.0,14.0,14.0,31.0
2011-03-06,201110,5.0,5,5,5,0.41066462,3.6898735,0,2,350330720111019589,2023-08-20,Araras,0.8755999,135506,18.1428571428571,94.0,1,0,0,77.9831905714286,59.4285714285714,22.0801608571429,27.1428571428571,1,,,,,28110,3.0,18.2857142857143,0.40250432,5.0,19.5714285714286,0.68350744,9.0,19.1428571428571,1.291095,10.0,19.2857142857143,1.2423283,5.5,18.785714285714274,14.0,14.0,31.0,36.0
2011-03-13,201111,14.0,14,14,14,0.985721,10.331646,0,2,350330720111119589,2023-08-20,Araras,2.8555877,135506,19.5714285714286,94.1428571428571,1,1,1,78.7145914285714,59.5714285714286,22.5956121428571,27.2857142857143,5,,,,,28110,5.0,18.1428571428571,0.8755999,3.0,18.2857142857143,0.40250432,5.0,19.5714285714286,0.68350744,9.0,19.1428571428571,1.291095,6.75,18.892857142857153,14.0,31.0,36.0,35.0
