data_iniSE,SE,casos_est,casos_est_min,casos_est_max,casos,p_rt1,p_inc100k,Localidade_id,nivel,id,versao_modelo,municipio_nome,rt,pop,receptivo,transmissao,nivel_inc,casprov,casprov_est,casprov_est_min,casprov_est_max,casconf,notif_accum_year,tmin,tmed,tmax,precipitacao,umidade,casos_est_lag_1,tmin_lag_1,rt_lag_1,casos_est_lag_2,tmin_lag_2,rt_lag_2,casos_est_lag_3,tmin_lag_3,rt_lag_3,casos_est_lag_4,tmin_lag_4,rt_lag_4,casos_est_roll_4,tmin_roll_4,target_h1,target_h2,target_h3,target_h4
2010-01-03,201001,3.0,3,3,3,0.0,1.4422523,0,1,354390720100119589,2023-08-20,Rio Claro,0.0,208008,1,0,0,0,,,,,76034,21.79,25.67,31.19,28.6,76.29,,,,,,,,,,,,,,,2.0,2.0,4.0,3.0
2010-01-10,201002,2.0,2,2,2,0.0,0.9615015,0,1,354390720100219589,2023-08-20,Rio Claro,0.0,208008,1,0,0,1,,,,,76034,21.4,24.66,29.33,39.9,80.14,3.0,21.79,0.0,,,,,,,,,,,,2.0,4.0,3.0,7.0
2010-01-17,201003,2.0,2,2,2,0.0,0.9615015,0,2,354390720100319589,2023-08-20,Rio Claro,0.0,208008,1,0,0,1,,,,,76034,21.13,23.87,28.4,88.7,84.14,2.0,21.4,0.0,3.0,21.79,0.0,,,,,,,,,4.0,3.0,7.0,6.0
2010-01-24,201004,4.0,4,4,4,0.0,1.923003,0,2,354390720100419589,2023-08-20,Rio Claro,0.0,208008,1,0,0,1,,,,,76034,20.09,22.94,27.1,118.0,86.71,2.0,21.13,0.0,2.0,21.4,0.0,3.0,21.79,0.0,,,,2.75,21.1025,3.0,7.0,6.0,7.0
2010-01-31,201005,3.0,3,3,3,0.0,1.4422523,0,2,354390720100519589,2023-08-20,Rio Claro,0.0,208008,1,0,0,1,,,,,76034,21.07,26.17,33.09,17.0,72.29,4.0,20.09,0.0,2.0,21.13,0.0,2.0,21.4,0.0,3.0,21.79,0.0,2.75,20.9225,7.0,6.0,7.0,24.0
2010-02-07,201006,7.0,7,7,7,0.8878393,3.365255,0,2,354390720100619589,2023-08-20,Rio Claro,2.1181076,208008,1,0,1,2,,,,,76034,21.77,25.97,31.33,19.2,72.0,3.0,21.07,0.0,4.0,20.09,0.0,2.0,21.13,0.0,2.0,21.4,0.0,4.0,21.015,6.0,7.0,24.0,25.0
2010-02-14,201007,6.0,6,6,6,0.7099885,2.8845046,0,2,354390720100719589,2023-08-20,Rio Claro,1.3954469,208008,1,0,1,2,,,,,76034,21.39,25.46,30.03,59.7,73.71,7.0,21.77,2.1181076,3.0,21.07,0.0,4.0,20.09,0.0,2.0,21.13,0.0,5.0,21.080000000000002,7.0,24.0,25.0,39.0
2010-02-21,201008,7.0,7,7,7,0.66147745,3.365255,0,2,354390720100819589,2023-08-20,Rio Claro,1.2559729,208008,1,0,1,2,,,,,76034,20.83,25.21,30.26,23.9,73.86,6.0,21.39,1.3954469,7.0,21.77,2.1181076,3.0,21.07,0.0,4.0,20.09,0.0,5.75,21.265,24.0,25.0,39.0,35.0
2010-02-28,201009,24.0,24,24,24,0.99910194,11.538018,0,1,354390720100919589,2023-08-20,Rio Claro,3.3071527,208008,0,1,1,13,,,,,76034,19.79,22.46,26.07,42.6,83.0,7.0,20.83,1.2559729,6.0,21.39,1.3954469,7.0,21.77,2.1181076,3.0,21.07,0.0,11.0,20.945,25.0,39.0,35.0,53.0
2010-03-07,201010,25.0,25,25,25,0.987069,12.018768,0,3,354390720101019589,2023-08-20,Rio Claro,2.1198545,208008,1,1,1,11,,,,,76034,20.2,25.76,31.93,0.3,65.57,24.0,19.79,3.3071527,7.0,20.83,1.2559729,6.0,21.39,1.3954469,7.0,21.77,2.1181076,15.5,20.552500000000002,39.0,35.0,53.0,47.0
2010-03-14,201011,39.0,39,39,39,0.9946009,18.749279,0,3,354390720101119589,2023-08-20,Rio Claro,1.971818,208008,1,1,1,18,,,,,76034,20.16,24.64,30.36,34.2,76.0,25.0,20.2,2.1198545,24.0,19.79,3.3071527,7.0,20.83,1.2559729,6.0,21.39,1.3954469,23.75,20.245,35.0,53.0,47.0,49.0
2010-03-21,201012,35.0,35,35,35,0.83008003,16.826277,0,3,354390720101219589,2023-08-20,Rio Claro,1.2721322,208008,1,0,1,15,,,,,76034,21.2,25.06,30.9,36.3,79.0,39.0,20.16,1.971818,25.0,20.2,2.1198545,24.0,19.79,3.3071527,7.0,20.83,1.2559729,30.75,20.3375,53.0,47.0,49.0,70.0
2010-03-28,201013,53.0,53,53,53,0.97846687,25.47979,0,2,354390720101319589,2023-08-20,Rio Claro,1.5467167,208008,1,1,1,37,,,,,76034,20.54,24.03,28.86,50.8,80.29,35.0,21.2,1.2721322,39.0,20.16,1.971818,25.0,20.2,2.1198545,24.0,19.79,3.3071527,38.0,20.525,47.0,49.0,70.0,103.0
2010-04-04,201014,47.0,47,47,47,0.76728946,22.595285,0,1,354390720101419589,2023-08-20,Rio Claro,1.1686034,208008,0,0,1,29,,,,,76034,15.64,19.26,23.61,20.8,79.57,53.0,20.54,1.5467167,35.0,21.2,1.2721322,39.0,20.16,1.971818,25.0,20.2,2.1198545,43.5,19.384999999999998,49.0,70.0,103.0,61.0
2010-04-11,201015,49.0,49,49,49,0.62733924,23.556786,0,1,354390720101519589,2023-08-20,Rio Claro,1.0686845,208008,0,0,1,22,,,,,76034,15.16,21.53,28.07,0.2,67.29,47.0,15.64,1.1686034,53.0,20.54,1.5467167,35.0,21.2,1.2721322,39.0,20.16,1.971818,46.0,18.135,70.0,103.0,61.0,39.0
2010-04-18,201016,70.0,70,70,70,0.97187376,33.652554,0,1,354390720101619589,2023-08-20,Rio Claro,1.4205532,208008,0,1,1,52,,,,,76034,18.73,24.54,31.2,0.4,64.0,49.0,15.16,1.0686845,47.0,15.64,1.1686034,53.0,20.54,1.5467167,35.0,21.2,1.2721322,54.75,17.5175,103.0,61.0,39.0,19.0
2010-04-25,201017,103.0,103,103,103,0.99990207,49.517326,0,3,354390720101719589,2023-08-20,Rio Claro,1.8248916,208008,0,1,2,75,,,,,76034,18.24,23.09,28.94,1.6,67.29,70.0,18.73,1.4205532,49.0,15.16,1.0686845,47.0,15.64,1.1686034,53.0,20.54,1.5467167,67.25,16.9425,61.0,39.0,19.0,14.0
2010-05-02,201018,61.0,61,61,61,0.19635154,29.325794,0,3,354390720101819589,2023-08-20,Rio Claro,0.8618721,208008,0,0,1,43,,,,,76034,17.57,23.26,29.81,9.1,59.57,103.0,18.24,1.8248916,70.0,18.73,1.4205532,49.0,15.16,1.0686845,47.0,15.64,1.1686034,70.75,17.425,39.0,19.0,14.0,23.0
2010-05-09,201019,39.0,39,39,39,0.00013922353,18.749279,0,1,354390720101919589,2023-08-20,Rio Claro,0.50156987,208008,0,0,1,26,,,,,76034,12.64,17.3,23.49,7.2,69.43,61.0,17.57,0.8618721,103.0,18.24,1.8248916,70.0,18.73,1.4205532,49.0,15.16,1.0686845,68.25,16.795,19.0,14.0,23.0,28.0
2010-05-16,201020,19.0,19,19,19,1.8780128e-07,9.134264,0,1,354390720102019589,2023-08-20,Rio Claro,0.29816058,208008,0,0,1,12,,,,,76034,14.14,18.9,24.34,8.3,68.71,39.0,12.64,0.50156987,61.0,17.57,0.8618721,103.0,18.24,1.8248916,70.0,18.73,1.4205532,55.5,15.6475,14.0,23.0,28.0,16.0
2010-05-23,201021,14.0,14,14,14,6.905516e-05,6.73051,0,1,354390720102119589,2023-08-20,Rio Claro,0.33694175,208008,0,0,1,8,,,,,76034,15.07,20.0,26.47,0.8,71.57,19.0,14.14,0.29816058,39.0,12.64,0.50156987,61.0,17.57,0.8618721,103.0,18.24,1.8248916,33.25,14.855,23.0,28.0,16.0,10.0
2010-05-30,201022,23.0,23,23,23,0.36361277,11.057267,0,1,354390720102219589,2023-08-20,Rio Claro,0.9053153,208008,0,0,1,13,,,,,76034,14.4,19.1,24.51,17.5,66.43,14.0,15.07,0.33694175,19.0,14.14,0.29816058,39.0,12.64,0.50156987,61.0,17.57,0.8618721,23.75,14.0625,28.0,16.0,10.0,7.0
2010-06-06,201023,28.0,28,28,28,0.88945454,13.46102,0,1,354390720102319589,2023-08-20,Rio Claro,1.4249662,208008,0,0,1,14,,,,,76034,11.23,16.09,22.81,2.2,68.14,23.0,14.4,0.9053153,14.0,15.07,0.33694175,19.0,14.14,0.29816058,39.0,12.64,0.50156987,21.0,13.709999999999999,16.0,10.0,7.0,8.0
2010-06-13,201024,16.0,16,16,16,0.1851305,7.692012,0,1,354390720102419589,2023-08-20,Rio Claro,0.74733925,208008,0,0,1,8,,,,,76034,10.47,17.94,27.17,0.0,56.57,28.0,11.23,1.4249662,23.0,14.4,0.9053153,14.0,15.07,0.33694175,19.0,14.14,0.29816058,20.25,12.7925,10.0,7.0,8.0,19.0
2010-06-20,201025,10.0,10,10,10,0.014766331,4.8075075,0,1,354390720102519589,2023-08-20,Rio Claro,0.4546996,208008,0,0,1,5,,,,,76034,15.06,20.63,28.16,0.7,60.14,16.0,10.47,0.74733925,28.0,11.23,1.4249662,23.0,14.4,0.9053153,14.0,15.07,0.33694175,19.25,12.79,7.0,8.0,19.0,9.0
2010-06-27,201026,7.0,7,7,7,0.015528187,3.365255,0,1,354390720102619589,2023-08-20,Rio Claro,0.40550703,208008,0,0,1,1,,,,,76034,11.54,18.03,26.66,0.0,56.57,10.0,15.06,0.4546996,16.0,10.47,0.74733925,28.0,11.23,1.4249662,23.0,14.4,0.9053153,15.25,12.075,8.0,19.0,9.0,5.0
2010-07-04,201027,8.0,8,8,8,0.20220153,3.846006,0,1,354390720102719589,2023-08-20,Rio Claro,0.6895209,208008,0,0,1,0,,,,,76034,12.61,19.03,27.36,0.0,53.14,7.0,11.54,0.40550703,10.0,15.06,0.4546996,16.0,10.47,0.74733925,28.0,11.23,1.4249662,10.25,12.42,19.0,9.0,5.0,8.0
2010-07-11,201028,19.0,19,19,19,0.97143584,9.134264,0,1,354390720102819589,2023-08-20,Rio Claro,2.073117,208008,0,1,1,1,,,,,76034,15.53,19.14,24.07,43.1,77.14,8.0,12.61,0.6895209,7.0,11.54,0.40550703,10.0,15.06,0.4546996,16.0,10.47,0.74733925,11.0,13.684999999999999,9.0,5.0,8.0,7.0
2010-07-18,201029,9.0,9,9,9,0.3572824,4.3267565,0,1,354390720102919589,2023-08-20,Rio Claro,0.85039663,208008,0,0,1,0,,,,,76034,16.0,21.24,28.09,0.0,69.14,19.0,15.53,2.073117,8.0,12.61,0.6895209,7.0,11.54,0.40550703,10.0,15.06,0.4546996,10.75,13.92,5.0,8.0,7.0,8.0
2010-07-25,201030,5.0,5,5,5,0.032328542,2.4037538,0,1,354390720103019589,2023-08-20,Rio Claro,0.40362296,208008,0,0,0,0,,,,,76034,15.46,20.7,27.06,0.0,58.57,9.0,16.0,0.85039663,19.0,15.53,2.073117,8.0,12.61,0.6895209,7.0,11.54,0.40550703,10.25,14.9,8.0,7.0,8.0,8.0
2010-08-01,201031,8.0,8,8,8,0.29131067,3.846006,0,1,354390720103119589,2023-08-20,Rio Claro,0.77715033,208008,0,0,1,0,,,,,76034,13.4,18.09,25.31,0.0,67.0,5.0,15.46,0.40362296,9.0,16.0,0.85039663,19.0,15.53,2.073117,8.0,12.61,0.6895209,10.25,15.0975,7.0,8.0,8.0,9.0
2010-08-08,201032,7.0,7,7,7,0.44117302,3.365255,0,1,354390720103219589,2023-08-20,Rio Claro,0.92735064,208008,0,0,1,1,,,,,76034,14.29,20.13,27.49,0.0,55.57,8.0,13.4,0.77715033,5.0,15.46,0.40362296,9.0,16.0,0.85039663,19.0,15.53,2.073117,7.25,14.7875,8.0,8.0,9.0,7.0
2010-08-15,201033,8.0,8,8,8,0.5943174,3.846006,0,1,354390720103319589,2023-08-20,Rio Claro,1.1270273,208008,0,0,1,0,,,,,76034,9.64,17.03,25.39,0.0,49.71,7.0,14.29,0.92735064,8.0,13.4,0.77715033,5.0,15.46,0.40362296,9.0,16.0,0.85039663,7.0,13.1975,8.0,9.0,7.0,6.0
2010-08-22,201034,8.0,8,8,8,0.5615402,3.846006,0,1,354390720103419589,2023-08-20,Rio Claro,1.0798478,208008,0,0,1,0,,,,,76034,14.54,23.36,32.6,0.0,31.71,8.0,9.64,1.1270273,7.0,14.29,0.92735064,8.0,13.4,0.77715033,5.0,15.46,0.40362296,7.75,12.9675,9.0,7.0,6.0,11.0
2010-08-29,201035,9.0,9,9,9,0.62175936,4.3267565,0,1,354390720103519589,2023-08-20,Rio Claro,1.1594446,208008,0,0,1,0,,,,,76034,16.73,24.26,32.41,0.0,39.0,8.0,14.54,1.0798478,8.0,9.64,1.1270273,7.0,14.29,0.92735064,8.0,13.4,0.77715033,8.0,13.8,7.0,6.0,11.0,8.0
2010-09-05,201036,7.0,7,7,7,0.3857408,3.365255,0,1,354390720103619589,2023-08-20,Rio Claro,0.8645122,208008,0,0,1,0,,,,,76034,14.76,20.27,27.44,7.2,63.0,9.0,16.73,1.1594446,8.0,14.54,1.0798478,8.0,9.64,1.1270273,7.0,14.29,0.92735064,8.0,13.9175,6.0,11.0,8.0,7.0
2010-09-12,201037,6.0,6,6,6,0.28982505,2.8845046,0,1,354390720103719589,2023-08-20,Rio Claro,0.7492493,208008,0,0,1,0,,,,,76034,17.74,24.13,31.86,0.2,45.86,7.0,14.76,0.8645122,9.0,16.73,1.1594446,8.0,14.54,1.0798478,8.0,9.64,1.1270273,7.5,15.9425,11.0,8.0,7.0,4.0
2010-09-19,201038,11.0,11,11,11,0.7993395,5.288258,0,1,354390720103819589,2023-08-20,Rio Claro,1.469726,208008,0,0,1,1,,,,,76034,17.6,23.07,29.94,17.3,58.57,6.0,17.74,0.7492493,7.0,14.76,0.8645122,9.0,16.73,1.1594446,8.0,14.54,1.0798478,8.25,16.707500000000003,8.0,7.0,4.0,5.0
2010-09-26,201039,8.0,8,8,8,0.5306266,3.846006,0,1,354390720103919589,2023-08-20,Rio Claro,1.0384878,208008,0,0,1,0,,,,,76034,18.37,20.71,24.19,94.4,86.57,11.0,17.6,1.469726,6.0,17.74,0.7492493,7.0,14.76,0.8645122,9.0,16.73,1.1594446,8.0,17.1175,7.0,4.0,5.0,12.0
2010-10-03,201040,7.0,7,7,7,0.34096953,3.365255,0,1,354390720104019589,2023-08-20,Rio Claro,0.8165362,208008,0,0,1,0,,,,,76034,16.24,20.74,25.8,27.7,76.14,8.0,18.37,1.0384878,11.0,17.6,1.469726,6.0,17.74,0.7492493,7.0,14.76,0.8645122,8.0,17.4875,4.0,5.0,12.0,10.0
2010-10-10,201041,4.0,4,4,4,0.107621625,1.923003,0,1,354390720104119589,2023-08-20,Rio Claro,0.49266177,208008,0,0,0,0,,,,,76034,14.2,20.04,27.11,12.5,71.14,7.0,16.24,0.8165362,8.0,18.37,1.0384878,11.0,17.6,1.469726,6.0,17.74,0.7492493,7.5,16.6025,5.0,12.0,10.0,5.0
2010-10-17,201042,5.0,5,5,5,0.31402117,2.4037538,0,1,354390720104219589,2023-08-20,Rio Claro,0.75899696,208008,0,0,0,0,,,,,76034,15.97,21.9,28.71,21.2,71.57,4.0,14.2,0.49266177,7.0,16.24,0.8165362,8.0,18.37,1.0384878,11.0,17.6,1.469726,6.0,16.195,12.0,10.0,5.0,9.0
2010-10-24,201043,12.0,12,12,12,0.942222,5.769009,0,1,354390720104319589,2023-08-20,Rio Claro,2.1318927,208008,0,0,1,0,,,,,76034,17.04,22.77,29.41,23.6,67.29,5.0,15.97,0.75899696,4.0,14.2,0.49266177,7.0,16.24,0.8165362,8.0,18.37,1.0384878,7.0,15.862499999999999,10.0,5.0,9.0,11.0
2010-10-31,201044,10.0,10,10,10,0.7873678,4.8075075,0,1,354390720104419589,2023-08-20,Rio Claro,1.4660553,208008,0,0,1,1,,,,,76034,18.79,23.64,29.13,33.4,67.71,12.0,17.04,2.1318927,5.0,15.97,0.75899696,4.0,14.2,0.49266177,7.0,16.24,0.8165362,7.75,16.5,5.0,9.0,11.0,10.0
2010-11-07,201045,5.0,5,5,5,0.13680592,2.4037538,0,1,354390720104519589,2023-08-20,Rio Claro,0.5596036,208008,0,0,0,0,,,,,76034,17.76,22.61,28.24,41.3,71.71,10.0,18.79,1.4660553,12.0,17.04,2.1318927,5.0,15.97,0.75899696,4.0,14.2,0.49266177,8.0,17.39,9.0,11.0,10.0,12.0
2010-11-14,201046,9.0,9,9,9,0.51183295,4.3267565,0,1,354390720104619589,2023-08-20,Rio Claro,1.0138018,208008,0,0,1,1,,,,,76034,16.99,22.54,28.3,16.2,68.43,5.0,17.76,0.5596036,10.0,18.79,1.4660553,12.0,17.04,2.1318927,5.0,15.97,0.75899696,9.0,17.645,11.0,10.0,12.0,8.0
2010-11-21,201047,11.0,11,11,11,0.7709652,5.288258,0,1,354390720104719589,2023-08-20,Rio Claro,1.4000874,208008,0,0,1,0,,,,,76034,19.83,24.67,30.84,31.8,74.14,9.0,16.99,1.0138018,5.0,17.76,0.5596036,10.0,18.79,1.4660553,12.0,17.04,2.1318927,8.75,18.3425,10.0,12.0,8.0,11.0
2010-11-28,201048,10.0,10,10,10,0.63052547,4.8075075,0,1,354390720104819589,2023-08-20,Rio Claro,1.163374,208008,1,0,1,0,,,,,76034,21.14,25.53,31.6,40.2,73.29,11.0,19.83,1.4000874,9.0,16.99,1.0138018,5.0,17.76,0.5596036,10.0,18.79,1.4660553,8.75,18.93,12.0,8.0,11.0,9.0
2010-12-05,201049,12.0,12,12,12,0.672356,5.769009,0,1,354390720104919589,2023-08-20,Rio Claro,1.2060802,208008,1,0,1,1,,,,,76034,21.14,25.96,32.16,14.8,70.57,10.0,21.14,1.163374,11.0,19.83,1.4000874,9.0,16.99,1.0138018,5.0,17.76,0.5596036,10.5,19.775,8.0,11.0,9.0,18.0
2010-12-12,201050,8.0,8,8,8,0.276027,3.846006,0,1,354390720105019589,2023-08-20,Rio Claro,0.76218706,208008,0,0,1,1,,,,,76034,20.37,23.3,27.71,104.4,84.0,12.0,21.14,1.2060802,10.0,21.14,1.163374,11.0,19.83,1.4000874,9.0,16.99,1.0138018,10.25,20.62,11.0,9.0,18.0,18.0
2010-12-19,201051,11.0,11,11,11,0.5551682,5.288258,0,1,354390720105119589,2023-08-20,Rio Claro,1.0606343,208008,1,0,1,0,,,,,76034,20.66,24.9,30.41,56.3,78.71,8.0,20.37,0.76218706,12.0,21.14,1.2060802,10.0,21.14,1.163374,11.0,19.83,1.4000874,10.25,20.8275,9.0,18.0,18.0,24.0
2010-12-26,201052,9.0,9,9,9,0.42221904,4.3267565,0,1,354390720105219589,2023-08-20,Rio Claro,0.9153173,208008,0,0,1,1,,,,,76034,19.36,23.76,28.57,32.5,74.71,11.0,20.66,1.0606343,8.0,20.37,0.76218706,12.0,21.14,1.2060802,10.0,21.14,1.163374,10.0,20.3825,18.0,18.0,24.0,34.0
2011-01-02,201101,18.0,18,18,18,0.934287,8.653513,0,1,354390720110119589,2023-08-20,Rio Claro,1.770364,208008,1,0,1,5,,,,,76034,20.94,23.34,27.36,172.0,86.43,9.0,19.36,0.9153173,11.0,20.66,1.0606343,8.0,20.37,0.76218706,12.0,21.14,1.2060802,11.5,20.3325,18.0,24.0,34.0,32.0
2011-01-09,201102,18.0,18,18,18,0.86459804,8.653513,0,1,354390720110219589,2023-08-20,Rio Claro,1.4918033,208008,1,0,1,3,,,,,76034,21.03,24.27,28.94,93.2,84.86,18.0,20.94,1.770364,9.0,19.36,0.9153173,11.0,20.66,1.0606343,8.0,20.37,0.76218706,14.0,20.4975,24.0,34.0,32.0,39.0
2011-01-16,201103,24.0,24,24,24,0.9110127,11.538018,0,2,354390720110319589,2023-08-20,Rio Claro,1.5344356,208008,1,0,1,2,,,,,76034,20.97,24.69,29.47,44.4,80.86,18.0,21.03,1.4918033,18.0,20.94,1.770364,9.0,19.36,0.9153173,11.0,20.66,1.0606343,17.25,20.575,34.0,32.0,39.0,49.0
2011-01-23,201104,34.0,34,34,34,0.97595525,16.345526,0,2,354390720110419589,2023-08-20,Rio Claro,1.7245593,208008,1,1,1,14,,,,,76034,21.29,26.46,32.93,11.1,72.43,24.0,20.97,1.5344356,18.0,21.03,1.4918033,18.0,20.94,1.770364,9.0,19.36,0.9153173,23.5,21.0575,32.0,39.0,49.0,51.0
2011-01-30,201105,32.0,32,32,32,0.82887673,15.384024,0,2,354390720110519589,2023-08-20,Rio Claro,1.2852432,208008,1,0,1,5,,,,,76034,21.0,25.04,30.21,29.6,79.0,34.0,21.29,1.7245593,24.0,20.97,1.5344356,18.0,21.03,1.4918033,18.0,20.94,1.770364,27.0,21.0725,39.0,49.0,51.0,53.0
2011-02-06,201106,39.0,39,39,39,0.85459065,18.749279,0,2,354390720110619589,2023-08-20,Rio Claro,1.2882819,208008,1,0,1,15,,,,,76034,21.37,26.14,32.33,15.9,72.71,32.0,21.0,1.2852432,34.0,21.29,1.7245593,24.0,20.97,1.5344356,18.0,21.03,1.4918033,32.25,21.1575,49.0,51.0,53.0,62.0
2011-02-13,201107,49.0,49,49,49,0.94569856,23.556786,0,2,354390720110719589,2023-08-20,Rio Claro,1.4222046,208008,1,0,1,21,,,,,76034,20.46,24.14,29.63,73.7,81.71,39.0,21.37,1.2882819,32.0,21.0,1.2852432,34.0,21.29,1.7245593,24.0,20.97,1.5344356,38.5,21.03,51.0,53.0,62.0,105.0
2011-02-20,201108,51.0,51,51,51,0.88019836,24.518288,0,2,354390720110819589,2023-08-20,Rio Claro,1.2795935,208008,1,0,1,20,,,,,76034,21.03,25.64,31.64,49.0,77.57,49.0,20.46,1.4222046,39.0,21.37,1.2882819,32.0,21.0,1.2852432,34.0,21.29,1.7245593,42.75,20.965,53.0,62.0,105.0,152.0
2011-02-27,201109,53.0,53,53,53,0.7579147,25.47979,0,1,354390720110919589,2023-08-20,Rio Claro,1.150456,208008,0,0,1,29,,,,,76034,19.69,21.36,23.87,176.5,90.71,51.0,21.03,1.2795935,49.0,20.46,1.4222046,39.0,21.37,1.2882819,32.0,21.0,1.2852432,48.0,20.6375,62.0,105.0,152.0,201.0
2011-03-06,201110,62.0,62,62,62,0.85917133,29.806545,0,1,354390720111019589,2023-08-20,Rio Claro,1.2246536,208008,0,0,1,39,,,,,76034,19.56,22.9,26.84,71.2,83.43,53.0,19.69,1.150456,51.0,21.03,1.2795935,49.0,20.46,1.4222046,39.0,21.37,1.2882819,53.75,20.185000000000002,105.0,152.0,201.0,213.0
2011-03-13,201111,105.0,105,105,105,0.99993104,50.47883,0,1,354390720111119589,2023-08-20,Rio Claro,1.842803,208008,1,1,2,74,,,,,76034,20.41,23.6,28.16,30.7,83.0,62.0,19.56,1.2246536,53.0,19.69,1.150456,51.0,21.03,1.2795935,49.0,20.46,1.4222046,67.75,20.1725,152.0,201.0,213.0,203.0
2011-03-20,201112,152.0,152,152,152,0.99999994,73.07411,0,4,354390720111219589,2023-08-20,Rio Claro,2.0499434,208008,0,1,2,106,,,,,76034,19.79,23.66,28.34,7.9,77.43,105.0,20.41,1.842803,62.0,19.56,1.2246536,53.0,19.69,1.150456,51.0,21.03,1.2795935,93.0,19.8625,201.0,213.0,203.0,204.0
2011-03-27,201113,201.0,201,201,201,0.99999994,96.6309,0,4,354390720111319589,2023-08-20,Rio Claro,1.8677343,208008,0,1,2,142,,,,,76034,20.37,24.09,29.5,57.4,81.57,152.0,19.79,2.0499434,105.0,20.41,1.842803,62.0,19.56,1.2246536,53.0,19.69,1.150456,130.0,20.0325,213.0,203.0,204.0,218.0
2011-04-03,201114,213.0,213,213,213,0.99956894,102.39991,0,4,354390720111419589,2023-08-20,Rio Claro,1.4221658,208008,0,1,2,169,,,,,76034,18.29,22.09,27.21,23.3,80.57,201.0,20.37,1.8677343,152.0,19.79,2.0499434,105.0,20.41,1.842803,62.0,19.56,1.2246536,167.75,19.715,203.0,204.0,218.0,198.0
2011-04-10,201115,203.0,203,203,203,0.81413245,97.5924,0,4,354390720111519589,2023-08-20,Rio Claro,1.0948243,208008,0,0,2,166,,,,,76034,18.44,23.07,29.16,28.2,79.43,213.0,18.29,1.4221658,201.0,20.37,1.8677343,152.0,19.79,2.0499434,105.0,20.41,1.842803,192.25,19.2225,204.0,218.0,198.0,143.0
2011-04-17,201116,204.0,204,204,204,0.53116006,98.07315,0,4,354390720111619589,2023-08-20,Rio Claro,1.0077788,208008,0,0,2,169,,,,,76034,18.86,24.17,29.84,1.2,73.14,203.0,18.44,1.0948243,213.0,18.29,1.4221658,201.0,20.37,1.8677343,152.0,19.79,2.0499434,205.25,18.99,218.0,198.0,143.0,177.0
2011-04-24,201117,218.0,218,218,218,0.7333628,104.803665,0,4,354390720111719589,2023-08-20,Rio Claro,1.0623933,208008,0,0,2,193,,,,,76034,16.7,20.34,24.91,42.5,81.14,204.0,18.86,1.0077788,203.0,18.44,1.0948243,213.0,18.29,1.4221658,201.0,20.37,1.8677343,209.5,18.072499999999998,198.0,143.0,177.0,85.0
2011-05-01,201118,198.0,198,198,198,0.33871904,95.188644,0,4,354390720111819589,2023-08-20,Rio Claro,0.95950925,208008,0,0,2,167,,,,,76034,14.77,19.71,25.61,6.2,79.71,218.0,16.7,1.0623933,204.0,18.86,1.0077788,203.0,18.44,1.0948243,213.0,18.29,1.4221658,205.75,17.1925,143.0,177.0,85.0,60.0
2011-05-08,201119,143.0,143,143,143,0.00051551603,68.74735,0,4,354390720111919589,2023-08-20,Rio Claro,0.7013461,208008,0,0,2,121,,,,,76034,16.27,20.7,26.26,0.0,78.43,198.0,14.77,0.95950925,218.0,16.7,1.0623933,204.0,18.86,1.0077788,203.0,18.44,1.0948243,190.75,16.65,177.0,85.0,60.0,31.0
2011-05-15,201120,177.0,177,177,177,0.28492925,85.09288,0,4,354390720112019589,2023-08-20,Rio Claro,0.94228613,208008,0,0,2,150,,,,,76034,12.01,16.94,23.2,8.2,78.14,143.0,16.27,0.7013461,198.0,14.77,0.95950925,218.0,16.7,1.0623933,204.0,18.86,1.0077788,184.0,14.9375,85.0,60.0,31.0,16.0
2011-05-22,201121,85.0,85,85,85,1.5469223e-07,40.86381,0,4,354390720112119589,2023-08-20,Rio Claro,0.51490617,208008,0,0,1,64,,,,,76034,12.97,18.36,24.74,0.0,71.86,177.0,12.01,0.94228613,143.0,16.27,0.7013461,198.0,14.77,0.95950925,218.0,16.7,1.0623933,150.75,14.004999999999999,60.0,31.0,16.0,11.0
2011-05-29,201122,60.0,60,60,60,3.4954408e-09,28.845045,0,1,354390720112219589,2023-08-20,Rio Claro,0.42642248,208008,0,0,1,45,,,,,76034,10.37,16.27,23.61,0.0,73.57,85.0,12.97,0.51490617,177.0,12.01,0.94228613,143.0,16.27,0.7013461,198.0,14.77,0.95950925,116.25,12.905000000000001,31.0,16.0,11.0,15.0
2011-06-05,201123,31.0,31,31,31,1.3704371e-10,14.903273,0,1,354390720112319589,2023-08-20,Rio Claro,0.30524257,208008,0,0,1,22,,,,,76034,10.29,14.97,21.13,43.8,74.43,60.0,10.37,0.42642248,85.0,12.97,0.51490617,177.0,12.01,0.94228613,143.0,16.27,0.7013461,88.25,11.41,16.0,11.0,15.0,16.0
2011-06-12,201124,16.0,16,16,16,1.797673e-08,7.692012,0,1,354390720112419589,2023-08-20,Rio Claro,0.25362214,208008,0,0,1,4,,,,,76034,10.19,16.2,23.86,0.0,75.71,31.0,10.29,0.30524257,60.0,10.37,0.42642248,85.0,12.97,0.51490617,177.0,12.01,0.94228613,48.0,10.955,11.0,15.0,16.0,11.0
