data_iniSE,SE,casos_est,casos_est_min,casos_est_max,casos,p_rt1,p_inc100k,Localidade_id,nivel,id,versao_modelo,municipio_nome,rt,pop,receptivo,transmissao,nivel_inc,casprov,casprov_est,casprov_est_min,casprov_est_max,casconf,notif_accum_year,tmin,tmed,tmax,precipitacao,umidade,casos_est_lag_1,tmin_lag_1,rt_lag_1,casos_est_lag_2,tmin_lag_2,rt_lag_2,casos_est_lag_3,tmin_lag_3,rt_lag_3,casos_est_lag_4,tmin_lag_4,rt_lag_4,casos_est_roll_4,tmin_roll_4,log_casos,var_log_1,var_log_2,var_log_3,var_log_4,semana_ano,target_h1,target_h2,target_h3,target_h4
2010-01-03,201001,316.0,316,316,316,0.0,44.392933,0,1,354340220100119589,2023-08-20,Ribeiṛo Preto,0.0,711825,1,,1,197,,,,,417978,21.67,26.51,31.64,18.2,73.57,,,,,,,,,,,,,,,5.75890177387728,,,,,53,473.0,635.0,749.0,901.0
2010-01-10,201002,473.0,473,473,473,0.0,66.44891,0,1,354340220100219589,2023-08-20,Ribeiṛo Preto,0.0,711825,1,,1,358,,,,,417978,22.0,25.5,30.13,40.3,79.29,316.0,21.67,0.0,,,,,,,,,,,,6.161207321695077,0.4023055478177966,,,,1,635.0,749.0,901.0,1336.0
2010-01-17,201003,635.0,635,635,635,0.0,89.20732,0,2,354340220100319589,2023-08-20,Ribeiṛo Preto,0.0,711825,1,,2,447,,,,,417978,22.09,25.0,29.33,32.4,80.14,473.0,22.0,0.0,316.0,21.67,0.0,,,,,,,,,6.455198563340122,0.2939912416450454,0.696296789462842,,,2,749.0,901.0,1336.0,1431.0
2010-01-24,201004,749.0,749,749,749,0.0,105.22249,0,4,354340220100419589,2023-08-20,Ribeiṛo Preto,0.0,711825,1,,2,522,,,,,417978,21.34,24.33,28.14,51.0,82.86,635.0,22.09,0.0,473.0,22.0,0.0,316.0,21.67,0.0,,,,543.25,21.775,6.620073206530356,0.1648746431902337,0.4588658848352791,0.8611714326530757,,3,901.0,1336.0,1431.0,1685.0
2010-01-31,201005,901.0,901,901,901,0.0,126.57606,0,4,354340220100519589,2023-08-20,Ribeiṛo Preto,0.0,711825,1,,2,628,,,,,417978,22.11,27.39,33.41,11.9,69.14,749.0,21.34,0.0,635.0,22.09,0.0,473.0,22.0,0.0,316.0,21.67,0.0,689.5,21.884999999999998,6.804614520062624,0.184541313532268,0.3494159567225017,0.6434071983675471,1.0457127461853437,4,1336.0,1431.0,1685.0,1732.0
2010-02-07,201006,1336.0,1336,1336,1336,1.0,187.68658,0,4,354340220100619589,2023-08-20,Ribeiṛo Preto,1.736091,711825,1,1.0,2,1022,,,,,417978,21.59,26.03,31.54,24.0,73.43,901.0,22.11,0.0,749.0,21.34,0.0,635.0,22.09,0.0,473.0,22.0,0.0,905.25,21.7825,7.198183577101943,0.3935690570393193,0.5781103705715873,0.742985013761821,1.0369762554068664,5,1431.0,1685.0,1732.0,1951.0
2010-02-14,201007,1431.0,1431,1431,1431,1.0,201.03256,0,4,354340220100719589,2023-08-20,Ribeiṛo Preto,1.4637293,711825,1,1.0,2,1130,,,,,417978,21.93,26.04,30.94,24.4,73.57,1336.0,21.59,1.736091,901.0,22.11,0.0,749.0,21.34,0.0,635.0,22.09,0.0,1104.25,21.7425,7.266827347520591,0.06864377041864778,0.4622128274579671,0.6467541409902351,0.8116287841804688,6,1685.0,1732.0,1951.0,1994.0
2010-02-21,201008,1685.0,1685,1685,1685,1.0,236.71548,0,4,354340220100819589,2023-08-20,Ribeiṛo Preto,1.3681895,711825,1,1.0,2,1422,,,,,417978,21.89,26.27,31.7,24.4,74.29,1431.0,21.93,1.4637293,1336.0,21.59,1.736091,901.0,22.11,0.0,749.0,21.34,0.0,1338.25,21.88,7.430114138561801,0.1632867910412097,0.23193056145985746,0.6254996184991768,0.8100409320314448,7,1732.0,1951.0,1994.0,2014.0
2010-02-28,201009,1732.0,1732,1732,1732,0.99999976,243.31824,0,4,354340220100919589,2023-08-20,Ribeiṛo Preto,1.1965926,711825,1,1.0,2,1587,,,,,417978,21.24,23.97,27.87,91.0,85.14,1685.0,21.89,1.3681895,1431.0,21.93,1.4637293,1336.0,21.59,1.736091,901.0,22.11,0.0,1546.0,21.662499999999998,7.457609289715606,0.027495151153805075,0.19078194219501476,0.25942571261366254,0.6529947696529819,8,1951.0,1994.0,2014.0,2172.0
2010-03-07,201010,1951.0,1951,1951,1951,1.0,274.08423,0,4,354340220101019589,2023-08-20,Ribeiṛo Preto,1.2049654,711825,1,1.0,2,1850,,,,,417978,20.29,26.44,32.51,1.7,67.86,1732.0,21.24,1.1965926,1685.0,21.89,1.3681895,1431.0,21.93,1.4637293,1336.0,21.59,1.736091,1699.75,21.3375,7.5766097669730375,0.11900047725743157,0.14649562841123664,0.30978241945244633,0.3784261898710941,9,1994.0,2014.0,2172.0,2347.0
