data_iniSE,SE,casos_est,casos_est_min,casos_est_max,casos,p_rt1,p_inc100k,Localidade_id,nivel,id,versao_modelo,municipio_nome,Rt,pop,tempmin,umidmax,receptivo,transmissao,nivel_inc,umidmed,umidmin,tempmed,tempmax,casprov,casprov_est,casprov_est_min,casprov_est_max,casconf,notif_accum_year
2026-05-10,202619,148.0,148,148,148,1.04576664e-07,21.060452,0,1,354340220261920719,2026-09-23,Ribeiṛo Preto,0.58965945,702739,14.6444857142857,85.7937857142857,0,0.0,0,63.5014571428571,40.3726428571429,20.0059285714286,26.2243,12,,,,,417978
2026-05-03,202618,192.0,192,192,192,4.3329414e-06,27.321665,0,1,354340220261820719,2026-09-23,Ribeiṛo Preto,0.66402155,702739,19.3736285714286,73.7236857142857,0,0.0,1,55.1228428571429,36.7400428571429,24.2859714285714,29.5721714285714,23,,,,,417978
2026-04-26,202617,258.0,258,258,258,0.017107239,36.71349,0,1,354340220261720719,2026-09-23,Ribeiṛo Preto,0.83678836,702739,19.4778857142857,82.5793142857143,0,0.0,1,60.6871142857143,37.8217,24.9254857142857,30.5307571428571,61,,,,,417978
2026-04-19,202616,315.0,315,315,315,0.30541918,44.824608,0,1,354340220261620719,2026-09-23,Ribeiṛo Preto,0.96067643,702739,17.3219857142857,84.6671285714286,0,0.0,1,63.6254714285714,41.3416428571429,23.3428285714286,29.3539857142857,51,,,,,417978
2026-04-12,202615,294.0,294,294,294,0.0055257706,41.8363,0,1,354340220261520719,2026-09-23,Ribeiṛo Preto,0.81932825,702739,16.4371857142857,85.6075857142857,0,0.0,1,66.0781142857143,44.7034714285714,22.3561571428571,28.1923285714286,45,,,,,417978
2026-04-05,202614,333.0,333,333,333,0.005985068,47.386013,0,1,354340220261420719,2026-09-23,Ribeiṛo Preto,0.8304318,702739,19.9356285714286,94.0334285714286,1,0.0,1,80.8052857142857,64.5068857142857,23.4084285714286,27.7218714285714,34,,,,,417978
2026-03-29,202613,341.0,341,341,341,0.00017662845,48.524418,0,1,354340220261320719,2026-09-23,Ribeiṛo Preto,0.773768,702739,19.1119,89.5574571428571,0,0.0,1,74.4342,55.3747857142857,23.5891571428571,28.3116142857143,42,,,,,417978
2026-03-22,202612,414.0,414,414,414,0.019610839,58.912342,0,1,354340220261220719,2026-09-23,Ribeiṛo Preto,0.8707755,702739,18.8653285714286,90.5784857142857,0,0.0,1,72.6571285714286,52.3925857142857,23.8406285714286,28.6358142857143,53,,,,,417978
2026-03-15,202611,445.0,445,445,445,0.07048572,63.32365,0,1,354340220261120719,2026-09-23,Ribeiṛo Preto,0.9081873,702739,19.3317571428571,94.4510714285714,1,0.0,1,78.7989,58.3246571428571,23.8196,28.4881285714286,53,,,,,417978
2026-03-08,202610,466.0,466,466,466,0.48564658,66.31196,0,1,354340220261020719,2026-09-23,Ribeiṛo Preto,0.99764764,702739,19.8444428571429,96.1456714285714,1,0.0,1,85.4183714285714,70.2686571428571,22.6417714285714,25.8699,44,,,,,417978
2026-03-01,202609,552.0,552,552,552,0.9998287,78.54979,0,1,354340220260920719,2026-09-23,Ribeiṛo Preto,1.2561958,702739,18.4120857142857,86.8337571428571,0,1.0,1,69.7153857142857,54.4377571428571,23.4487857142857,28.2125285714286,62,,,,,417978
2026-02-22,202608,443.0,443,443,443,0.76721877,63.03905,0,2,354340220260820719,2026-09-23,Ribeiṛo Preto,1.0508704,702739,20.4723,92.8267,1,0.0,1,81.5640857142857,67.0622142857143,23.3820142857143,26.9218857142857,36,,,,,417978
2026-02-15,202607,442.0,442,442,442,0.8685896,62.89675,0,2,354340220260720719,2026-09-23,Ribeiṛo Preto,1.0797656,702739,20.3731285714286,91.5574571428571,1,0.0,1,71.6419,53.3766285714286,25.3514857142857,29.8185142857143,35,,,,,417978
