data_iniSE,SE,casos_est,casos_est_min,casos_est_max,casos,p_rt1,p_inc100k,Localidade_id,nivel,id,versao_modelo,municipio_nome,Rt,pop,tempmin,umidmax,receptivo,transmissao,nivel_inc,umidmed,umidmin,tempmed,tempmax,casprov,casprov_est,casprov_est_min,casprov_est_max,casconf,notif_accum_year
2026-09-13,202637,167.0,83,801,70,0.088293076,35.110367,0,1,354980520263720719,2026-09-23,Ṣo Jos̩ do Rio Preto,0.8671516,475643,16.846225,90.00035,0.0,0.0,0,74.127425,53.0493,21.2191,26.51015,63,,,,,511494
2026-09-06,202636,136.5,109,264,103,1.3279132e-06,28.697994,0,1,354980520263620719,2026-09-23,Ṣo Jos̩ do Rio Preto,0.6059864,475643,18.2858714285714,91.8100857142857,0.0,0.0,0,79.7694714285714,64.6371142857143,22.0649857142857,26.4914714285714,70,,,,,511494
2026-08-30,202635,178.0,163,225,159,0.008187012,37.423027,0,1,354980520263520719,2026-09-23,Ṣo Jos̩ do Rio Preto,0.7870861,475643,19.2755428571429,77.3660142857143,0.0,0.0,0,56.1596142857143,33.4086714285714,25.1297428571429,31.7333857142857,119,,,,,511494
2026-08-23,202634,277.0,267,302,265,0.9985252,58.236954,0,1,354980520263420719,2026-09-23,Ṣo Jos̩ do Rio Preto,1.3099984,475643,17.7700142857143,73.1898571428572,0.0,1.0,1,52.4837428571429,31.6627285714286,23.3954857142857,30.4362428571429,222,,,,,511494
2026-08-16,202633,213.0,206,232,205,0.82307094,44.781487,0,1,354980520263320719,2026-09-23,Ṣo Jos̩ do Rio Preto,1.0961803,475643,19.5353428571429,61.8486285714286,0.0,0.0,0,44.2074571428571,25.5635857142857,24.9514714285714,31.3399,130,,,,,511494
2026-08-09,202632,220.0,215,236,215,0.9699921,46.253178,0,1,354980520263220719,2026-09-23,Ṣo Jos̩ do Rio Preto,1.206516,475643,19.4156714285714,65.7897714285714,0.0,0.0,0,50.1193857142857,30.1383428571429,25.2538428571429,32.1308142857143,101,,,,,511494
2026-08-02,202631,195.0,191,205,191,0.70558476,40.997135,0,1,354980520263120719,2026-09-23,Ṣo Jos̩ do Rio Preto,1.0570108,475643,18.4269285714286,66.0352428571429,0.0,0.0,0,49.8478,30.5329571428571,23.3848142857143,29.8845428571429,104,,,,,511494
2026-07-26,202630,170.0,168,179,168,0.083308205,35.741093,0,1,354980520263020719,2026-09-23,Ṣo Jos̩ do Rio Preto,0.86542416,475643,17.2630714285714,74.5411142857143,0.0,0.0,0,56.7778142857143,32.5625714285714,22.7327285714286,29.8752142857143,95,,,,,511494
2026-07-19,202629,180.0,179,188,179,0.039615255,37.84351,0,1,354980520262920719,2026-09-23,Ṣo Jos̩ do Rio Preto,0.83792794,475643,16.4824857142857,73.7559,0.0,0.0,0,57.9919285714286,39.1606,21.2751285714286,27.5507571428571,81,,,,,511494
2026-07-12,202628,204.0,204,209,204,0.06842061,42.88931,0,1,354980520262820719,2026-09-23,Ṣo Jos̩ do Rio Preto,0.86759824,475643,14.9025857142857,71.6962142857143,0.0,0.0,0,58.1193285714286,40.5596428571429,19.4031285714286,25.2427714285714,91,,,,,511494
2026-07-05,202627,193.0,193,193,193,0.0087330025,40.576653,0,1,354980520262720719,2026-09-23,Ṣo Jos̩ do Rio Preto,0.7958822,475643,13.5730428571429,87.9692142857143,0.0,0.0,0,68.8058428571429,45.8101714285714,19.1530714285714,25.8736571428571,87,,,,,511494
2026-06-28,202626,270.0,270,270,270,0.7998866,56.765263,0,1,354980520262620719,2026-09-23,Ṣo Jos̩ do Rio Preto,1.0764703,475643,15.7829142857143,86.0986,0.0,0.0,0,71.4908142857143,48.9625142857143,20.3667571428571,26.4036428571429,134,,,,,511494
2026-06-21,202625,227.0,227,227,227,0.014892601,47.72487,0,1,354980520262520719,2026-09-23,Ṣo Jos̩ do Rio Preto,0.8235448,475643,14.3712857142857,94.8741857142857,0.0,0.0,0,83.6548142857143,65.7330714285714,17.7118571428571,22.1726857142857,110,,,,,511494
2026-06-14,202624,252.0,252,252,252,0.0020391576,52.98091,0,1,354980520262420719,2026-09-23,Ṣo Jos̩ do Rio Preto,0.7860458,475643,15.7748,90.7120285714286,0.0,0.0,0,79.4151714285714,61.7631571428571,19.0790714285714,23.8265428571429,107,,,,,511494
2026-06-07,202623,254.0,254,254,254,2.7659373e-06,53.401394,0,1,354980520262320719,2026-09-23,Ṣo Jos̩ do Rio Preto,0.69244444,475643,14.8023285714286,81.0349142857143,0.0,0.0,0,64.4880571428571,45.5559142857143,19.7058142857143,25.6621571428571,114,,,,,511494
2026-05-31,202622,326.0,326,326,326,0.008116013,68.538795,0,1,354980520262220719,2026-09-23,Ṣo Jos̩ do Rio Preto,0.83536655,475643,14.5403142857143,84.5614428571429,0.0,0.0,1,61.8953142857143,38.3361714285714,19.8319857142857,25.8692,157,,,,,511494
2026-05-24,202621,375.0,375,375,375,0.1939233,78.840645,0,1,354980520262120719,2026-09-23,Ṣo Jos̩ do Rio Preto,0.9398275,475643,17.8983857142857,88.426,0.0,0.0,1,71.1386571428571,51.3908857142857,22.2188142857143,27.1344714285714,158,,,,,511494
2026-05-17,202620,428.0,428,428,428,0.42468256,89.98345,0,1,354980520262020719,2026-09-23,Ṣo Jos̩ do Rio Preto,0.9871482,475643,17.7605285714286,92.7688142857143,0.0,0.0,1,80.7883714285714,61.6575,21.1616,25.4452,206,,,,,511494
2026-05-10,202619,353.0,353,353,353,1.3295577e-06,74.215324,0,1,354980520261920719,2026-09-23,Ṣo Jos̩ do Rio Preto,0.7220652,475643,14.5788142857143,82.9335857142857,0.0,0.0,1,62.2249142857143,40.3492142857143,19.6302285714286,26.1748714285714,170,,,,,511494
2026-05-03,202618,435.0,435,435,435,0.0001640932,91.45515,0,1,354980520261820719,2026-09-23,Ṣo Jos̩ do Rio Preto,0.79464585,475643,19.9809,72.1865285714286,0.0,0.0,1,54.1622142857143,36.1338571428571,25.0502571428571,30.4285,237,,,,,511494
2026-04-26,202617,493.0,493,493,493,0.0004301826,103.64916,0,1,354980520261720719,2026-09-23,Ṣo Jos̩ do Rio Preto,0.8173024,475643,20.9912285714286,79.2507142857143,0.0,0.0,1,60.861,39.1453714285714,25.6984285714286,31.0883571428571,230,,,,,511494
2026-04-19,202616,545.0,545,545,545,0.0045350706,114.58173,0,1,354980520261620719,2026-09-23,Ṣo Jos̩ do Rio Preto,0.858885,475643,19.3471571428571,76.3781428571429,0.0,0.0,1,58.2379285714286,37.2616714285714,24.8551,30.7598142857143,275,,,,,511494
2026-04-12,202615,609.0,609,609,609,0.27304935,128.0372,0,1,354980520261520719,2026-09-23,Ṣo Jos̩ do Rio Preto,0.9662965,475643,19.8218285714286,79.0218571428571,0.0,0.0,1,63.0381857142857,44.4756571428571,24.4125,29.5090285714286,309,,,,,511494
